att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,target
2.5888,2.4724,2.2239,1.9781,1.7306,1.4836,1.2316,1.0867,0.88746,0.70735,0.54143,0.33214,0.11044,0.099223,0.10834,-0.023505,-0.26749,-0.51016,-0.73213,-0.95107,-1.1496,-1.3109,-1.4355,-1.5174,-1.5538,-1.5511,-1.3805,-1.1398,-1.0939,-1.1751,-1.2573,-1.3315,-1.2349,-1.0632,-0.85425,-0.67066,-0.51398,-0.63357,-0.45339,-0.22564,-0.011774,-0.017672,0.15083,0.28764,0.37667,0.46285,0.56381,0.67843,0.73539,0.5304,0.3491,0.21805,0.32003,0.15477,-0.059134,-0.27129,-0.43916,-0.59402,-0.71535,-0.83628,-0.93665,-0.78576,-0.6204,-0.37748,-0.13264,0.0704,0.069922,0.3324,0.58914,0.84614,1.1034,1.3581,1.6101,1.8675,1.9195,1.6721,1.4136,1.1626,0.90785,0.65314,0.3946,0.13987,-0.000497,-0.22543,-0.45151,-0.68742,-0.90092,-0.94241,-0.83843,-0.72873,-0.599,-0.4388,-0.22221,-0.23794,-0.046605,0.066871,0.013384,0.057511,0.044007,0.25211,0.48034,0.41956,0.32074,0.21751,0.14943,0.058284,-0.0772,-0.17197,-0.36039,-0.61869,-0.61217,-0.69185,-0.83423,-1.0088,-1.2156,-1.3371,-1.3027,-1.2022,-1.1076,-1.2807,-1.494,-1.4764,-1.3923,-1.2634,-1.1032,-0.93814,-0.687,-0.43868,-0.19549,0.051679,0.11904,0.11052,0.25134,0.46162,0.64956,0.80646,0.98824,1.1343,1.3357,1.5869,1.8388,2.0914,2.3451,2.5873,2
2.6147,2.3376,2.0686,1.8022,1.5591,1.2963,1.0315,0.76774,0.50365,0.24024,-0.023115,0.043337,-0.053266,-0.29942,-0.52712,-0.74023,-0.94181,-1.1173,-1.2638,-1.3843,-1.3495,-1.1641,-0.96957,-0.75094,-0.53986,-0.30612,-0.068687,0.17203,0.41727,0.6696,0.92085,1.171,1.3461,1.4579,1.4675,1.2088,0.94893,0.6871,0.42544,0.16687,-0.094072,-0.35104,-0.61078,-0.86979,-1.1227,-1.3786,-1.6323,-1.8742,-2.099,-1.9025,-1.5741,-1.2233,-0.85552,-0.50007,-0.14693,0.18528,0.40115,0.41545,0.27103,0.079475,-0.07985,-0.24659,-0.32817,-0.50692,-0.30622,-0.057477,0.18636,0.23465,-0.038373,-0.29924,-0.55683,-0.59897,-0.39391,-0.30693,-0.3221,-0.057856,0.15333,0.41428,0.59918,0.76151,0.72852,0.60837,0.3656,0.28963,0.051452,-0.16183,0.028722,0.20614,0.38102,0.41613,0.23026,-0.062652,-0.36235,-0.67741,-0.98352,-1.2883,-1.5909,-1.772,-1.9157,-1.649,-1.3994,-1.1374,-0.88259,-0.62594,-0.36061,-0.102,0.16419,0.41759,0.68441,0.94527,1.2065,1.3578,1.2791,1.1056,0.83208,0.56496,0.30099,0.042276,-0.21106,-0.45727,-0.69406,-0.91945,-1.1242,-1.2051,-1.1262,-1.0349,-0.90701,-0.75128,-0.57576,-0.38294,-0.17432,0.055798,0.036004,0.080186,0.34131,0.59734,0.85942,1.1168,1.3701,1.6332,1.8881,2.1438,2.3963,2.6175,4
2.7327,2.5393,2.3288,2.119,1.9096,1.7006,1.4919,1.2837,1.0758,0.86838,0.66183,0.48661,0.30483,0.13242,-0.048406,-0.24066,-0.42966,-0.62235,-0.81269,-0.99636,-1.1756,-1.3546,-1.4841,-1.5339,-1.5313,-1.5242,-1.4648,-1.3709,-1.2401,-1.091,-0.93767,-0.76767,-0.5817,-0.37052,-0.14545,0.026225,0.096374,0.16535,0.22383,0.25242,0.10284,-0.056626,-0.20637,-0.35123,-0.49429,-0.61609,-0.73995,-0.84169,-0.92799,-0.77429,-0.54339,-0.26544,0.012982,0.29407,0.52059,0.68581,0.82313,0.78098,0.73415,0.69029,0.66957,0.64365,0.62832,0.52624,0.32768,0.12926,-0.12987,-0.34487,-0.56871,-0.57613,-0.57595,-0.64935,-0.54822,-0.67306,-0.57342,-0.60226,-0.47817,-0.27983,-0.065319,0.16032,0.35739,0.56676,0.61385,0.61951,0.63363,0.65837,0.69357,0.73077,0.7765,0.63996,0.47849,0.26065,-0.006543,-0.28596,-0.47185,-0.59076,-0.72441,-0.71744,-0.58722,-0.46111,-0.32588,-0.18254,-0.032008,0.11264,0.12598,0.070152,0.023515,-0.10774,-0.27457,-0.4741,-0.66358,-0.86228,-1.0255,-1.1508,-1.2775,-1.3813,-1.4593,-1.5089,-1.5282,-1.5165,-1.4742,-1.3323,-1.159,-0.98075,-0.79859,-0.61314,-0.43387,-0.24287,-0.057871,0.084369,0.23612,0.39818,0.56878,0.76122,0.96426,1.1679,1.3749,1.5772,1.7817,1.9871,2.1907,2.3964,2.5999,2.7348,6
2.7958,2.5788,2.3449,2.1111,1.8777,1.6439,1.411,1.1768,0.94351,0.70932,0.47642,0.24243,0.20536,0.21536,0.34911,0.50789,0.53503,0.30186,0.064847,-0.15904,-0.38604,-0.61173,-0.81005,-1.0101,-1.2159,-1.4055,-1.5371,-1.5561,-1.5024,-1.3058,-1.3178,-1.3519,-1.1821,-0.99429,-0.76415,-0.52619,-0.28998,-0.029495,0.098077,0.18039,0.18378,0.15782,0.083307,-0.14382,-0.3687,-0.59283,-0.80732,-0.98552,-1.1505,-1.3014,-1.3001,-1.1054,-0.84831,-0.62486,-0.41181,-0.094113,0.21762,0.51264,0.71826,0.8062,0.67704,0.54544,0.42076,0.29715,0.43616,0.65949,0.88812,0.93021,0.70425,0.47357,0.23976,0.009965,-0.22718,-0.24047,-0.23416,-0.36944,-0.31268,-0.22448,-0.27072,-0.11498,0.14992,0.3985,0.64256,0.88663,0.82798,0.60964,0.38727,0.44098,0.56977,0.69221,0.67306,0.4872,0.21338,-0.091751,-0.40676,-0.63827,-0.88059,-1.1108,-1.3012,-1.2582,-1.1003,-0.92967,-0.7488,-0.53839,-0.31363,-0.086499,0.089119,0.12572,0.15039,0.11161,0.011259,-0.25075,-0.47896,-0.71271,-0.93,-1.1152,-1.2711,-1.2585,-1.2086,-1.3498,-1.4999,-1.5037,-1.3981,-1.212,-1.0168,-0.81465,-0.62771,-0.40781,-0.17996,0.043423,0.2291,0.20714,0.27924,0.51181,0.74461,0.97761,1.2108,1.4422,1.674,1.9062,2.1372,2.3688,2.599,2.7963,7
2.4102,2.2185,2.045,1.8542,1.663,1.4738,1.2828,1.0924,0.90226,0.71129,0.52035,0.32945,0.13977,-0.051539,-0.24017,-0.42344,-0.48383,-0.65235,-0.83278,-1.0073,-1.1417,-1.2579,-1.3496,-1.4132,-1.4453,-1.444,-1.3457,-1.2185,-1.0532,-1.0577,-1.1478,-1.2215,-1.2765,-1.3038,-1.2056,-1.1636,-1.0332,-0.88615,-0.73241,-0.56421,-0.37454,-0.20323,-0.010559,0.17174,0.33536,0.44557,0.60549,0.71172,0.71883,0.59388,0.4519,0.32712,0.20903,0.08958,-0.017712,-0.12573,-0.20979,-0.28273,-0.35951,-0.40794,-0.43108,-0.24935,-0.074438,0.10887,0.29572,0.47908,0.66915,0.85442,0.97824,1.0679,1.2593,1.4512,1.5581,1.5811,1.4433,1.2532,1.0607,0.87015,0.6797,0.49364,0.31137,0.12198,-0.064492,-0.2502,-0.43496,-0.45778,-0.41714,-0.36296,-0.29605,-0.21737,-0.12787,-0.028559,0.079617,0.19575,0.319,0.43735,0.5232,0.48966,0.38054,0.23685,0.09753,-0.080846,-0.25572,-0.42914,-0.59509,-0.75191,-0.89752,-1.0488,-1.1778,-1.2567,-1.3205,-1.282,-1.1924,-1.1021,-1.0112,-1.1006,-1.2519,-1.3673,-1.4032,-1.3728,-1.3139,-1.2391,-1.1545,-1.0359,-0.86018,-0.68558,-0.51436,-0.4543,-0.28449,-0.095888,0.095656,0.28224,0.46941,0.66127,0.85105,1.039,1.2274,1.4177,1.6052,1.7746,1.9642,2.153,2.3414,2.4104,1
2.4411,2.2388,2.0398,1.8436,1.6478,1.4509,1.254,1.0611,0.88479,0.69029,0.49753,0.30337,0.10925,-0.083268,-0.27852,-0.39872,-0.49371,-0.67909,-0.86708,-0.99297,-1.1419,-1.2531,-1.3397,-1.392,-1.4188,-1.2965,-1.1735,-1.0047,-1.0255,-1.1082,-1.19,-1.254,-1.282,-1.1826,-1.1203,-0.97422,-0.80815,-0.62622,-0.43176,-0.22733,-0.014942,0.1898,0.34948,0.49607,0.6499,0.75583,0.75688,0.61886,0.47759,0.34174,0.21718,0.098735,-0.011883,-0.1326,-0.21379,-0.31594,-0.38617,-0.44248,-0.4825,-0.33302,-0.15371,0.020541,0.20292,0.38629,0.57606,0.76073,0.92495,0.96024,1.081,1.2629,1.4532,1.6174,1.5023,1.3398,1.1569,0.96217,0.76734,0.5759,0.38447,0.19175,-0.000774,-0.19232,-0.38351,-0.51474,-0.49275,-0.4367,-0.36797,-0.3068,-0.21513,-0.11366,-0.021158,0.097513,0.20659,0.33908,0.46155,0.51571,0.4595,0.32829,0.20306,0.068096,-0.10854,-0.2697,-0.44285,-0.59243,-0.73514,-0.88575,-1.0206,-1.1557,-1.2555,-1.3453,-1.4197,-1.3856,-1.2896,-1.1932,-1.0913,-1.0748,-1.225,-1.3788,-1.4469,-1.4059,-1.3358,-1.2545,-1.1536,-1.0353,-0.84896,-0.66959,-0.50406,-0.39794,-0.27613,-0.079227,0.11126,0.30065,0.49038,0.68041,0.8707,1.0612,1.2519,1.4379,1.6268,1.8157,1.9942,2.1819,2.3631,2.447,1
1.239,1.0443,1.1246,1.0136,0.85248,0.65287,0.50668,0.53298,0.58512,0.64815,0.72148,0.80445,0.86219,0.70941,0.50153,0.32004,0.14572,-0.040597,-0.21232,-0.3766,-0.54091,-0.7419,-0.93341,-1.1166,-1.2961,-1.4791,-1.6466,-1.8139,-1.9098,-1.7838,-1.6094,-1.423,-1.2339,-1.0469,-0.85771,-0.664,-0.4724,-0.27981,-0.19494,-0.027034,-0.013405,-0.080995,0.092612,0.094788,0.042161,-0.031474,-0.1242,-0.25463,-0.39571,-0.52502,-0.64192,-0.73205,-0.80278,-0.84973,-0.89068,-0.9223,-0.89554,-0.82427,-0.63235,-0.44615,-0.25711,-0.067106,0.12564,0.32067,0.51733,0.71563,0.91689,0.95501,1.0124,1.2149,1.4152,1.6242,1.8307,2.0375,2.2518,2.4668,2.5584,2.3773,2.1928,2.004,1.8204,1.6243,1.4366,1.2389,1.0477,0.95265,0.87145,0.71333,0.53282,0.34517,0.15919,-0.024756,-0.20622,-0.37353,-0.55407,-0.75338,-0.80389,-0.82977,-0.79599,-0.78446,-0.74192,-0.67517,-0.60042,-0.49299,-0.38947,-0.27148,-0.20539,-0.12803,-0.087068,-0.047334,-0.15562,-0.10258,-0.1715,-0.30598,-0.42102,-0.63346,-0.84633,-1.0498,-1.2605,-1.4665,-1.6625,-1.768,-1.6797,-1.5258,-1.3534,-1.1654,-0.96915,-0.77066,-0.57407,-0.3783,-0.17168,0.04166,0.26547,0.49318,0.68118,0.7431,0.66958,0.61426,0.5578,0.51713,0.69606,0.89906,1.0969,1.2363,5
1.1601,0.96449,0.76893,0.57223,0.49239,0.55169,0.62204,0.68688,0.77513,0.85746,0.90151,0.73768,0.50854,0.30085,0.098639,-0.13286,-0.33887,-0.53486,-0.73298,-0.92382,-1.1123,-1.2931,-1.4731,-1.6437,-1.8055,-1.9428,-1.9035,-1.723,-1.5223,-1.3199,-1.1241,-0.92049,-0.7233,-0.51909,-0.32111,-0.19269,-0.1143,0.036953,0.033877,-0.025176,0.12773,0.11644,0.061468,-0.003334,-0.083346,-0.193,-0.31856,-0.44522,-0.57287,-0.67025,-0.71744,-0.74024,-0.74771,-0.74896,-0.66688,-0.47291,-0.29784,-0.11949,0.061498,0.23952,0.42486,0.61284,0.80361,0.98148,1.0915,1.1167,1.3131,1.5081,1.7034,1.8971,2.0922,2.2874,2.4829,2.4501,2.2564,2.0627,1.8687,1.6745,1.4808,1.283,1.0908,1.0701,0.96463,0.78671,0.6055,0.42664,0.23874,0.058331,-0.11509,-0.29429,-0.47545,-0.6519,-0.72739,-0.73424,-0.70972,-0.69817,-0.63821,-0.55379,-0.42827,-0.32352,-0.19975,-0.10049,-0.029529,0.036291,0.078354,0.051068,-0.071072,-0.013717,-0.11811,-0.21643,-0.33447,-0.53266,-0.731,-0.93809,-1.1383,-1.3418,-1.544,-1.739,-1.8801,-1.7978,-1.7191,-1.5631,-1.3968,-1.2216,-1.0386,-0.84877,-0.64719,-0.43129,-0.22377,0.009189,0.24763,0.47327,0.71106,0.87013,0.82204,0.73269,0.64825,0.56681,0.51451,0.4768,0.67184,0.86696,1.0614,1.1602,5
2.4716,2.3768,2.2903,2.0995,1.8603,1.6219,1.3838,1.1457,0.99982,0.82462,0.65064,0.48313,0.27547,0.065595,0.029273,0.052065,-0.007612,-0.23672,-0.47057,-0.68255,-0.88828,-1.0494,-1.2813,-1.4178,-1.5015,-1.5472,-1.5561,-1.4052,-1.2283,-1.0731,-1.1472,-1.2306,-1.2905,-1.3223,-1.1714,-0.98333,-0.81488,-0.64137,-0.50241,-0.53034,-0.47533,-0.24359,-0.022062,0.008474,0.14127,0.27556,0.37914,0.47551,0.58427,0.70441,0.81702,0.73548,0.49366,0.32111,0.43004,0.32855,0.1002,-0.13128,-0.2766,-0.44388,-0.56373,-0.68606,-0.79131,-0.83747,-0.66312,-0.6582,-0.4496,-0.22224,0.005742,0.11575,0.15684,0.37778,0.61936,0.8613,1.1039,1.3433,1.567,1.8051,1.855,1.6181,1.3829,1.141,0.90258,0.66792,0.42567,0.18396,-0.041969,-0.2552,-0.47988,-0.69534,-0.91582,-0.88959,-0.79412,-0.69739,-0.56567,-0.43524,-0.1898,-0.033203,-0.096085,0.04416,0.23624,0.37727,0.30918,0.23757,0.1412,0.059198,-0.039387,-0.19557,-0.21687,-0.4497,-0.6558,-0.69917,-0.69574,-0.86434,-1.0418,-1.1792,-1.2892,-1.3196,-1.2321,-1.1331,-1.173,-1.3974,-1.4334,-1.3766,-1.2685,-1.1329,-0.92568,-0.70017,-0.45382,-0.22622,0.019516,0.08201,0.17427,0.41018,0.58489,0.74619,0.9245,1.1293,1.3615,1.5943,1.8252,2.057,2.2878,2.473,2
2.4797,2.2032,1.9374,1.6751,1.4081,1.1552,0.89692,0.64227,0.38732,0.13244,-0.11989,-0.13919,-0.14733,-0.39395,-0.62828,-0.85232,-1.0505,-1.2376,-1.3881,-1.5009,-1.5406,-1.3699,-1.1706,-0.97111,-0.76155,-0.54421,-0.31392,-0.086525,0.14481,0.38202,0.61648,0.85962,1.1003,1.3333,1.4622,1.5426,1.3915,1.1408,0.89046,0.64118,0.39144,0.14378,-0.10266,-0.35023,-0.59606,-0.83881,-1.0792,-1.3179,-1.5481,-1.7785,-2.0005,-1.8544,-1.6149,-1.2932,-0.9537,-0.61404,-0.2743,0.0655,0.40534,0.65755,0.732,0.60878,0.45058,0.28448,0.12897,0.001109,-0.17679,-0.12023,0.11018,0.31019,0.070252,-0.18439,-0.32523,-0.12436,-0.035446,-0.27344,-0.29345,-0.15295,-0.000907,0.26528,0.51434,0.35234,0.3474,0.52668,0.69996,0.73081,0.54293,0.2805,0.012442,-0.26594,-0.54959,-0.82415,-1.1069,-1.3778,-1.5626,-1.7306,-1.6247,-1.383,-1.149,-0.89938,-0.64766,-0.40482,-0.15008,0.10551,0.35754,0.60942,0.86683,1.1246,1.3716,1.4118,1.2935,1.1241,0.83915,0.56564,0.28928,0.02091,-0.24401,-0.50207,-0.75135,-0.99096,-1.2143,-1.2866,-1.2383,-1.1603,-1.0556,-0.9278,-0.78046,-0.61679,-0.4396,-0.22806,-0.10669,-0.15507,-0.14207,0.10147,0.34623,0.59197,0.83851,1.0986,1.3397,1.5817,1.8362,2.0739,2.3078,2.4846,4
2.5635,2.3081,2.0567,1.8059,1.5556,1.3298,1.1256,1.0166,0.81096,0.66833,0.48228,0.27594,0.15413,0.13158,0.012689,-0.21538,-0.45991,-0.69131,-0.90491,-0.97887,-1.0904,-1.3438,-1.4688,-1.5328,-1.5554,-1.3956,-1.1956,-1.0945,-1.1836,-1.2659,-1.3419,-1.2756,-1.1117,-0.89405,-0.72596,-0.57973,-0.53599,-0.57206,-0.33276,-0.077118,0.006695,0.086038,0.23345,0.34155,0.4056,0.51425,0.64082,0.75886,0.8097,0.54356,0.29134,0.37843,0.38477,0.19521,0.02125,-0.20034,-0.36962,-0.5154,-0.67067,-0.79248,-0.89544,-0.8949,-0.72429,-0.60762,-0.37431,-0.13762,0.088649,0.09842,0.2577,0.50515,0.75348,1.0021,1.2507,1.502,1.7258,1.8449,1.7215,1.475,1.2285,0.98732,0.7336,0.48496,0.23891,0.000744,-0.22909,-0.45598,-0.68569,-0.92129,-0.94842,-0.86579,-0.7622,-0.62199,-0.50159,-0.26782,-0.028156,0.056678,0.00436,0.19227,0.34857,0.51654,0.42104,0.31324,0.21208,0.13312,0.056214,-0.091847,-0.21162,-0.30707,-0.52881,-0.72142,-0.64971,-0.7794,-0.93794,-1.1399,-1.2758,-1.3623,-1.3227,-1.2148,-1.1407,-1.3058,-1.4836,-1.4403,-1.3585,-1.2444,-1.0893,-0.86048,-0.61375,-0.37742,-0.14072,0.10351,0.15225,0.15836,0.36332,0.56129,0.72807,0.90266,1.0658,1.2688,1.5119,1.7528,1.9906,2.2326,2.4724,2.5657,2
2.5216,2.2593,1.9995,1.7414,1.4839,1.2264,0.96877,0.71221,0.45542,0.19804,-0.058814,-0.077048,-0.10345,-0.348,-0.56801,-0.77707,-0.97158,-1.1446,-1.2923,-1.4251,-1.5062,-1.3849,-1.1863,-0.98182,-0.75984,-0.53137,-0.29468,-0.053293,0.19249,0.4418,0.69359,0.94794,1.2039,1.3971,1.5107,1.5889,1.3437,1.09,0.83672,0.57946,0.32712,0.075557,-0.17503,-0.42438,-0.67869,-0.92506,-1.1688,-1.4088,-1.6536,-1.882,-2.0404,-1.8383,-1.5447,-1.212,-0.86525,-0.53329,-0.20112,0.13118,0.41387,0.57807,0.51496,0.3565,0.18938,0.024332,-0.1282,-0.003856,0.10673,0.34779,0.47309,0.20754,-0.051154,-0.30514,-0.42642,-0.27425,-0.14362,-0.27768,-0.42537,-0.33868,-0.16599,0.10927,0.38279,0.61471,0.41194,0.18308,0.076145,0.25364,0.42187,0.52753,0.45959,0.18807,-0.099709,-0.41647,-0.73336,-1.0476,-1.349,-1.5897,-1.7655,-1.6841,-1.4441,-1.1996,-0.96039,-0.71014,-0.45839,-0.20551,0.048246,0.30269,0.55682,0.80762,1.0584,1.3051,1.3202,1.2351,1.0263,0.7634,0.50372,0.24701,-0.004687,-0.25134,-0.49476,-0.72723,-0.95101,-1.1581,-1.2578,-1.2047,-1.1083,-0.99711,-0.85997,-0.70099,-0.51308,-0.32267,-0.09465,-0.061353,-0.10026,0.14773,0.39589,0.64932,0.90706,1.1576,1.4027,1.6554,1.8502,2.0746,2.3221,2.523,4
0.96095,0.78961,0.59297,0.3917,0.19665,0.007678,-0.17591,-0.34967,-0.51291,-0.72066,-0.93715,-1.1474,-1.3533,-1.5522,-1.7411,-1.8773,-1.7978,-1.5942,-1.4852,-1.2646,-1.044,-0.82679,-0.60988,-0.392,-0.18702,-0.10628,0.04919,0.045529,-0.027368,0.14314,0.12648,0.060974,-0.019504,-0.10238,-0.20333,-0.326,-0.44424,-0.56861,-0.67726,-0.77084,-0.84358,-0.87735,-0.90234,-0.94731,-0.92385,-0.87063,-0.63553,-0.45801,-0.27888,-0.086278,0.089664,0.27701,0.47686,0.65612,0.83944,0.95711,1.0005,1.204,1.4057,1.599,1.7968,1.9831,2.1758,2.3633,2.5506,2.6066,2.3707,2.1448,1.9269,1.7097,1.4934,1.2817,1.0741,0.95877,0.94035,0.76884,0.56609,0.3681,0.17279,-0.020442,-0.21064,-0.39585,-0.57923,-0.75216,-0.79615,-0.84481,-0.80121,-0.77478,-0.73572,-0.67166,-0.58322,-0.46384,-0.3559,-0.22847,-0.11443,-0.043069,0.013205,0.03668,-0.10441,-0.04242,-0.13165,-0.24021,-0.39209,-0.58484,-0.77782,-0.96895,-1.1586,-1.3488,-1.5373,-1.7192,-1.7482,-1.6315,-1.5055,-1.3526,-1.1898,-1.0201,-0.82944,-0.62436,-0.43441,-0.27098,-0.093253,0.090188,0.27496,0.44459,0.66249,0.84314,0.82875,0.74478,0.67069,0.61354,0.57878,0.77129,0.92048,1.0637,1.1814,0.97909,0.76906,0.56287,0.56735,0.63572,0.702,0.79181,0.88711,0.96016,5
2.7997,2.5827,2.3656,2.1482,1.93,1.712,1.4943,1.2752,1.0562,0.83735,0.61855,0.39987,0.34904,0.34813,0.17445,-0.037757,-0.24885,-0.46445,-0.64671,-0.83568,-1.0267,-1.2116,-1.355,-1.3889,-1.3671,-1.1751,-1.1726,-1.2045,-1.1604,-1.011,-0.81395,-0.6136,-0.39579,-0.16773,0.04199,0.16748,0.21442,0.18008,0.16446,0.06728,-0.15915,-0.37372,-0.58615,-0.79586,-0.97537,-1.1365,-1.284,-1.4273,-1.2681,-1.074,-0.82808,-0.64895,-0.38565,-0.10252,0.19162,0.46356,0.6634,0.77655,0.69844,0.56282,0.42679,0.31853,0.24785,0.45452,0.66913,0.79453,0.62074,0.40404,0.18774,-0.028082,-0.24809,-0.29127,-0.29645,-0.41188,-0.35122,-0.28266,-0.32297,-0.082443,0.18045,0.41012,0.63972,0.76253,0.62342,0.41634,0.35548,0.46642,0.58466,0.67469,0.58963,0.39855,0.11383,-0.18225,-0.48915,-0.67061,-0.9261,-1.1479,-1.3196,-1.3314,-1.1918,-1.0264,-0.85205,-0.67052,-0.4598,-0.24631,-0.034413,0.096257,0.1233,0.14708,0.075397,-0.034159,-0.27063,-0.50631,-0.72604,-0.9088,-1.0691,-1.1946,-1.1638,-1.0919,-1.2346,-1.3704,-1.3671,-1.2942,-1.1136,-0.92582,-0.73258,-0.54813,-0.35745,-0.1466,0.065436,0.27392,0.348,0.31491,0.49048,0.70767,0.92669,1.1458,1.3636,1.5817,1.8,2.0177,2.2357,2.4537,2.6722,2.7993,7
1.2969,1.107,1.0555,0.99805,0.80034,0.6051,0.49624,0.54679,0.59274,0.66542,0.74815,0.8248,0.79046,0.6143,0.37433,0.16519,-0.041849,-0.2604,-0.4412,-0.63961,-0.83215,-1.0231,-1.21,-1.3946,-1.5741,-1.7455,-1.8741,-1.785,-1.6221,-1.4305,-1.2445,-1.0554,-0.86398,-0.66793,-0.47691,-0.27761,-0.19578,-0.053637,0.007397,-0.076708,0.049563,0.11569,0.053449,-0.011871,-0.088906,-0.18306,-0.30409,-0.44144,-0.57813,-0.70871,-0.79666,-0.86763,-0.92239,-0.95105,-0.93565,-0.85004,-0.65151,-0.4781,-0.30158,-0.12258,0.063946,0.23589,0.4154,0.60098,0.77919,0.91552,0.9264,1.0917,1.2857,1.4776,1.6677,1.8581,2.0489,2.2369,2.4275,2.5518,2.357,2.1612,1.9667,1.773,1.5801,1.3874,1.1953,1.0034,0.92694,0.88978,0.71514,0.53464,0.35277,0.16957,-0.009412,-0.18484,-0.35694,-0.53115,-0.7084,-0.81302,-0.84714,-0.80952,-0.7867,-0.72516,-0.62874,-0.51356,-0.39506,-0.28132,-0.22415,-0.16777,-0.12883,-0.17437,-0.23686,-0.17541,-0.30442,-0.39771,-0.54312,-0.7294,-0.91908,-1.1076,-1.2946,-1.4793,-1.6528,-1.7641,-1.679,-1.5583,-1.41,-1.2483,-1.0758,-0.89584,-0.70846,-0.52922,-0.3593,-0.16614,0.018952,0.20195,0.40484,0.59083,0.66153,0.60836,0.55215,0.5201,0.50084,0.62207,0.8149,1.0001,1.201,1.3,5
2.689,2.4978,2.2891,2.0815,1.8742,1.6676,1.4613,1.2554,1.0498,0.84471,0.641,0.44769,0.26716,0.099103,-0.078965,-0.26783,-0.4604,-0.65113,-0.83253,-1.0178,-1.1998,-1.3778,-1.5235,-1.569,-1.5923,-1.5813,-1.5341,-1.4523,-1.3326,-1.1936,-1.0421,-0.89051,-0.69425,-0.48414,-0.26262,-0.052519,0.095409,0.1605,0.21551,0.29966,0.28813,0.13884,-0.018785,-0.1601,-0.29908,-0.42899,-0.55592,-0.66275,-0.76651,-0.85488,-0.70457,-0.48143,-0.20802,0.065923,0.34295,0.55207,0.71474,0.8606,0.82142,0.76826,0.72468,0.71003,0.68669,0.67351,0.54074,0.33,0.11023,-0.14667,-0.33645,-0.55957,-0.48586,-0.48041,-0.64863,-0.46177,-0.50512,-0.45161,-0.49047,-0.29281,-0.070998,0.15027,0.35018,0.5539,0.61462,0.63521,0.63089,0.6567,0.6806,0.71962,0.69323,0.54434,0.34494,0.10618,-0.12003,-0.27109,-0.38842,-0.52332,-0.66787,-0.57018,-0.46048,-0.32848,-0.1887,-0.05118,0.091566,0.1693,0.057149,0.006942,-0.094403,-0.24291,-0.44488,-0.62982,-0.7993,-0.96904,-1.1238,-1.2403,-1.3574,-1.4495,-1.5002,-1.5407,-1.5517,-1.5179,-1.4582,-1.2937,-1.1235,-0.94863,-0.78006,-0.59751,-0.41228,-0.23329,-0.059312,0.096849,0.25403,0.41398,0.58266,0.77715,0.97652,1.1765,1.3771,1.5782,1.7798,1.9792,2.1817,2.3823,2.5817,2.6915,6
2.4581,2.344,2.1663,1.9842,1.7973,1.6156,1.4289,1.2406,1.0506,0.86429,0.67257,0.48088,0.28922,0.09762,-0.093925,-0.24972,-0.42003,-0.48783,-0.64316,-0.82496,-1.0058,-1.13,-1.2419,-1.3389,-1.4145,-1.4768,-1.5008,-1.5158,-1.4028,-1.2845,-1.0901,-1.1132,-1.2032,-1.2773,-1.3502,-1.3859,-1.2813,-1.2595,-1.1541,-1.0354,-0.9057,-0.76698,-0.62079,-0.46842,-0.31094,-0.14921,0.01609,0.18111,0.31542,0.44084,0.59324,0.68801,0.64992,0.51583,0.38318,0.26595,0.14532,0.036904,-0.073982,-0.17611,-0.25162,-0.33304,-0.40272,-0.44252,-0.46883,-0.31365,-0.11765,0.080182,0.27704,0.4748,0.66973,0.87501,0.95355,1.0245,1.2216,1.3865,1.5824,1.5939,1.424,1.2432,1.053,0.88923,0.69927,0.48831,0.32008,0.13093,-0.042348,-0.23025,-0.40081,-0.46121,-0.42654,-0.36342,-0.28825,-0.21061,-0.11721,-0.011229,0.10653,0.22605,0.35537,0.48683,0.55178,0.47783,0.33331,0.21689,0.067725,-0.12011,-0.32367,-0.51059,-0.66806,-0.83782,-0.97763,-1.1118,-1.2131,-1.2466,-1.179,-1.0901,-0.98893,-0.95558,-1.1182,-1.2444,-1.3103,-1.2755,-1.205,-1.1058,-0.98691,-0.8244,-0.64416,-0.46322,-0.40577,-0.25403,-0.06294,0.1268,0.3168,0.50943,0.70013,0.89334,1.0871,1.2812,1.4756,1.6735,1.8707,2.0687,2.2708,2.4536,1
