att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,target
2.1607,1.0338,1.0212,0.19724,1.1813,1.3585,0.80397,1.0816,-0.054584,1.7284,0.037039,0.79263,1.6085,1.2491,0.51411,0.16603,0.38134,-0.054623,0.99313,0.51871,0.72357,0.5827,0.30448,-0.65177,0.98611,1.2936,-0.33063,0.22388,0.68205,0.067868,0.16485,-0.59255,-0.45778,0.24435,-0.45286,0.40807,0.25192,0.23323,-1.4447,0.095553,-0.42669,-0.8348,-0.37236,-0.060812,-1.3358,-0.669,-1.3037,0.18378,-1.6156,-0.72081,0.27823,-0.20651,-1.4222,-1.3706,-0.21488,-2.1962,-2.1418,-0.98888,-1.2657,-2.3659,4
1.3628,1.8504,1.9136,1.8205,0.15996,1.2142,1.4733,0.81496,0.31189,0.92391,1.6675,0.24466,1.3184,1.5456,0.47688,-0.16055,1.1072,0.24358,1.2893,-0.41121,-0.55325,-0.45598,0.40324,0.007327,0.53284,-0.16564,0.41937,-0.29614,0.75932,0.91234,0.64827,-0.57017,0.7813,-0.62621,0.000613,-0.083596,-1.2726,-1.1752,-1.1113,-1.4875,-0.49455,-1.1166,0.20471,-0.99587,-0.85933,-1.3038,0.070475,-2.0217,-0.08678,-0.31995,-0.34114,-0.40338,-1.4237,-0.51945,-0.37217,-0.76619,-0.74269,-0.65845,-1.9429,-1.7404,4
1.4677,1.9003,1.9025,1.5848,1.0682,0.7943,1.442,0.78822,0.85494,0.60518,1.1711,1.2061,0.71915,1.3303,1.4046,0.29259,0.15588,0.97124,0.27829,0.64413,1.0476,0.98315,0.057611,0.78301,0.72869,-0.006019,-0.42418,0.29727,0.58738,-0.48527,-0.24,-0.21309,0.26438,-0.29195,-0.53987,-0.08162,-0.021592,-0.60305,-0.99987,-0.88104,0.11745,-1.1765,-0.43143,-0.33614,-1.1792,-1.1039,-0.48665,-1.481,-1.5031,-0.47568,-1.1727,-1.4131,-1.1682,-1.0434,-0.74014,-0.99914,-1.8622,-1.9172,-0.92352,-1.2473,4
2.3099,0.98282,1.8858,2.1614,1.2519,1.125,1.1558,0.8952,1.521,0.56176,0.58388,0.89958,0.96021,0.89,0.9581,0.46345,0.65765,0.54701,1.1663,0.15234,0.96886,-0.038617,0.30625,0.82574,-0.013008,0.75116,-0.42963,-0.45131,-0.27788,-0.11862,-0.22574,-0.038802,-0.48794,-0.13369,-0.55701,0.10913,0.011398,-0.24084,-0.938,-0.65915,0.064176,-0.8572,-0.28791,-0.20519,-1.3232,-0.65871,-1.0864,-0.4364,-0.30016,-0.71355,-1.669,-1.031,-0.5621,-1.9176,-1.6596,-1.0512,-2.0766,-1.0796,-1.7166,-0.92338,4
1.8883,0.73739,1.8708,1.4915,1.6736,0.91443,0.46114,0.38386,1.6064,1.2255,0.31581,-0.10705,0.99049,0.22481,1.2316,0.88737,0.89915,0.58096,-0.1921,0.64543,1.0528,0.85109,0.98288,-0.55105,0.74961,0.03744,0.13356,-0.72602,0.34315,0.50434,0.3808,0.20272,0.64916,-0.7096,0.57069,-0.71174,0.33774,-0.28201,-1.0266,-0.72211,-0.6162,-0.51682,-0.16031,-0.14281,-0.27685,-0.40023,-1.6284,-1.5816,-1.2841,-0.71128,-1.05,-0.25914,-1.3655,-1.975,-0.58339,-0.77235,-0.72896,-1.6594,-1.9664,-2.1176,4
1.2572,1.2552,0.9897,1.8361,1.0988,2.3562,0.52967,0.45616,1.2372,0.44921,0.87323,1.1633,1.6511,1.064,-0.090367,-0.14041,0.14037,-0.019688,1.2387,1.2187,1.2142,1.5471,1.0012,0.96488,0.31178,0.2746,-0.28193,-0.40065,-0.67983,0.55935,-0.19032,-0.5389,-0.31295,-0.71805,-0.49069,-0.17117,-0.71904,-0.24799,-0.79177,-0.55309,-1.0788,-1.2277,-0.99609,-0.11296,0.011599,-1.7373,-0.76925,-0.036039,-0.79928,-1.8776,-0.21964,-1.9589,-0.16842,-1.6538,-0.65737,-1.1685,-0.74258,-0.98459,-1.1065,-1.0574,4
1.4688,2.207,1.5086,0.66727,1.773,1.4628,1.0928,0.97228,0.98096,0.94881,0.42858,0.35335,1.1868,1.2505,1.356,0.45674,0.15124,0.20656,0.30601,0.77531,1.0338,-0.18306,-0.2222,0.31919,0.55096,-0.19031,0.5118,0.99674,0.10436,0.35888,0.55658,-0.32018,-0.66308,-0.24423,0.10835,0.42154,-0.51469,0.15779,-0.70883,-0.54654,-0.59427,-0.58878,0.24612,-0.59034,-0.84804,-0.75431,-0.86399,-0.83987,-1.3337,-1.531,-0.26978,-1.4729,-1.3437,-1.6622,-1.7316,-1.3857,-0.97692,-1.899,-0.63143,-2.0089,4
1.0041,0.59384,1.1965,1.1818,1.7091,1.6491,1.4237,0.16813,0.42999,0.59984,1.5444,0.076171,0.01887,1.5467,0.88624,0.78918,0.6771,1.5248,1.388,1.4483,0.40175,0.62901,0.85375,0.33672,0.24618,-0.43193,-0.41025,-0.46543,0.88389,0.84773,-0.10558,-0.80493,0.36076,0.77582,-0.60334,-0.95159,0.11215,-0.28123,-1.1121,-0.52972,-0.81605,-0.91471,-0.56019,-0.86755,-1.2933,-0.63392,0.096484,-1.582,-1.5651,-0.47701,-0.99433,0.004125,-0.088188,-1.0453,-1.9511,-1.0509,-1.926,-1.4107,-1.1376,-1.394,4
1.6089,1.4211,1.3485,1.5529,1.3158,1.641,1.3462,0.49899,0.43953,0.53767,1.4758,0.91607,1.259,1.1902,0.79797,0.11068,0.39515,0.019321,0.23457,1.0771,1.0157,0.60056,0.78869,0.78999,0.041704,0.53981,0.74625,0.21427,0.65011,0.087984,-0.55795,0.36488,-0.85102,0.058658,0.097553,-0.28463,-0.60784,-1.037,-0.78652,-1.0779,-0.49632,-0.004171,-0.46978,-0.55014,-0.2301,-0.97641,-0.4171,-0.80585,-0.55832,-1.3354,-1.6997,-1.0364,-1.7162,-1.9225,-0.74145,-1.4883,-2.1086,-0.75965,-1.516,-1.1474,4
2.0809,1.3554,1.8631,0.69172,1.6617,1.3794,1.8814,1.2265,1.6882,0.16515,1.6422,1.5518,0.11584,0.022688,0.70057,0.49636,1.0016,0.11465,0.46743,0.12085,0.21581,-0.30839,-0.26221,-0.55362,-0.47567,-0.039299,0.30023,-0.19404,-0.24602,0.91103,-0.23764,0.69836,0.52055,0.38614,-0.43281,-0.085859,-0.89641,-0.29739,-0.64738,-1.2567,-0.005033,-0.8213,-0.35182,0.11493,-0.2061,-0.16443,0.012432,-1.5146,-1.1496,-1.3779,-1.3471,-0.82948,-1.6507,-0.59231,-1.4221,-1.8531,-1.6527,-0.82004,-1.5925,-0.10273,4
1.9081,0.66827,2.4049,0.87134,1.2227,1.1047,1.9426,0.90592,1.465,1.7659,1.2142,2.1865,0.17133,0.4951,0.014595,0.73878,0.55773,-0.14694,0.056558,0.69863,-0.1463,-0.4267,1.1158,0.45701,0.099268,0.8281,0.27516,-0.52262,-0.26842,-0.3722,0.21866,-0.63437,0.27634,-0.87764,-0.64659,-0.47477,-0.68599,-1.138,-0.3223,-0.49375,-0.24485,-0.65271,-1.25,-0.18044,0.17257,-0.80809,-0.46087,-1.6592,-1.6343,-0.31938,-1.9128,-0.23782,-1.4086,-1.6717,-0.11,-1.173,-1.0174,-0.93471,-0.75981,-0.24353,4
2.0871,1.3515,1.8874,1.6425,0.94674,0.884,1.7093,0.85524,0.71706,1.4639,0.60494,0.45335,0.76326,1.5255,0.34674,0.3851,0.186,0.6147,1.2261,0.88409,-0.12751,0.42965,-0.19256,0.96238,0.8762,0.031234,-0.035493,0.56902,0.2226,0.17948,-0.65616,0.66765,-0.024515,0.172,-0.27299,0.39976,-0.21959,-0.66495,-0.77623,-0.37572,-0.051253,-0.82502,-0.67189,-1.0184,-0.66386,-1.3103,-1.1943,-1.2465,-0.36131,-1.5003,-0.97751,-1.5052,-1.0443,-0.72061,-1.7014,-1.2945,-1.1228,-1.081,-1.5074,-1.901,4
1.6776,1.1587,1.2583,2.0095,0.40234,0.44782,2.2612,0.9092,0.88452,1.4091,0.35023,0.73084,1.3571,1.557,0.054426,-0.17454,1.4488,0.084049,0.096388,1.5573,-0.17117,0.98351,0.059739,0.87615,0.054233,-0.023138,0.96404,-0.32222,-0.55118,-0.78862,0.34026,0.81099,-0.013421,0.11054,0.27345,-1.0666,-0.81664,-0.58459,-0.43798,0.091023,-0.030443,-0.21235,-1.0248,-0.10158,-0.34858,-0.97577,-0.82884,-1.5393,-0.96381,-1.303,-0.77338,-1.2621,-1.8621,-1.6294,-1.527,-0.80461,-1.4914,-0.61336,-0.92332,-1.0533,4
1.2734,0.85325,0.62103,0.43851,0.84777,0.9835,0.6003,2.0332,-0.088633,0.49373,0.73958,1.1678,1.99,0.56054,0.96682,0.5915,1.2735,1.2621,0.046245,-0.1548,1.6,-0.52366,0.80808,0.007228,1.1416,0.76682,-0.7716,-0.47203,0.95836,-0.1848,-0.96456,-0.47525,-0.4911,0.11524,0.3084,1.0612,-0.26291,-1.1917,0.87487,-1.5554,-0.57395,-1.2293,-0.87357,-0.18233,0.043814,-0.35581,-0.22587,-1.2213,-0.96442,-1.6269,-0.30865,0.003796,-2.0815,-0.30536,-1.614,-0.33961,-0.26095,-1.686,-1.2234,-2.2227,4
1.7391,0.98623,1.7058,1.1923,0.90043,1.1724,1.1308,0.7408,1.2385,1.0991,1.1525,1.7217,0.62429,1.4109,1.2798,0.52967,0.30587,0.76028,0.62026,0.36549,0.3854,0.54467,1.1451,0.12549,1.0185,-0.007658,0.822,0.15836,-0.38776,0.2473,0.33894,0.32123,-0.89949,-0.72673,-0.21054,-0.41153,-0.46608,-0.76703,0.023449,-0.29637,0.089536,-0.85708,-1.4367,-0.42017,-1.2296,-1.0298,-0.70105,-0.52576,-1.1397,-1.5059,-1.1969,-1.3643,-1.1185,-0.93992,-1.4546,-2.0648,-0.82714,-0.93514,-1.6694,-1.3066,4
0.54379,1.9137,0.29534,1.7406,0.46028,0.035815,0.092946,0.85536,0.27407,1.3784,0.22345,1.5146,0.6061,1.4676,1.384,-0.23184,0.48903,1.6259,1.1002,-0.35775,1.2811,-0.33526,1.3613,1.3237,0.18719,0.93587,0.62221,-0.54211,1.0449,-0.77247,0.53394,0.013732,-0.29424,-0.74828,0.42235,0.33183,-0.19994,-0.084345,-0.94287,-0.76449,-1.0962,-0.69603,0.53291,-0.86735,-1.2667,-1.0112,-1.6361,-0.094523,-1.1392,-0.64985,-0.47054,-1.5484,-0.55522,-1.853,-0.17931,-2.0002,-1.5632,-0.83275,-1.8093,-0.049459,4
0.92342,0.87203,1.5476,1.9008,1.4074,1.0345,2.0371,1.7036,0.39475,1.665,1.0435,1.5375,0.82492,1.1148,-0.020409,0.061484,0.60006,0.93055,0.74312,0.21645,0.089882,0.6726,0.076294,0.6818,-0.27045,0.19977,0.90162,-0.25351,-0.25249,0.70008,0.026655,-0.12033,-0.49146,0.02758,-0.21915,0.42698,-0.050201,-0.69629,-0.44747,-0.7547,-0.25244,-0.77638,-0.61968,-0.73772,-1.0362,-0.3975,-1.0397,-0.3148,-0.90206,-0.56672,-1.4577,-1.3381,-2.1136,-0.99216,-1.2269,-0.89822,-1.4106,-2.0515,-0.88875,-1.7645,4
0.75385,1.5387,1.216,0.93211,0.56281,0.96988,0.73891,1.1706,0.3886,1.3792,1.2948,0.88538,1.5373,1.5872,0.75179,0.57278,0.70089,0.85195,0.23938,0.98222,1.0386,-0.21988,0.77902,-0.1414,0.94673,0.28651,1.0721,0.48882,0.028678,-0.22373,0.73995,0.496,-0.16883,-0.66861,0.58465,-0.24452,-0.17653,-0.98664,-0.92648,-0.72721,0.12917,0.063359,-1.321,-0.65198,-0.39304,-1.0085,-0.7852,-0.58562,-0.90727,-1.5712,-1.4137,-0.60823,-1.6,-0.63354,-1.5355,-1.8469,-1.4127,-2.04,-2.037,-0.87285,4
1.8411,1.2037,1.8793,1.9512,0.61981,1.1635,1.2414,1.1682,0.78579,1.6526,0.90324,0.51334,1.2004,0.93869,1.2168,0.17277,1.0796,-0.046704,0.15052,0.45323,0.77448,0.12541,0.66325,0.82537,-0.080241,0.71496,-0.011608,0.062386,0.69041,0.41226,-0.29761,-0.20726,-0.5817,0.27432,-0.80972,-0.9094,-0.50382,0.17002,0.18816,-0.78527,-0.56382,-0.20249,-0.99204,-0.8771,-1.1956,-0.75449,-0.27854,-0.52733,-0.31247,-1.0333,-1.677,-1.4652,-1.1628,-1.667,-0.86701,-0.87078,-1.479,-1.7622,-1.9308,-1.184,4
1.4327,1.0133,1.5911,0.74897,1.3206,0.58366,1.7735,1.1475,1.842,1.0176,0.51755,0.78652,1.3393,1.5424,1.5146,0.33448,0.15322,-0.056985,0.79543,0.9631,1.0931,-0.29042,-0.27419,0.63719,-0.096383,0.43896,-0.21985,-0.017019,0.43097,-0.6984,-0.81581,-0.78981,-0.14822,0.49588,-1.0072,0.12546,0.37548,0.38833,0.28697,-0.27873,-0.53659,-1.3035,0.056504,-0.60267,-0.053918,-1.5964,-0.8206,-0.40063,-1.2386,-0.32475,-1.6631,-1.0763,-0.96433,-1.1064,-1.3843,-0.80094,-0.78065,-1.9213,-2.336,-1.1423,4
1.8625,0.91407,1.4961,0.9254,0.65509,1.7642,0.97543,0.47396,0.67559,0.54762,1.6375,1.3187,0.40604,1.0655,0.58328,0.030314,0.98932,1.4384,1.482,1.3273,0.89624,-0.38369,0.94152,0.27568,0.4565,-0.35468,-0.61281,-0.13905,0.2434,0.67145,-0.53842,-0.054487,-0.38571,-0.24401,0.48096,-0.15912,-0.96496,-0.59271,0.1614,-1.2919,-0.005292,-0.86607,-0.34627,-1.4721,-1.0036,-0.5864,-0.10681,-0.7921,-0.2199,-0.83361,-0.41558,-0.50421,-0.79622,-0.9389,-1.106,-1.3793,-2.2845,-1.116,-2.2507,-1.9502,4
2.2131,1.8509,1.4757,0.8494,0.71204,0.91481,1.2019,2.262,1.6478,0.12795,0.001624,1.9853,0.50263,0.19791,-0.39283,1.1962,-0.2591,0.86148,-0.25119,0.29308,0.59219,-0.47561,1.3392,-0.78885,1.2109,-0.52762,0.076515,0.16993,-0.50592,-0.67246,0.43666,-0.52281,0.031596,-1.1979,-0.093421,-0.74532,-0.44395,-0.40066,-0.26491,-0.59923,0.59234,0.63871,-0.77271,-1.7355,-1.0281,-0.062515,-1.2306,-1.7804,-0.30394,-0.065178,-0.29931,-0.82671,-0.36083,-0.10908,-0.08893,-2.2778,-1.2496,-1.5443,-0.41056,-1.0939,4
1.041,1.2432,1.2346,0.28706,1.9636,0.55453,0.33629,1.8614,1.0176,1.1317,1.106,0.49514,-0.12161,-0.030509,1.2404,0.26628,0.062814,0.66431,0.19569,0.45076,1.3509,-0.50776,0.22243,1.0886,1.1146,0.29824,0.85194,0.86908,-0.12462,0.18865,1.0888,-0.77631,0.54286,0.4868,-0.60928,0.85397,0.34911,-0.34019,-0.61578,-1.1518,-1.3314,-0.44728,-1.217,-0.22138,-1.2842,-1.5451,-1.1109,-0.3341,-1.0165,0.23264,-0.46891,-0.57167,-1.34,-1.6613,-0.000234,-1.869,-1.8262,-0.33263,-1.8336,-2.0016,4
2.3516,1.8258,1.4315,1.6381,2.1126,1.197,1.8117,0.23634,0.031645,1.1481,0.021122,0.46824,1.253,0.43671,-0.15989,0.18817,0.22155,0.75991,0.53631,-0.04653,1.2243,-0.54882,1.3588,0.19883,1.1349,-0.079344,0.62635,0.071873,0.44374,-0.38231,-0.1278,-0.18515,-0.50604,-0.49581,-0.4055,-0.78224,0.26009,-1.0223,-0.84739,0.26843,-0.29975,-0.55966,-0.16407,0.28552,-0.82157,-0.83515,-1.3069,0.29451,-0.64837,-1.5041,-0.82173,-1.7008,-1.2186,-1.9617,-0.82625,-1.5546,-1.0669,-1.5266,-0.92294,-0.50792,4
0.31102,0.52577,2.0318,0.67161,0.72197,1.9086,1.5642,1.7079,0.46649,1.5929,-0.10919,0.93654,1.1678,1.3451,1.4536,0.76098,1.0296,0.83116,0.51137,-0.58116,0.1285,1.1079,0.5566,-0.07873,-0.34273,-0.52091,0.33474,0.58527,-0.99404,0.40607,0.56618,-0.0243,-0.65368,-0.74645,0.34457,0.29691,0.39135,-0.097806,-0.94626,-0.031533,-1.0037,0.056169,-0.44138,-0.40504,-0.77445,-0.46193,-0.18209,-1.3267,-1.4423,-0.16909,-0.71959,-0.40239,-1.8906,-1.4877,-0.43823,-1.7829,-2.2754,-1.5128,-1.0178,-1.4518,4
1.4059,1.0335,1.0567,1.4206,0.65877,1.1955,1.7695,0.49864,0.28464,1.4817,0.20465,0.33616,0.70925,0.84413,1.1868,1.1469,0.6355,1.1954,0.96756,1.1054,-0.23372,1.017,1.0724,0.77821,0.70327,0.90834,0.53363,-0.21091,-0.58152,0.80179,0.49477,0.56564,0.25519,-0.64778,-0.86212,0.07825,-0.91942,-1.0974,-0.12957,0.20263,-1.0409,-0.3002,-0.32629,-1.3246,-1.1891,-0.6078,-0.50934,-0.83292,-1.0945,-1.1574,-1.1796,-0.71568,-1.6195,-1.2783,-0.96589,-1.8175,-1.3548,-1.0358,-1.9015,-1.6142,4
1.6949,2.0703,2.1613,0.33548,2.1115,0.59675,0.25171,1.8186,1.7701,1.2546,0.72263,1.6251,0.77792,0.12666,0.53831,1.1306,0.20811,0.18093,-0.29875,1.0758,0.32927,-0.23117,0.9491,0.81865,0.24508,-0.37324,-0.59386,-0.69292,-0.050294,0.73479,-0.33759,-0.98557,-0.82412,0.43288,0.19357,-0.125,-0.27624,-1.0695,-0.35641,-0.38383,-0.034835,-1.0182,-1.018,-1.1105,-0.42213,-0.50257,-0.87848,-0.81664,-0.58552,-0.037196,-1.6831,-0.50389,-0.59351,-0.61464,-1.5965,-1.3044,-1.648,-0.93689,-0.43019,-1.821,4
0.7723,1.3734,1.7671,1.6005,1.8631,1.3021,1.374,0.50249,1.4759,1.6009,1.2362,0.48481,1.0158,0.39929,0.66881,1.1149,1.1333,-0.10236,0.51447,0.38429,-0.33613,0.94203,-0.29894,0.79572,0.82041,0.68884,0.22159,0.50543,-0.059664,0.22241,-0.056295,0.33718,0.21614,0.2445,-0.9078,-0.73975,-0.82471,-0.93027,-0.187,-1.17,-0.13436,-0.9457,-0.39816,-0.49944,-0.74699,-1.1612,-0.71909,-1.0098,-1.5321,-0.3551,-1.7011,-0.80469,-0.79882,-1.417,-1.962,-0.5978,-1.5445,-1.3142,-0.83064,-1.4924,4
1.1725,1.7133,1.1172,1.1404,0.45791,0.78785,0.77809,1.9812,-0.14246,-0.19231,1.6842,0.739,0.88282,0.37617,1.0004,1.0666,-0.37751,0.59695,1.3111,1.3062,1.005,-0.23055,0.020297,0.80529,1.1919,-0.029409,0.9706,-0.33558,0.40651,0.028625,-0.47417,0.83641,0.12372,-0.070393,-1.4086,-1.1832,-0.2896,0.43337,0.37829,0.32807,0.095952,-1.2301,-0.8064,-0.99769,-0.48437,-0.46982,-0.53112,-1.1766,-0.36313,-1.2976,-1.534,-0.25029,-1.4719,-1.4054,-1.3534,-0.49752,-0.49031,-1.2804,-2.2699,-2.0923,4
1.5763,1.4381,1.7957,1.4976,0.86623,1.108,0.85558,0.78867,1.7117,0.76929,1.6394,0.81122,1.2256,0.26586,0.77163,0.66371,1.0327,1.1849,0.53397,0.08852,0.8366,0.53393,0.27823,0.90033,0.09632,0.051909,0.23955,-0.42616,0.44176,0.41486,0.38741,-0.1223,-0.48053,0.52015,-0.48964,0.30999,-0.16113,-0.52715,-0.91229,-0.59523,0.10513,-0.45857,-0.90414,-0.55057,-0.94563,-1.3189,-0.67334,-1.1771,-1.3834,-0.74386,-1.4775,-1.3806,-0.96665,-1.6479,-1.5402,-1.7054,-1.4598,-0.79753,-1.1617,-1.7337,4
1.7578,1.4349,1.0278,0.94586,1.5034,1.1547,1.3666,0.89635,1.7059,1.3777,0.82844,1.2702,1.0962,1.288,0.82766,0.21447,0.19234,0.97348,1.1427,0.39577,-0.11031,0.15449,0.3596,0.75103,0.13227,0.92883,-0.12218,0.25942,-0.58179,-0.50153,-0.18663,0.47515,-0.55884,-0.61324,-0.028155,-0.052498,0.011344,-0.11101,-0.095806,-0.092256,-0.089531,-0.6394,-0.13678,-1.2609,-1.2408,-0.27217,-0.48811,-1.133,-1.4794,-0.68484,-0.95938,-0.67284,-1.7008,-1.3081,-1.8746,-0.93105,-1.9097,-1.8826,-1.1979,-1.5563,4
1.6173,1.2453,1.9685,1.442,1.5245,1.7404,0.74011,0.74318,0.74826,0.70959,1.3351,1.4382,1.0344,1.3652,1.2334,0.55987,0.30349,0.32505,1.2065,0.1112,0.51386,0.27633,-0.029142,0.20167,0.29781,0.50382,0.41961,0.73047,-0.52905,-0.58578,0.065657,-0.061085,-0.052032,-0.81746,-0.35329,-0.92471,-0.13527,-0.96089,-0.36194,0.050848,0.068043,-0.93525,-0.13181,-0.44032,-0.42663,-0.42943,-0.60377,-0.27394,-0.8477,-0.82759,-1.1388,-1.6479,-1.6938,-1.7208,-1.8671,-0.97009,-0.98301,-1.8796,-1.3101,-1.5815,4
2.1836,1.748,1.6552,1.0911,1.2398,0.61217,0.45421,-0.043539,-0.06193,0.78436,0.93822,1.4388,0.68288,1.0243,0.8528,0.90997,0.50016,1.1101,1.1485,0.09162,1.1349,0.050074,-0.32606,0.18826,0.60802,-0.035472,0.43093,0.45205,1.0492,0.23407,-0.086853,0.35006,-0.78923,0.16901,0.000299,0.24151,-1.1787,-0.86254,0.24315,-1.265,0.32779,-0.62083,-0.53279,-0.99243,-1.5026,-1.7298,-1.381,-1.6351,-0.10921,-0.84707,0.036592,-0.61199,-0.53196,-0.73413,-0.58762,-0.42999,-2.1671,-0.91094,-1.7959,-2.212,4
1.946,1.3553,0.77034,0.62475,0.796,0.47643,0.59132,1.4937,0.93908,1.048,0.93619,1.6375,1.553,0.76303,1.4764,0.16502,1.6971,-0.067174,1.6201,0.90674,1.1752,1.2092,0.57483,0.15884,-0.44308,0.45188,-0.67647,-0.50077,0.097775,-0.12418,-0.55671,-0.68282,-0.37942,-0.36716,-1.1694,-0.43091,-0.14161,-1.0375,-0.19583,0.37721,-1.276,0.042752,-1.164,0.22563,-0.939,-1.5716,0.086883,-1.25,-0.49588,-1.5991,-0.60019,-0.18007,-1.1594,-1.9136,-0.58363,-0.68448,-0.95588,-0.89973,-1.6393,-1.5112,4
1.0715,1.6918,1.2006,1.8202,1.1595,0.87707,1.7648,0.52793,0.52622,0.82567,1.698,0.58712,1.6998,0.14635,0.15057,1.2766,-0.091824,1.2703,0.76595,1.1173,0.73842,0.73072,0.37382,0.095817,0.11059,0.003666,0.52451,0.34603,0.77226,-0.71795,0.051061,-0.043953,-0.021966,-0.44851,-0.59176,-0.71223,0.23442,-0.73872,-1.1025,0.12279,0.10024,-0.20488,-0.80035,-0.5211,-0.61889,-0.34328,-0.9175,-1.7189,-0.37091,-0.45225,-1.294,-1.9748,-0.79842,-1.7455,-1.3931,-0.76181,-1.1241,-1.6701,-1.9985,-1.2037,4
-0.0017,-1.3146,-0.45434,0.022031,-1.0181,-0.82593,-0.29538,-1.1197,-0.25304,-1.1197,-1.4415,-1.5344,-1.5135,-1.4733,-0.88751,-0.83085,-1.2915,-1.5312,-1.4281,-0.39579,-1.0103,-1.2095,-1.725,-0.04114,-0.88307,0.073387,-0.3599,0.9957,1.5471,0.4667,1.4441,-0.048979,1.214,0.77942,-0.063048,0.10784,0.14801,0.9696,0.83791,1.6868,0.34438,0.041503,1.1377,0.7986,1.3751,0.67061,1.597,-0.2932,-0.23891,0.36884,1.5956,1.5935,0.93576,0.70951,1.6181,0.3596,0.24232,-0.2226,0.22899,0.91604,5
-0.85892,-1.4973,-1.2526,-1.5188,-0.41159,-0.38632,-1.3664,-1.1685,-0.3797,-0.78809,-0.54398,-1.0928,-1.1273,-0.74475,-1.6102,-1.3362,-1.4276,-1.5716,-0.81444,-0.64636,-0.524,-0.88979,-1.0491,-1.1977,-1.3649,-0.95548,-0.50386,-0.44459,0.86598,0.37067,0.47186,1.3964,0.58101,0.92528,0.52488,1.1659,1.3024,0.4768,1.3421,1.4975,0.90935,0.59801,0.65594,1.2133,1.1573,0.73002,0.4474,0.35731,0.89028,0.51176,1.3694,1.399,1.3698,0.88596,0.83894,0.68668,0.70709,0.25899,0.95246,0.61324,5
-0.3031,-1.2526,-0.78649,-0.16417,-0.61772,-2.2107,-0.33557,-1.476,-2.2169,-0.70545,-0.7745,-1.7639,-1.3159,-0.48119,-1.2786,-0.5062,-0.56348,-0.50297,-1.1584,-0.99118,-1.1115,-1.5258,-0.19457,0.43215,1.0224,-0.31876,-0.40379,1.4401,-0.35942,1.0927,1.5038,-0.72157,-0.51316,0.30315,1.1192,1.1104,1.1526,0.43086,0.37972,-0.008217,0.63919,1.0214,0.73795,1.459,0.20757,0.78468,-0.25059,1.3038,0.81279,1.3771,0.33196,-0.14454,0.18929,1.0091,0.8695,1.4647,1.4553,-0.60008,0.9518,0.95476,5
-0.27511,-0.94817,-1.4032,-1.533,-0.92518,-1.3674,-0.79923,-0.88674,-0.33523,-1.1855,-0.36309,-0.33114,-0.49952,-1.1623,-1.0094,-0.83373,-0.67574,-1.4741,-1.3975,-0.62188,-1.4088,-1.512,-0.91074,-0.64738,-0.63897,-0.6368,-1.0305,-0.9389,-0.68819,-0.48518,-0.79274,0.94781,0.49019,0.53802,1.3547,0.63797,0.83951,0.75845,0.83742,1.3051,0.31744,1.4108,1.1794,1.0407,1.1731,0.47872,1.1996,0.38838,1.2768,1.417,1.2367,1.0409,0.71916,0.47489,0.82254,0.94901,1.4499,1.2326,0.80949,1.3912,5
-0.94953,-2.0938,-1.337,-0.6555,-0.64155,-0.78009,-1.9186,-1.2485,-1.2678,-1.3874,-1.4915,-1.119,-1.0193,-1.3988,-1.243,-1.1289,-2.1551,-1.0694,-0.87887,-1.6107,1.0859,0.84641,0.62726,0.73384,0.94361,1.2325,1.307,0.11236,0.18913,1.273,0.13384,0.61705,0.34968,0.62326,0.096621,0.35542,0.54597,0.024914,0.34673,0.33429,1.5118,0.67713,0.023595,0.96262,0.77496,0.7948,0.17008,0.83462,-0.027909,0.62121,0.98694,0.86842,1.2761,0.42176,1.1669,0.48168,0.10679,1.0013,0.008325,0.9544,5
-0.49152,-1.419,-1.0718,-1.0992,-1.0971,-0.201,-0.15724,-0.40528,-1.2723,-1.7452,-0.2677,-1.7861,-1.4526,-0.16475,0.082201,-0.30344,-1.1455,-1.4911,-0.23947,-1.7136,-1.2384,-0.5698,-1.894,-0.70461,-1.1329,-1.0639,1.7461,0.42433,0.7243,0.64199,0.32816,0.45631,0.45159,0.20418,0.15989,-0.058817,0.23785,1.486,-0.18391,1.7753,0.83404,0.43364,0.9513,1.7548,0.90551,1.5202,0.40691,0.84886,0.78555,1.4467,1.1856,1.1854,-0.065235,0.21253,0.72105,0.13328,0.1057,1.4326,0.79999,0.053708,5
