att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,target
-1.5266,-1.5721,-1.585,-1.5907,-1.5949,-1.5949,-1.5949,-1.5949,-1.5949,-1.5949,-0.71495,-0.8787,0.68332,1.0934,1.5946,1.6402,1.7683,1.8139,1.8865,1.8139,1.8139,1.8182,1.8182,1.8182,1.8139,1.8139,1.8182,1.8182,1.8182,1.8139,1.8139,1.7128,-1.2389,-1.4625,-1.5266,-1.5536,-1.5679,-1.5721,-1.5764,-1.585,-1.585,-0.73773,-0.50564,-0.018661,0.30599,0.34159,0.37861,0.37434,0.36864,0.37861,0.36864,0.37434,0.37861,0.38288,0.38288,0.37434,0.37861,0.37861,0.38288,0.38288,0.38288,0.38288,0.37861,0.37861,0.37434,0.37434,0.37861,0.37861,0.38288,0.38288,0.37861,0.37861,0.37861,0.38715,0.37861,0.38288,0.37861,0.37861,0.38288,0.38288,0.37861,0.37861,0.38715,0.38288,0.38288,0.38715,0.38288,0.37434,0.37861,0.37861,0.37861,0.37861,0.37861,0.38288,0.38288,0.37861,0.38288,0.37861,0.37861,0.37861,0.37434,0.38288,0.38288,0.38288,0.38288,0.38715,0.38288,0.38715,0.38288,0.38288,0.38288,0.37861,0.37861,0.37434,0.37434,0.37861,0.37861,0.38288,0.38288,0.38715,0.38288,0.38288,-0.90718,-1.0211,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,-1.0439,1
-1.1634,-1.1634,-1.1634,-1.1611,-1.1634,-1.1634,-1.1611,-1.1611,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,0.5502,0.929,0.93792,0.68835,0.51454,0.34519,0.24715,0.15802,0.097854,0.05106,0.002038,-0.031387,-0.060354,-0.093779,-1.1611,-1.1611,-1.1611,-1.1611,-1.1611,-1.1611,-1.1611,-1.1634,-1.1611,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1611,0.26275,0.59476,0.81759,0.8733,0.89781,0.92009,0.94015,0.94237,0.9446,0.95797,0.95129,0.94906,0.9446,0.94237,0.94015,0.93569,0.93792,0.929,0.929,0.92455,0.92678,0.92009,0.92455,0.92232,0.92232,0.91563,0.90672,0.91341,0.90895,0.88889,0.89335,0.89335,0.88667,0.88889,0.88889,0.90226,0.90672,0.88889,0.88889,0.88889,0.89335,0.89335,0.88889,0.89112,0.89112,0.89335,0.90226,0.90449,0.89781,0.90226,0.90004,0.90672,0.929,0.96243,0.98917,1.0159,1.007,0.98917,0.98248,0.9758,0.97134,0.96466,0.96243,0.9602,0.96466,0.96243,0.96466,0.9602,0.95797,0.95574,0.9602,0.9602,0.95129,0.94906,0.94683,-0.86031,-1.1611,-1.1611,-1.1611,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,-1.1634,1
-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,1.009,0.99461,0.99819,0.99819,0.99819,1.0018,0.99819,0.99461,0.99819,0.99819,0.99819,0.99819,0.99819,-1.176,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1867,-1.1867,-1.1832,-1.1832,0.83316,0.79728,0.80087,0.80446,0.80804,0.81163,0.81522,0.81163,0.80804,0.81163,0.81163,0.81163,0.81163,0.81163,0.80804,0.80804,0.80804,0.80804,0.80804,0.81163,0.80804,0.81163,0.81163,0.81163,0.81163,0.81163,0.81163,0.81163,0.80804,0.81163,0.81163,0.81163,0.81163,0.81163,0.81163,0.81163,0.81522,0.80804,0.80804,0.80804,0.80804,0.81163,0.80804,0.80804,0.81163,0.80804,0.80804,0.80804,0.81163,0.81163,0.81163,0.80804,0.80804,0.80804,0.80804,0.80804,0.80446,0.80804,0.80804,0.80446,0.81163,0.81163,0.80804,0.81163,0.81163,0.80804,0.80804,0.80804,0.81163,0.80804,0.80804,0.81163,0.81163,0.81163,0.81163,0.80804,-1.1796,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,-1.1832,1
0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,5.8699,-0.26368,-0.68669,-0.68669,-0.68669,-0.73957,-0.73957,-0.73957,-0.73957,-0.73957,-0.73957,-0.73957,-0.63382,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.63521,0.79384,0.84671,6.6631,-0.31656,-0.47519,-0.73957,-0.68669,-0.63382,-0.52807,-0.52807,-0.63382,-0.58094,-0.58094,-0.58094,-0.63382,-0.58094,-0.58094,-0.63382,-0.58094,-0.58094,-0.58094,-0.63382,-0.63382,-0.58094,-0.58094,-0.58094,-0.52807,-0.58094,-0.58094,-0.58094,-0.52807,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.58094,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.58094,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.58094,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.58094,-0.58094,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,-0.63382,0.79384,0.79384,0.79384,0.79384,0.84671,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,0.79384,1
-1.253,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.253,-1.2494,-1.253,-1.253,-1.253,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.253,-1.253,0.78719,0.96871,0.95419,0.95782,0.95782,0.95782,0.95782,0.96145,0.95782,0.95782,0.95782,0.95782,0.95782,0.95782,-1.2421,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.253,-1.2494,-1.2494,-1.2494,0.77993,0.75089,0.75452,0.76178,0.76178,0.76541,0.76178,0.76541,0.76541,0.76541,0.76178,0.76541,0.76541,0.76541,0.76541,0.76904,0.76904,0.76904,0.76541,0.76904,0.76904,0.76904,0.77267,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76904,0.76541,0.76541,0.76904,0.76904,0.76541,0.76904,0.76904,0.76904,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76178,0.76178,0.76178,0.76178,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,0.76541,-1.2421,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,-1.2494,1
1.0454,1.0454,1.0454,1.0454,1.027,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.027,1.027,1.027,1.0454,1.027,1.0454,1.027,-0.13438,0.17901,0.43709,0.52926,0.56613,0.60299,0.62143,0.63986,0.6583,0.67673,0.67673,0.67673,0.67673,1.0638,1.0454,1.0454,1.027,1.027,1.027,1.0454,1.0454,1.0454,1.0454,1.0454,1.027,1.027,1.0454,1.0454,1.0454,1.027,1.027,1.027,1.027,1.0454,1.5063,-0.42932,-0.89018,-0.90861,-0.92705,-0.96392,-0.96392,-0.96392,-0.98235,-0.98235,-1.0008,-1.0008,-1.0008,-1.0192,-1.0192,-1.0192,-1.0192,-1.0192,-1.0192,-1.0192,-1.0192,-1.0192,-1.0192,-1.0192,-1.0192,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0377,-1.0561,-1.0561,-1.0561,-1.0561,-1.0377,-1.0561,-1.0377,-1.0377,-1.0377,-1.0561,-1.0561,-1.0561,-1.0561,-1.0377,-1.0377,-1.0008,-0.98235,-0.94548,-0.92705,-0.90861,-0.90861,-0.90861,-0.90861,-0.89018,-0.89018,-0.89018,-0.89018,-0.87175,-0.87175,-0.87175,-0.87175,-0.87175,-0.87175,-0.87175,-0.87175,-0.87175,1.0454,1.027,1.0454,1.027,1.0454,1.027,1.027,1.0454,1.0638,1.0823,1.1007,1.1192,1.1376,1.156,1.1745,1.1929,1.2113,1.2298,1.2482,1.2666,1.2851,1
-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,1.771,1.771,1.771,1.771,1.771,1.771,1.771,1.771,1.771,1.771,1.771,1.7581,1.7194,-1.1166,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-0.37823,0.3358,0.56807,0.57094,0.57381,0.58098,0.59101,0.60105,0.60392,0.60965,0.61825,0.62112,0.62399,0.62973,0.63259,0.63689,0.63689,0.64693,0.64836,0.6541,0.6541,0.6541,0.6584,0.66127,0.66414,0.67131,0.67417,0.67991,0.68134,0.68278,0.68708,0.68994,0.69138,0.69425,0.69425,0.69711,0.69711,0.70428,0.70572,0.70715,0.70858,0.70858,0.71002,0.70858,0.71002,0.70858,0.70858,0.71002,0.70858,0.70858,0.71002,0.70572,0.70428,0.70285,0.69998,0.68851,0.65553,0.58098,0.52362,0.49065,0.46771,0.4591,0.45337,0.45194,0.4505,0.44907,0.44907,0.44763,0.44763,0.44763,0.44763,0.44477,0.4462,0.44763,0.44763,0.44477,0.44477,0.44477,0.44477,-1.1611,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,1
1.0379,1.0379,1.0379,1.0379,1.0568,1.0379,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0379,1.0379,1.0379,1.0379,-0.57056,-0.002863,0.29991,0.39452,0.47022,0.48914,0.52699,0.52699,0.54591,0.56483,0.56483,0.56483,0.58376,0.58376,1.0379,1.0379,1.0379,1.0568,1.0568,1.0379,1.0568,1.0379,1.0568,1.0568,1.0568,1.0379,1.0379,1.0379,1.0379,1.0568,1.0568,1.0568,-0.26779,-0.81656,-0.91118,-0.96795,-0.98687,-0.98687,-1.0058,-1.0058,-1.0247,-1.0247,-1.0247,-1.0436,-1.0436,-1.0436,-1.0436,-1.0436,-1.0436,-1.0436,-1.0436,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0626,-1.0815,-1.0815,-1.0626,-1.0815,-1.0815,-1.0815,-1.0815,-1.0815,-1.1004,-1.1004,-1.1004,-1.0815,-1.0815,-1.0815,-1.1004,-1.1004,-1.0815,-1.0815,-1.1004,-1.0815,-1.0815,-1.0247,-0.98687,-0.94902,-0.94902,-0.94902,-0.94902,-0.94902,-0.94902,-0.94902,-0.9301,-0.9301,-0.9301,-0.9301,-0.9301,-0.9301,-0.9301,-0.9301,-0.9301,-0.9301,-0.9301,1.0568,1.0568,1.0568,1.0568,1.0379,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1.0568,1
-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,1.7843,1.7843,1.7843,1.7843,1.7843,1.7843,1.7843,1.7843,1.7843,1.7843,1.7843,1.7757,1.7343,-0.73483,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-0.36782,0.44905,0.60185,0.60185,0.60899,0.6147,0.62185,0.62613,0.63041,0.63755,0.64327,0.64469,0.65041,0.64898,0.65898,0.66326,0.66754,0.66754,0.66469,0.66897,0.67326,0.67754,0.67754,0.67897,0.68182,0.68325,0.68182,0.68611,0.69468,0.69325,0.69468,0.69611,0.69896,0.70039,0.70325,0.71181,0.71467,0.71467,0.7161,0.7161,0.71895,0.71753,0.71895,0.71895,0.72038,0.72038,0.72038,0.71895,0.71895,0.71753,0.72038,0.71895,0.71753,0.7061,0.66754,0.62042,0.56329,0.5176,0.48475,0.47332,0.4719,0.4719,0.4719,0.4719,0.4719,0.47475,0.47618,0.47618,0.47618,0.47618,0.47618,0.48189,0.47904,0.48332,0.48189,0.48332,0.48475,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,-1.1376,1
0.64807,0.69425,0.69425,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,4.5274,-0.64503,-0.64503,-0.69122,-0.69122,-0.69122,-0.69122,-0.69122,-0.64503,-0.69122,-0.69122,-0.69122,-0.64503,0.64807,0.69425,0.69425,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.60189,0.60189,0.74044,0.74044,0.74044,0.74044,0.74044,7.3907,3.5576,-0.64503,-0.59885,-0.55267,-0.69122,-0.64503,-0.64503,-0.69122,-0.69122,-0.64503,-0.64503,-0.69122,-0.64503,-0.64503,-0.59885,-0.64503,-0.64503,-0.59885,-0.59885,-0.59885,-0.59885,-0.59885,-0.59885,-0.59885,-0.59885,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.64503,-0.69122,-0.69122,-0.69122,-0.64503,-0.69122,-0.69122,-0.64503,-0.64503,-0.64503,-0.69122,-0.69122,-0.69122,-0.69122,-0.69122,-0.59885,-0.59885,-0.59885,-0.64503,-0.64503,-0.59885,-0.59885,-0.59885,-0.64503,-0.59885,-0.59885,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,0.64807,1
-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2156,-1.2156,-1.2177,-0.91069,0.67128,0.81839,0.56042,0.30457,0.15533,0.0402,-0.062137,-0.12397,-0.1794,-0.21778,-0.24976,-0.28387,-0.30732,-1.2028,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2156,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2156,-1.2156,-1.2177,0.20223,0.53057,0.79494,0.84397,0.87596,0.89514,0.9186,0.93139,0.93992,0.93352,0.93565,0.92926,0.92286,0.9186,0.91433,0.91007,0.90794,0.90154,0.89728,0.89728,0.89514,0.89301,0.89728,0.89941,0.89301,0.89088,0.88662,0.88662,0.88235,0.88235,0.88235,0.88448,0.88448,0.88448,0.88022,0.87596,0.87382,0.87596,0.87809,0.87596,0.87809,0.87596,0.87382,0.87596,0.87596,0.88022,0.88235,0.88022,0.88235,0.88235,0.88662,0.88662,0.88875,0.88875,0.89088,0.89514,0.90367,0.92286,0.95271,0.95484,0.93778,0.93139,0.91646,0.90794,0.90154,0.89728,0.88875,0.88662,0.88662,0.88235,0.88022,0.87596,0.87596,0.87169,0.86956,0.86956,0.87382,0.87382,0.87169,0.87169,-1.2113,-1.2156,-1.2156,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,-1.2177,1
1.0365,1.0365,1.0365,1.0365,1.0365,1.055,1.0365,1.055,1.055,1.0181,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,-0.56814,-0.10703,0.1512,0.26186,0.33564,0.39097,0.40942,0.42786,0.44631,0.46475,0.46475,0.46475,0.4832,0.50164,1.0365,1.055,1.055,1.0365,1.055,1.0365,1.055,1.055,1.0365,1.0365,1.0365,1.0365,1.0365,1.0365,1.055,1.055,0.022085,-0.78947,-0.97392,-0.99236,-1.0108,-1.0108,-0.99236,-0.99236,-0.99236,-1.0108,-1.0108,-1.0108,-1.0293,-1.0293,-1.0477,-1.0477,-1.0293,-1.0293,-1.0477,-1.0477,-1.0477,-1.0477,-1.0477,-1.0661,-1.0661,-1.0661,-1.0661,-1.0661,-1.0846,-1.0661,-1.0661,-1.0846,-1.0846,-1.0846,-1.0846,-1.0846,-1.0846,-1.0846,-1.103,-1.0846,-1.0846,-1.103,-1.0846,-1.0846,-1.0846,-1.0846,-1.103,-1.0846,-1.103,-1.0846,-1.0846,-1.0661,-1.0293,-1.0293,-1.0108,-0.99236,-0.99236,-0.97392,-0.97392,-0.99236,-0.97392,-0.97392,-0.97392,-0.97392,-0.97392,-0.99236,-0.97392,-0.99236,-0.99236,-0.99236,-0.97392,-0.97392,1.0365,1.0365,1.0365,1.055,1.0365,1.0365,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1
0.80689,0.83073,0.80689,0.83073,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.83073,0.80689,0.80689,0.80689,0.83073,0.83073,1.3312,-0.71846,-0.74229,-0.76612,-0.78996,-0.76612,-0.76612,-0.78996,-0.76612,-0.78996,-0.78996,-0.81379,-0.81379,0.80689,0.80689,0.80689,0.83073,0.83073,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.83073,0.83073,7.4326,2.3084,-0.76612,-0.76612,-0.74229,-0.76612,-0.76612,-0.74229,-0.74229,-0.74229,-0.71846,-0.71846,-0.78996,-0.71846,-0.74229,-0.74229,-0.74229,-0.69462,-0.71846,-0.71846,-0.74229,-0.71846,-0.74229,-0.74229,-0.74229,-0.74229,-0.76612,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.74229,-0.71846,-0.74229,-0.71846,-0.71846,-0.71846,-0.71846,-0.71846,-0.71846,-0.71846,-0.71846,-0.71846,-0.74229,-0.76612,-0.69462,-0.74229,-0.74229,-0.71846,-0.71846,-0.71846,-0.71846,-0.74229,-0.74229,-0.71846,-0.74229,-0.71846,-0.71846,-0.71846,-0.71846,-0.71846,-0.71846,-0.71846,-0.74229,-0.74229,-0.74229,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,0.80689,1
-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1546,-1.1519,-1.1519,-1.1519,-1.1519,-1.1546,-1.1546,-1.1519,0.81955,1.0824,0.7374,0.49097,0.30204,0.14049,0.050133,-0.032011,-0.081297,-0.12237,-0.15796,-0.18535,-0.21547,-0.23463,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,0.46359,0.75383,0.8524,0.88252,0.90717,0.92907,0.94002,0.95645,0.97836,0.98657,0.98657,0.98931,0.98383,0.9811,0.98383,0.97014,0.96467,0.95919,0.94824,0.9455,0.93455,0.93455,0.92633,0.92633,0.9236,0.9236,0.92086,0.92086,0.9236,0.9236,0.92086,0.91264,0.91264,0.91264,0.91538,0.91264,0.9099,0.90717,0.90443,0.90717,0.90717,0.91538,0.9099,0.9099,0.90717,0.91264,0.9099,0.91264,0.91264,0.9099,0.91264,0.91538,0.91538,0.91538,0.91812,0.92633,0.94276,0.98383,1.0167,1.0112,0.9811,0.97014,0.96193,0.96193,0.96193,0.95645,0.95098,0.95371,0.95371,0.95371,0.95919,0.96193,0.95645,0.95098,0.94824,-0.85071,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,-1.1519,1
-1.561,-1.6246,-1.6478,-1.6536,-1.6536,-1.6579,-1.6579,-1.6579,-1.6579,-1.6579,-0.7322,-0.96363,0.55512,1.0368,1.4432,1.7123,1.8005,1.8005,1.8974,1.8323,1.8179,1.8179,1.8135,1.8135,1.8092,1.8135,1.8135,1.8135,1.8092,1.8092,1.8092,1.8135,-1.0519,-1.4959,-1.5697,-1.6073,-1.6246,-1.6348,-1.6434,-1.6434,-1.6478,-0.76836,-0.54706,-0.1435,0.012713,0.23546,0.25427,0.30489,0.33237,0.3425,0.3425,0.34684,0.34684,0.34684,0.34684,0.34684,0.34684,0.34684,0.34684,0.35118,0.34684,0.34684,0.34684,0.34684,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.34684,0.35118,0.34684,0.35118,0.35118,0.35118,0.35118,0.34684,0.35118,0.35118,0.34684,0.35118,0.35118,0.34684,0.34684,0.35118,0.34684,0.35118,0.35118,0.35118,0.35118,0.34684,0.34684,0.34684,0.34684,0.34684,0.34684,0.34684,0.34684,0.3425,0.34684,0.35118,0.35118,0.35118,0.35118,0.35552,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.35118,0.34684,0.35118,0.34684,0.35118,0.35118,0.30923,-1.0143,-1.0837,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,-1.0924,1
-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.1372,-1.135,-1.135,-1.1372,0.70056,0.953,0.68772,0.41388,0.25129,0.13363,0.028797,-0.033245,-0.091007,-0.12952,-0.16161,-0.19798,-0.22151,-1.1222,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.1372,-1.135,-1.135,-1.135,-1.1372,-1.135,0.35184,0.79255,0.85887,0.89096,0.91235,0.93375,0.95086,0.9637,0.97012,0.97226,0.9744,0.97226,0.9637,0.95728,0.95942,0.95514,0.94872,0.94658,0.94231,0.94231,0.93589,0.93375,0.94231,0.94231,0.94231,0.93803,0.93589,0.93803,0.94231,0.94231,0.94017,0.93589,0.93803,0.93161,0.93375,0.93161,0.92947,0.92947,0.92947,0.92947,0.92947,0.92733,0.92733,0.92947,0.93161,0.93589,0.93375,0.93803,0.94231,0.94231,0.94445,0.94658,0.95514,0.9744,1.0022,1.0215,1.0086,1.0022,0.99151,0.98295,0.97226,0.96584,0.96156,0.95728,0.953,0.953,0.94872,0.94658,0.94445,0.94445,0.94445,0.94231,0.94017,0.93803,0.93803,-1.1307,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,-1.135,1
