att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.93727,-0.85963,-0.61481,-0.28302,0.052006,0.32975,0.63358,0.89092,1.1191,1.3287,1.4146,1.4759,1.4685,1.2601,1.006,0.7021,0.57827,0.70129,0.41175,0.15153,0.002879,-0.36958,-0.57743,-0.93119,-0.94381,-0.92309,-0.78088,-0.46195,-0.12095,0.24031,0.60841,0.97205,1.2649,1.3972,1.3576,1.2966,1.4076,1.4391,1.469,1.4999,1.6372,1.7586,1.5351,1.1495,0.76384,0.42243,0.068922,-0.26286,-0.63248,-0.86191,-0.041335,0.081128,0.029924,-0.16471,-0.46666,-0.80893,-1.1541,-1.5338,-1.6865,-1.6921,-1.4262,-1.1357,-0.85938,-0.56411,-0.23101,-0.060936,-0.035866,-0.18163,-0.49052,-0.74314,-1.093,-1.3073,-1.5548,-1.6517,-1.5359,-1.2965,-1.1183,-0.84879,-0.47776,-0.20472,1
-1.0766,-0.99176,-0.83332,-0.52457,-0.22891,0.10096,0.4154,0.72953,0.99635,1.2825,1.4603,1.5512,1.6051,1.4459,1.2596,1.1544,0.83702,0.53259,0.29212,-0.087159,-0.39517,-0.72116,-0.87038,-1.0507,-0.95426,-0.85345,-0.5802,-0.25217,0.088313,0.41993,0.7522,1.0849,1.4016,1.5224,1.5249,1.5603,1.5102,1.5613,1.5014,1.4893,1.6087,1.4907,1.2291,1,0.66623,0.28465,-0.002187,-0.33525,-0.66512,-0.93508,-0.060711,0.03487,-0.056427,-0.34566,-0.64864,-0.89339,-1.1473,-1.4804,-1.5811,-1.4735,-1.3265,-1.0167,-0.76554,-0.43098,-0.19833,-0.042033,-0.12267,-0.37445,-0.6721,-0.86057,-1.1414,-1.3231,-1.3819,-1.4181,-1.2122,-1.0372,-0.85439,-0.59823,-0.38426,-0.18887,1
-0.96287,-0.88816,-0.67364,-0.39829,-0.061634,0.24909,0.59102,0.97994,1.3177,1.5906,1.7743,1.9183,1.9742,1.9707,1.8465,1.7563,1.5671,1.334,1.0121,0.74408,0.5043,0.19247,0.037472,-0.092652,-0.31395,-0.64828,-0.84959,-0.89798,-0.72513,-0.44513,-0.17729,0.12646,0.47556,0.7916,0.86056,1.0096,1.0197,0.9466,0.92506,0.91171,1.007,1.118,1.241,0.96073,0.73353,0.35714,0.0276,-0.29352,-0.58924,-0.81513,-0.1723,-0.032744,-0.16238,-0.39365,-0.72493,-1.0507,-1.3616,-1.586,-1.607,-1.4243,-1.1538,-0.91588,-0.62965,-0.40182,-0.19394,-0.12972,-0.28491,-0.52338,-0.80754,-1.0849,-1.3015,-1.4546,-1.496,-1.3998,-1.2598,-1.1056,-0.90243,-0.72629,-0.51167,-0.24073,1
-0.90118,-0.88657,-0.69501,-0.40223,-0.1145,0.20983,0.54727,0.88461,1.1311,1.3294,1.4509,1.511,1.5013,1.3758,1.3291,1.075,0.83923,0.69983,0.43387,0.22249,-0.086068,-0.33742,-0.61482,-0.84338,-0.90843,-0.78855,-0.59062,-0.32505,-0.05734,0.25541,0.53344,0.90292,1.2507,1.5024,1.6055,1.5119,1.4118,1.4549,1.5054,1.5628,1.5896,1.6748,1.3149,0.94903,0.61247,0.25152,-0.076719,-0.41898,-0.70378,-0.92499,-0.12746,-0.16018,-0.11134,-0.42117,-0.68328,-0.97285,-1.2726,-1.5221,-1.6164,-1.5283,-1.2656,-1.0457,-0.72301,-0.45029,-0.11475,-0.088746,-0.28137,-0.40267,-0.67641,-0.97056,-1.1998,-1.3947,-1.4453,-1.4664,-1.3084,-1.1373,-0.97324,-0.72613,-0.44926,-0.21939,1
-0.89932,-0.8502,-0.56581,-0.32575,-0.010834,0.299,0.54881,0.86555,1.1435,1.3832,1.531,1.6175,1.4834,1.3308,1.1608,1.0072,0.82469,0.61057,0.30008,-0.035455,-0.23032,-0.52545,-0.75964,-0.82516,-0.90551,-0.6897,-0.45559,-0.13712,0.11756,0.48329,0.79722,1.056,1.3514,1.525,1.6469,1.5921,1.4975,1.5271,1.5041,1.6699,1.6691,1.6108,1.3834,1.0688,0.73459,0.36601,0.038162,-0.29179,-0.59213,-0.86747,-0.51987,-0.4753,-0.58576,-0.77691,-0.95674,-1.1031,-1.1476,-1.2974,-1.2793,-1.1834,-1.0256,-0.90142,-0.74209,-0.58072,-0.63926,-0.63629,-0.5561,-0.63183,-0.77972,-0.92609,-1.0384,-1.1695,-1.1808,-1.1988,-1.1258,-1.1144,-1.0211,-0.86317,-0.73638,-0.58519,0
-0.4808,-0.40433,-0.30702,-0.2142,0.046808,0.35032,0.69226,0.88512,1.0678,1.216,1.1411,1.2189,1.2186,1.0881,1.0164,0.87281,0.64727,0.45032,0.33724,0.14882,-0.096573,-0.34068,-0.56948,-0.64006,-0.52749,-0.30588,-0.032354,0.26547,0.55446,0.87623,1.2001,1.1904,1.3971,1.3054,1.2953,1.2612,1.1656,1.2878,1.5948,1.6686,1.8307,1.6825,1.5063,1.2677,0.94225,0.54748,0.25105,-0.017928,-0.21017,-0.39171,-0.45815,-0.6217,-0.73597,-0.8625,-1.0248,-1.0863,-1.2385,-1.3915,-1.4977,-1.4396,-1.335,-1.1664,-1.0257,-0.91038,-0.81953,-0.74543,-0.73623,-0.8975,-0.95608,-1.1629,-1.3129,-1.3937,-1.3861,-1.3751,-1.2724,-1.1153,-0.97806,-0.81524,-0.65216,-0.5368,0
-0.77329,-0.74363,-0.52301,-0.2412,0.052689,0.32769,0.49069,0.75921,0.97388,1.2722,1.3625,1.4005,1.3914,1.3757,1.196,1.0532,0.92975,0.75016,0.44867,0.25646,0.068811,-0.26307,-0.61088,-0.85707,-0.94488,-0.75525,-0.64637,-0.40579,-0.11619,0.25104,0.58927,0.91924,1.3261,1.5079,1.4581,1.4183,1.2339,1.3701,1.3878,1.3913,1.4565,1.4935,1.5122,1.3638,1.0109,0.56297,0.21761,-0.13536,-0.43857,-0.6868,-0.17097,-0.23189,-0.39734,-0.70035,-0.8983,-1.2209,-1.347,-1.594,-1.6565,-1.578,-1.369,-1.0129,-0.68033,-0.34626,-0.12584,-0.035321,-0.17612,-0.3637,-0.68205,-0.90874,-1.1926,-1.4353,-1.5904,-1.6519,-1.4669,-1.2037,-0.9807,-0.71574,-0.427,-0.27926,1
-0.94486,-0.87005,-0.65454,-0.4076,-0.39164,-0.024484,0.33208,0.70897,0.99203,1.0948,1.2332,1.4033,1.4614,1.4931,1.3439,1.2384,1.1142,0.89,0.6943,0.38021,0.11385,-0.26355,-0.57782,-0.92634,-1.073,-1.0394,-0.83648,-0.55981,-0.21497,0.1472,0.51435,0.87675,1.2471,1.486,1.3756,1.3843,1.3635,1.4557,1.4063,1.5307,1.6954,1.6075,1.483,1.0422,0.60648,0.25598,-0.14158,-0.46649,-0.74208,-0.95624,0.11464,0.19284,-0.034507,-0.43014,-0.70482,-0.95057,-1.2498,-1.4642,-1.5866,-1.502,-1.2642,-1.1104,-0.85856,-0.47674,-0.17884,0.119,0.012491,-0.2191,-0.55539,-0.94344,-1.1951,-1.454,-1.5668,-1.4793,-1.3572,-1.0928,-0.87515,-0.55998,-0.26684,0.056545,1
-0.98845,-0.86296,-0.62891,-0.33448,-0.005101,0.29777,0.46631,0.78737,0.9825,1.1832,1.4664,1.5048,1.4678,1.3985,1.273,1.1862,0.92096,0.71922,0.46327,0.27029,0.028596,-0.26717,-0.46699,-0.66569,-0.87869,-0.93558,-0.75878,-0.48934,-0.20112,0.15271,0.51484,0.8457,1.2153,1.4169,1.5057,1.4308,1.4032,1.4293,1.4928,1.4238,1.3926,1.6132,1.552,1.264,0.8659,0.47216,0.11078,-0.26186,-0.60875,-0.86662,-0.033659,-0.12921,-0.39012,-0.68674,-0.81107,-0.95534,-1.2293,-1.5229,-1.6412,-1.4828,-1.2555,-0.96003,-0.89554,-0.61885,-0.27486,-0.088988,-0.15075,-0.36518,-0.61769,-0.91248,-1.1736,-1.4099,-1.6373,-1.6192,-1.3926,-1.1367,-0.89567,-0.62574,-0.24228,-0.14208,1
-1.0385,-0.9069,-0.65929,-0.3665,-0.067119,0.26707,0.48109,0.77058,1.0909,1.3534,1.4305,1.4831,1.4687,1.3314,1.1748,0.94956,0.78998,0.54432,0.32059,0.090255,-0.18239,-0.49172,-0.81597,-1.0587,-1.1025,-0.90946,-0.61237,-0.29715,0.032792,0.34871,0.67683,1.0231,1.3728,1.5101,1.5744,1.5499,1.5019,1.4229,1.5156,1.6144,1.7212,1.7274,1.3471,0.99709,0.66728,0.28265,0.001065,-0.33235,-0.65239,-0.93797,-0.10891,-0.15518,-0.36477,-0.60903,-0.79748,-1.0417,-1.3097,-1.4846,-1.4041,-1.3742,-1.2619,-1.018,-0.78238,-0.6043,-0.26668,-0.024976,-0.085999,-0.20214,-0.46594,-0.80981,-1.0025,-1.2097,-1.389,-1.4325,-1.3834,-1.1927,-0.96362,-0.68533,-0.35561,-0.21629,1
-0.91316,-0.79149,-0.5917,-0.29285,-0.006466,0.31014,0.60562,0.69707,0.78074,0.95044,1.1772,1.2449,1.2896,1.295,1.1034,1.0766,0.88303,0.69981,0.48551,0.36072,0.048918,-0.26444,-0.57581,-0.82663,-0.90637,-0.72689,-0.46411,-0.1543,0.14062,0.49012,0.80497,1.1633,1.4743,1.6112,1.5309,1.2752,1.1994,1.3016,1.3043,1.3029,1.4196,1.6115,1.6113,1.3568,0.90104,0.56649,0.17688,-0.11113,-0.49439,-0.76103,0.099567,0.076828,-0.11032,-0.48386,-0.7951,-1.1001,-1.3322,-1.6767,-1.8039,-1.5926,-1.3103,-1.0858,-0.75386,-0.49968,-0.14707,-0.13299,-0.28463,-0.54229,-0.72857,-0.97733,-1.2879,-1.5824,-1.6733,-1.68,-1.4564,-1.222,-0.92213,-0.71879,-0.43863,-0.20775,1
-1.1453,-1.0383,-0.78614,-0.45367,-0.09157,0.23901,0.57262,0.78614,0.97906,1.1788,1.0949,0.94771,0.78105,0.59104,0.42306,0.19061,-0.04477,-0.26584,-0.55986,-0.89393,-1.0582,-1.0149,-0.83666,-0.51672,-0.1366,0.27311,0.60672,1.0097,1.3432,1.7265,2.0033,1.9071,1.555,1.2794,1.025,0.8683,1.0679,1.2937,1.4395,1.6265,1.8679,2.0352,1.6531,1.2916,0.87705,0.40664,0.048774,-0.29634,-0.69397,-0.98976,-0.4503,-0.39389,-0.44549,-0.63498,-0.76268,-1.0445,-1.3456,-1.4875,-1.3994,-1.1535,-0.84827,-0.52479,-0.3349,-0.47839,-0.52427,-0.46878,-0.51483,-0.70593,-0.84724,-0.55237,-0.39841,-0.60254,-0.87316,-1.1232,-1.2952,-1.2763,-1.1664,-1.0907,-0.87207,-0.55116,0
-0.70419,-0.62323,-0.41708,-0.15078,0.081527,0.38919,0.56403,0.74764,0.96891,1.0449,1.0775,1.0458,0.92997,0.8071,0.61105,0.45048,0.17507,0.027029,-0.063785,-0.21286,-0.51889,-0.78202,-0.76552,-0.57607,-0.31715,-0.021326,0.32761,0.68438,1.0462,1.3635,1.7195,1.8886,1.6995,1.424,1.1489,1.0283,1.1173,1.1371,1.2632,1.499,1.795,1.9413,1.6443,1.2678,0.92496,0.53837,0.090891,-0.25899,-0.55491,-0.74491,-0.24076,-0.43928,-0.66317,-0.96454,-1.1246,-1.2949,-1.4013,-1.4689,-1.4345,-1.2537,-1.0082,-0.78643,-0.59807,-0.32696,-0.10382,-0.26459,-0.47084,-0.72143,-0.96335,-1.307,-1.5112,-1.6726,-1.5468,-1.302,-1.17,-0.99293,-0.86055,-0.8275,-0.67595,-0.36234,0
-0.85995,-0.84996,-0.64748,-0.32119,-0.023427,0.29595,0.63004,0.76706,0.98609,1.1435,1.1592,1.0837,0.97405,0.70734,0.42996,0.15388,-0.1694,-0.38925,-0.55671,-0.45691,-0.67587,-0.89251,-0.81384,-0.67231,-0.4015,-0.095731,0.27714,0.61547,0.95852,1.2995,1.6926,2.0266,2.0978,1.88,1.577,1.4121,1.1581,0.98075,1.1402,1.3966,1.6083,1.7814,1.5788,1.1878,0.78737,0.4104,0.049356,-0.31887,-0.60699,-0.8514,-0.10626,-0.27844,-0.4292,-0.62771,-0.80632,-1.0038,-1.2277,-1.4849,-1.623,-1.4202,-1.1888,-0.94621,-0.70077,-0.51177,-0.29506,-0.14546,-0.19875,-0.34725,-0.61868,-0.88423,-1.1378,-1.3618,-1.5018,-1.4069,-1.2628,-1.0461,-0.88006,-0.6102,-0.39172,-0.1993,0
-0.75221,-0.71226,-0.4537,-0.14137,0.15748,0.49548,0.65066,0.65617,0.88817,1.136,1.2324,1.3061,1.2947,1.1497,0.98942,0.84818,0.69873,0.50668,0.15782,-0.10163,-0.36816,-0.66128,-0.83666,-0.80513,-0.59195,-0.30724,-0.037056,0.30352,0.61555,0.94353,1.2469,1.575,1.7495,1.6621,1.4002,1.2916,1.2969,1.2573,1.3513,1.3017,1.3925,1.5653,1.5638,1.2449,0.90552,0.58709,0.23359,-0.10024,-0.43707,-0.69223,-0.71151,-0.58542,-0.62036,-0.82871,-0.94372,-1.1172,-1.2574,-1.4643,-1.5209,-1.3553,-1.2221,-1.074,-0.87565,-0.67202,-0.49845,-0.29259,-0.2225,-0.3562,-0.52009,-0.69197,-0.86302,-1.0325,-1.1568,-1.3147,-1.4387,-1.5081,-1.382,-1.2086,-1.0429,-0.87964,0
-0.51419,-0.49794,-0.21002,0.10616,0.39108,0.68483,1.0262,0.98079,0.85299,0.77456,0.8363,1.065,1.3552,1.5455,1.4937,1.4808,1.3145,1.2789,1.0932,0.79497,0.63785,0.5172,0.14591,-0.17204,-0.36767,-0.61806,-0.47657,-0.27264,-0.030291,0.27529,0.56118,0.87949,1.1734,1.3899,1.3192,1.0349,0.91817,0.82076,0.92206,0.96286,1.223,1.3472,1.5075,1.4212,1.2483,0.81546,0.46536,0.12109,-0.2177,-0.52197,-0.86878,-0.97261,-0.97912,-1.0606,-1.1233,-1.159,-1.227,-1.2096,-1.1569,-1.1675,-1.1369,-1.1728,-1.1156,-1.1013,-1.0581,-0.9737,-0.99817,-1.0787,-1.1392,-1.2193,-1.1123,-1.2139,-1.1325,-1.1628,-1.1255,-1.1577,-1.0989,-1.0825,-0.92459,-0.9541,0
0.14763,-0.011236,-0.17423,0.35189,0.89695,1.0933,1.1772,1.2726,1.0513,1.0511,0.94122,0.89939,0.78197,0.6066,0.76678,0.75872,0.65462,0.63117,0.48074,0.60397,0.38621,0.23935,0.31381,0.31156,0.3909,0.54658,0.35733,0.43948,0.42222,0.25867,0.19152,0.48412,0.52351,0.4723,1.0061,1.0639,1.2785,1.1963,1.4261,1.3019,1.2454,1.3178,1.4533,1.0969,0.7439,0.55821,0.139,-0.23219,0.010709,0.18552,-1.1769,-0.9907,-0.41019,-0.15191,-0.45257,-0.8806,-1.0779,-1.4817,-1.8239,-2.1589,-2.0197,-1.6524,-1.0944,-0.67803,-0.18905,0.078982,-0.033556,-0.44151,-0.84533,-1.2516,-1.3966,-0.98676,-1.1906,-1.6528,-1.7576,-1.9559,-1.8191,-1.478,-1.037,-1.1044,0
-0.46827,-0.48093,-0.25075,0.057685,0.26486,0.54929,0.73345,0.86774,0.9761,1.1751,1.2506,1.1703,1.1422,1.0091,0.80202,0.53138,0.21167,-0.038606,-0.39147,-0.41336,-0.39141,-0.32144,-0.50196,-0.38371,-0.15035,0.15079,0.4327,0.76256,1.0585,1.0715,1.2718,1.4794,1.7472,1.5781,1.3804,1.1922,1.1735,1.0565,1.1947,1.4617,1.6793,1.731,1.6011,1.3266,0.97563,0.62661,0.32209,-0.014467,-0.30652,-0.54201,-0.84133,-0.87744,-0.9005,-0.90892,-1.0027,-1.0965,-1.1903,-1.2649,-1.3448,-1.298,-1.1919,-1.07,-1.0215,-0.96048,-0.94462,-0.86236,-0.95659,-0.97275,-1.065,-1.1304,-1.2129,-1.2849,-1.2387,-1.1432,-1.1157,-0.98937,-0.93674,-0.87409,-0.80422,-0.85909,0
-0.77454,-0.71839,-0.44928,-0.24153,-0.094361,0.21216,0.55517,0.74883,0.95778,1.0968,1.3238,1.5138,1.5419,1.5147,1.3789,1.2239,1.095,0.91361,0.7742,0.55637,0.45845,0.10163,-0.27105,-0.57045,-0.62082,-0.75967,-0.79081,-0.55446,-0.30451,0.03315,0.33199,0.63619,0.94229,1.3059,1.6158,1.5766,1.4725,1.4723,1.3636,1.3844,1.4451,1.4954,1.5077,1.2846,0.93045,0.51318,0.25844,-0.10753,-0.44019,-0.74361,-0.35291,-0.43935,-0.57841,-0.70127,-0.9079,-1.0873,-1.2754,-1.4778,-1.5186,-1.3668,-1.2158,-1.0011,-0.81491,-0.64329,-0.5255,-0.40856,-0.55446,-0.69472,-0.8273,-1.0193,-1.2197,-1.3658,-1.4927,-1.4722,-1.3327,-1.1317,-0.95792,-0.70543,-0.59701,-0.40983,1
-0.77042,-0.63858,-0.4218,-0.49974,-0.28693,0.083764,0.41903,0.73207,0.99394,1.1757,1.2003,1.3594,1.3656,1.3314,1.2793,1.0677,0.87444,0.63162,0.41802,0.33951,0.011458,-0.26788,-0.62263,-0.89129,-0.97153,-0.7531,-0.50277,-0.20106,0.1508,0.50382,0.866,1.2257,1.5856,1.7652,1.5595,1.412,1.3395,1.2902,1.2983,1.2959,1.4829,1.6508,1.7674,1.3983,1.0105,0.59178,0.24245,-0.15884,-0.53813,-0.82201,-0.32691,-0.35043,-0.49505,-0.61216,-0.78182,-0.95133,-1.2535,-1.4459,-1.3843,-1.3397,-1.1734,-0.93466,-0.77402,-0.73571,-0.50695,-0.43378,-0.53957,-0.76262,-0.8972,-0.98582,-1.2141,-1.2345,-1.2368,-1.2372,-1.2914,-1.2386,-1.1462,-0.94736,-0.61837,-0.52391,1
-0.51301,-0.43014,-0.21898,0.085778,0.3141,0.46152,0.7319,0.89471,1.0453,1.1402,1.2661,1.1734,1.1927,1.1357,1.0102,0.92317,0.73826,0.56808,0.51909,0.33564,0.19241,-0.049573,-0.2357,-0.51517,-0.59123,-0.58062,-0.30992,-0.031462,0.22361,0.52951,0.87596,1.1896,1.5041,1.8269,1.8179,1.6085,1.3445,1.2528,1.2098,1.1465,1.3387,1.4432,1.389,1.2893,0.90786,0.56688,0.20168,0.01321,-0.3509,-0.5064,-0.73313,-0.68661,-0.75232,-0.87725,-0.99589,-1.2443,-1.4243,-1.4857,-1.5279,-1.366,-1.2243,-1.0824,-0.85215,-0.71057,-0.56886,-0.47119,-0.5036,-0.64048,-0.77577,-0.91099,-1.0348,-1.2242,-1.3925,-1.4602,-1.4595,-1.4269,-1.2481,-1.1937,-1.021,-0.78002,0
-0.63864,-0.44459,-0.20727,0.081067,0.33055,0.48313,0.72692,0.92117,1.0065,1.0342,1.1154,1.0545,0.9805,0.87969,0.71271,0.60877,0.46297,0.32069,0.18898,0.063467,-0.17802,-0.38974,-0.51659,-0.5603,-0.37892,-0.13366,0.09598,0.48608,0.80603,1.2134,1.5204,1.6279,1.5543,1.4308,1.2842,1.0554,0.92462,1.0871,1.3403,1.5373,1.7501,1.8264,1.5973,1.2773,0.88449,0.51283,0.19653,-0.15933,-0.34993,-0.53957,-0.46206,-0.45105,-0.6165,-0.78271,-1.0209,-1.2791,-1.4891,-1.6273,-1.5989,-1.466,-1.235,-1.0328,-0.80511,-0.62808,-0.44465,-0.44888,-0.5651,-0.74322,-0.91258,-1.1254,-1.2518,-1.3368,-1.5026,-1.4886,-1.4454,-1.3361,-1.1276,-0.95725,-0.7767,-0.52613,1
-0.11441,-0.13551,0.032416,0.22435,0.39164,0.47819,0.70017,0.84032,0.91542,1.1007,1.0685,1.0665,1.0949,1.0384,0.94326,0.82933,0.67931,0.47953,0.37565,0.22615,0.19529,0.12809,0.085253,-0.1476,-0.21596,-0.054715,0.055376,0.22203,0.44145,0.66303,0.9046,1.1502,1.3986,1.6491,1.7461,1.594,1.5832,1.5971,1.6354,1.5827,1.4484,1.1524,0.85648,0.61217,0.49028,0.48598,0.5312,0.30352,0.10496,-0.048612,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,-1.1462,0
-0.76476,-0.64802,-0.38177,-0.061601,0.19614,0.39928,0.72335,0.99368,1.1408,1.2484,1.3874,1.3833,1.3684,1.2623,1.1898,1.0757,0.99454,0.78715,0.46342,0.13239,-0.19697,-0.51167,-0.76298,-0.71285,-0.7128,-0.47385,-0.27342,0.005766,0.33277,0.58908,0.93315,1.2188,1.3068,1.4994,1.4993,1.4252,1.326,1.4448,1.3052,1.1964,1.2712,1.3958,1.4843,1.1389,0.79842,0.4644,0.14814,-0.16409,-0.44241,-0.58191,-0.80339,-0.59318,-0.37475,-0.15443,-0.097297,-0.26158,-0.49592,-0.72912,-1.0161,-1.2453,-1.4611,-1.5445,-1.3208,-1.2632,-1.1912,-1.0009,-0.81442,-0.7958,-0.73774,-0.72234,-0.78091,-0.98474,-1.1644,-1.39,-1.5142,-1.6003,-1.4654,-1.2504,-1.1212,-0.94657,0
-0.85322,-0.78291,-0.62638,-0.36015,-0.021699,0.3373,0.45485,0.81986,1.0343,1.1473,1.2653,1.4138,1.4465,1.3188,1.2165,1.075,0.87823,0.61923,0.31798,0.12486,-0.16007,-0.52801,-0.65662,-0.81732,-0.82387,-0.68761,-0.48228,-0.18697,0.14623,0.48919,0.83843,1.1375,1.3974,1.5151,1.4799,1.398,1.2873,1.3177,1.4525,1.428,1.4541,1.6196,1.6183,1.2537,0.86737,0.50701,0.1364,-0.21202,-0.49968,-0.75629,-0.087505,-0.29742,-0.42807,-0.61136,-0.94347,-1.2033,-1.5061,-1.6776,-1.5844,-1.3485,-1.138,-0.82851,-0.5885,-0.40248,-0.14178,-0.22014,-0.3564,-0.62379,-0.73636,-0.89043,-1.1678,-1.4019,-1.6403,-1.6089,-1.4601,-1.1747,-0.96026,-0.72673,-0.39592,-0.20751,1
-0.56171,-0.48329,-0.30939,-0.052661,0.22007,0.55653,0.84428,1.0149,1.0924,1.1559,1.251,1.2644,1.263,1.1781,1.1186,0.98226,0.7447,0.68768,0.58916,0.44553,0.20363,-0.027596,-0.19759,-0.53274,-0.69771,-0.5114,-0.29984,-0.052971,0.25804,0.55857,0.86146,1.2083,1.5147,1.5601,1.4167,1.2641,1.2353,1.3816,1.353,1.437,1.497,1.6544,1.5669,1.2371,0.86289,0.60759,0.22287,-0.080083,-0.34444,-0.49092,-0.97429,-0.92367,-0.85257,-0.88464,-0.97665,-1.0513,-1.1893,-1.2045,-1.1801,-1.1729,-1.0753,-1.068,-0.94277,-0.88179,-0.80293,-0.96523,-1.0062,-0.94408,-1.058,-1.1598,-1.1542,-1.2009,-1.2097,-1.1787,-1.1811,-1.1435,-1.1375,-1.0975,-1.0298,-1.0203,0
-0.8788,-0.72468,-0.54044,-0.24515,0.081062,0.41704,0.7375,0.97868,1.1775,1.3563,1.3912,1.4694,1.3512,1.1627,1.0127,0.83676,0.54071,0.11791,-0.16326,-0.34924,-0.52545,-0.45275,-0.35511,-0.52836,-0.49633,-0.3028,0.021085,0.36473,0.7164,1.0449,1.4145,1.3857,1.0676,0.85687,1.0134,1.3463,1.4794,1.4447,1.347,1.3546,1.3623,1.4234,1.5124,1.2437,0.97682,0.58482,0.17097,-0.15844,-0.48919,-0.78204,-0.12287,-0.19459,-0.36911,-0.59229,-0.81319,-1.081,-1.32,-1.5523,-1.6719,-1.6288,-1.3923,-1.1696,-0.86032,-0.66197,-0.39538,-0.18552,-0.19901,-0.43107,-0.65947,-0.9407,-1.2259,-1.4828,-1.6362,-1.6172,-1.507,-1.3846,-1.0892,-0.82115,-0.48866,-0.27613,1
-1.1775,-1.1014,-0.69267,-0.3698,-0.013135,0.37464,0.65902,1.0148,1.1499,1.3935,1.5532,1.6368,1.6114,1.4041,1.1691,0.9103,0.70037,0.38716,-0.0236,-0.26121,-0.6038,-0.58162,-0.84204,-1.1946,-1.2017,-0.92273,-0.65996,-0.2723,0.10707,0.49015,0.91859,1.0614,1.4733,1.7445,1.5563,1.5316,1.4569,1.5027,1.512,1.5981,1.4711,1.1492,0.8514,0.46963,0.27971,0.46785,0.13475,-0.18303,-0.59031,-0.9249,0.041077,-0.12236,-0.46359,-0.72532,-0.98169,-1.2899,-1.5364,-1.6376,-1.5124,-1.1681,-0.84221,-0.55114,-0.41303,-0.13317,0.035644,0.048053,-0.09268,-0.33961,-0.58327,-0.85559,-1.0404,-1.388,-1.5107,-1.4857,-1.2574,-0.95938,-0.78068,-0.43379,-0.14232,-0.002499,0
-0.93964,-0.87346,-0.61651,-0.33867,-0.000598,0.30632,0.65496,0.85015,1.1197,1.3051,1.4268,1.4676,1.4711,1.3713,1.2651,1.0894,0.93601,0.76313,0.53744,0.29544,0.063347,-0.30136,-0.55948,-0.66866,-0.87966,-0.87183,-0.8608,-0.64909,-0.35311,-0.12066,0.23729,0.57033,0.94302,1.278,1.5417,1.521,1.3828,1.3749,1.464,1.4747,1.4379,1.4594,1.5225,1.3141,0.92462,0.51681,0.15693,-0.25353,-0.59725,-0.88652,0.045759,0.030053,-0.16753,-0.45894,-0.74903,-0.9952,-1.2636,-1.5997,-1.6844,-1.5733,-1.3152,-0.98437,-0.7532,-0.45019,-0.11176,0.041286,-0.038264,-0.29206,-0.53915,-0.84754,-1.1342,-1.344,-1.5706,-1.6722,-1.5235,-1.3042,-1.0096,-0.68625,-0.30152,-0.019456,1
-0.85919,-0.88478,-0.63563,-0.36718,-0.082325,0.24655,0.54574,0.86674,1.1093,1.2601,1.3629,1.406,1.4347,1.2807,1.1036,0.9562,0.83825,0.56351,0.25443,-0.09102,-0.41727,-0.42597,-0.52134,-0.81648,-0.81112,-0.70136,-0.49121,-0.22254,0.09234,0.38075,0.68513,1.0313,1.3419,1.5878,1.5235,1.4494,1.4099,1.3918,1.4298,1.6199,1.4976,1.5348,1.5592,1.2593,0.8785,0.60223,0.21762,-0.16922,-0.44823,-0.7742,-0.24157,-0.38763,-0.61458,-0.83474,-1.0472,-1.3055,-1.456,-1.6201,-1.5235,-1.2861,-1.0586,-0.84535,-0.55317,-0.30889,-0.14374,0.051216,-0.052686,-0.28045,-0.60769,-0.88412,-1.0471,-1.2455,-1.4766,-1.537,-1.5019,-1.3318,-1.0982,-0.82189,-0.5734,-0.36855,1
-0.91377,-0.84984,-0.56538,-0.35643,-0.044511,0.31489,0.67414,0.919,1.1657,1.3239,1.379,1.4,1.3167,1.2255,1.1234,0.98616,0.81142,0.54951,0.36381,0.14118,-0.22462,-0.3197,-0.53382,-0.794,-0.85521,-0.82525,-0.5496,-0.3261,0.029357,0.36555,0.5932,0.75748,1.1247,1.4447,1.3114,1.3088,1.346,1.3697,1.3901,1.4069,1.4881,1.6941,1.4928,1.1757,0.81685,0.46186,0.07254,-0.2654,-0.56958,-0.8003,0.13114,0.17914,-0.1758,-0.52762,-0.76285,-1.0941,-1.4674,-1.7767,-1.8191,-1.5318,-1.2758,-0.91751,-0.6626,-0.32543,0.078022,0.15701,-0.000866,-0.24639,-0.60836,-0.97017,-1.2581,-1.5532,-1.72,-1.7532,-1.5877,-1.2798,-0.97836,-0.58766,-0.27733,0.061937,1
