att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,target
0.78688,0.031394,-1.6558,-2.8177,-3.9601,-4.3523,-3.4391,-2.314,-1.8471,-1.1797,-0.1876,-0.19996,-0.25999,-0.23715,-0.22186,-0.27185,-0.2107,-0.17711,-0.28652,-0.27282,-0.31277,-0.31555,-0.34427,-0.56034,-0.42506,-0.53549,-0.55511,-0.56389,-0.60917,-0.70727,-0.70136,-0.82555,-0.91375,-0.94854,-0.91914,-1.153,-1.021,-1.1258,-1.1132,-1.0944,-1.0687,-0.99808,-0.84039,-0.71264,-0.66753,-0.52229,-0.36101,-0.29026,-0.18978,-0.08568,-0.037727,0.026932,0.05843,0.10642,0.2618,0.16095,0.21726,0.18488,0.16384,0.2616,0.32474,0.23216,0.22754,0.25187,0.3936,0.41522,0.45426,0.38719,0.48642,0.56924,0.54216,0.62927,0.68026,0.78336,0.70109,0.68726,0.72714,0.69895,0.65033,0.72461,0.58372,0.53905,0.56404,0.49884,0.51841,0.5475,0.45122,0.32384,0.46479,0.34409,0.33731,0.3456,0.26813,0.28887,0.30202,0.34348,0.27047,0.24907,0.32037,0.39052,0.59132,0.91709,1.0989,1.2467,1.4099,1.7202,2.0256,2.4019,2.224,2.0315,1.8468,1.674,1.2123,0.70875,0.33455,-0.21891,-0.32758,-0.33476,-0.25523,-0.33938,-0.34948,-0.26831,-0.34201,-0.26932,-0.32278,-0.29672,-0.31369,-0.31699,-0.24836,-0.17625,-0.010433,0.64237,1.1683,1.0356,1.1895,1.0213,0.97383,0.11445,0.040713,0.39222,1
1.7538,0.37745,-1.5316,-2.8362,-3.8725,-4.1497,-3.1652,-1.9307,-1.6298,-1.0859,-0.027169,0.11815,-0.062872,-0.01054,0.015507,0.013255,0.01985,-0.14477,-0.15338,-0.082279,-0.10596,-0.24527,-0.23005,-0.27801,-0.33022,-0.41143,-0.38114,-0.50082,-0.56882,-0.68412,-0.82588,-0.84397,-0.97821,-0.96536,-1.0483,-1.1609,-1.3199,-1.2687,-1.2783,-1.2805,-1.2221,-1.1904,-1.0889,-1.0144,-0.85312,-0.80241,-0.79879,-0.48691,-0.41404,-0.22512,-0.20656,-0.17781,-0.096451,-0.046847,-0.26436,-0.15756,-0.059328,-0.065589,-0.065789,-0.0692,0.04327,0.13568,0.095779,0.031933,0.22856,0.21529,0.38229,0.30957,0.3698,0.62712,0.61927,0.72923,0.69845,0.82424,0.75247,0.78678,0.74819,0.65865,0.6569,0.72408,0.77678,0.83006,0.53933,0.57798,0.43077,0.62283,0.43035,0.33283,0.39436,0.47244,0.23932,0.29373,0.36998,0.40465,0.32917,0.26128,0.24546,0.35388,0.37367,0.23747,0.60903,0.63359,1.0222,1.1336,1.1312,1.4078,1.6094,1.9658,1.6221,1.4097,1.0152,0.85289,0.86516,0.90607,0.76431,0.18882,-0.14934,-0.17279,-0.24349,-0.28637,-0.30399,-0.26441,-0.20008,-0.2776,-0.27219,-0.16573,-0.37193,-0.21112,-0.21029,-0.081402,0.27722,1.2046,1.9818,1.7164,2.244,2.2363,1.523,-0.1852,-0.6623,-0.019418,1
1.0515,-1.4144,-3.8155,-4.6362,-4.2405,-3.4465,-2.1348,-1.4856,-1.3491,-0.49425,-0.16698,-0.20245,-0.16219,-0.10427,-0.04148,-0.079928,-0.055012,-0.14519,-0.16302,-0.2213,-0.24946,-0.29381,-0.33189,-0.33662,-0.36004,-0.3867,-0.51007,-0.54062,-0.5559,-0.59565,-0.68287,-0.79183,-0.81798,-0.82832,-0.76992,-0.89234,-0.89715,-0.81009,-0.83318,-0.75595,-0.63475,-0.50475,-0.35161,-0.38817,-0.32009,-0.14467,-0.081789,-0.081208,0.073867,0.12045,0.068718,0.093047,0.10733,0.11397,0.11748,0.14248,0.18539,0.17946,0.20338,0.12809,0.17123,0.29731,0.29147,0.34154,0.35329,0.35821,0.47145,0.49592,0.60039,0.50091,0.57332,0.66955,0.72737,0.61936,0.62208,0.59829,0.56773,0.51458,0.558,0.55737,0.56307,0.42513,0.40068,0.37131,0.31155,0.38803,0.35675,0.30629,0.29662,0.11465,0.2283,0.30447,0.23656,0.26283,0.39121,0.49509,0.5831,0.74444,0.96665,1.1025,1.3997,1.6479,1.862,1.7618,1.7539,1.6177,1.3884,1.0957,0.90521,0.60027,0.17176,-0.25526,-0.38986,-0.43868,-0.5013,-0.51167,-0.52473,-0.49103,-0.47582,-0.52581,-0.48094,-0.6251,-0.57987,-0.44479,-0.41495,-0.48064,-0.43749,-0.39242,-0.090462,0.43728,0.7576,0.71646,0.88941,1.1347,1.2541,1.1051,1.253,1.903,2.089,0.099279,1
1.9224,0.32033,-1.8033,-3.017,-4.0288,-3.9744,-2.7026,-1.7716,-1.7162,-0.88626,0.008173,-0.28749,-0.23838,-0.23528,-0.25885,-0.23465,-0.25403,-0.35728,-0.24111,-0.38003,-0.46774,-0.39355,-0.44257,-0.4942,-0.45761,-0.52462,-0.6562,-0.68537,-0.70722,-0.76189,-0.80566,-0.85223,-0.93929,-0.96706,-0.94254,-1.3153,-1.0989,-1.1055,-1.1207,-1.1943,-1.0268,-0.94384,-0.88953,-0.81335,-0.73464,-0.58814,-0.44906,-0.45818,-0.25346,-0.23846,-0.11221,-0.11184,-0.091162,-0.001285,-0.032294,-0.066047,0.064318,0.026191,0.043658,0.16821,0.10333,0.13713,0.24306,0.22578,0.21083,0.27314,0.31639,0.3401,0.3993,0.40584,0.5858,0.59601,0.61052,0.60339,0.60755,0.72133,0.73832,0.83256,0.6853,0.74549,0.6929,0.69261,0.55495,0.56227,0.60394,0.54958,0.44895,0.36911,0.34568,0.31978,0.43412,0.30267,0.3157,0.26631,0.3128,0.27967,0.21911,0.3177,0.26859,0.28978,0.3899,0.642,1.047,1.1609,1.2062,1.3306,1.7986,2.114,2.1068,2.0043,1.889,1.6457,1.407,1.0712,0.75313,0.13024,-0.27186,-0.29884,-0.28909,-0.28899,-0.49996,-0.32184,-0.3552,-0.38058,-0.27959,-0.35157,-0.35632,-0.42431,-0.27578,-0.23369,-0.25677,-0.21626,0.28638,0.7653,0.96103,1.664,1.8662,1.9617,1.1084,0.84024,1
1.8471,0.23148,-1.6858,-3.0072,-3.851,-3.9658,-2.7114,-2.0427,-1.6781,-0.74199,-0.27633,-0.36435,-0.25962,-0.30724,-0.39478,-0.32958,-0.32748,-0.34652,-0.35644,-0.41739,-0.53979,-0.4688,-0.51703,-0.56195,-0.62427,-0.65061,-0.7487,-0.7983,-0.76372,-0.91165,-0.91071,-0.94616,-0.98914,-1.0894,-1.059,-1.0069,-1.0606,-1.2595,-1.0513,-1.0209,-0.99094,-0.80099,-0.7858,-0.66967,-0.5683,-0.49147,-0.37737,-0.26342,-0.16886,-0.16091,-0.2072,0.02976,-0.14755,-0.10875,-0.085543,0.0236,0.047982,0.10167,0.082609,0.093399,0.156,0.11705,0.1193,0.11476,0.20424,0.29329,0.31784,0.38564,0.42565,0.43083,0.47873,0.57387,0.63269,0.69986,0.64148,0.61175,0.63744,0.71669,0.59731,0.49641,0.45758,0.59989,0.5504,0.41848,0.47996,0.43444,0.3928,0.46076,0.46516,0.39122,0.33915,0.31502,0.28256,0.31528,0.35388,0.33038,0.26579,0.39204,0.31537,0.35496,0.50401,0.83859,1.0854,1.366,1.436,1.5469,1.9648,2.3004,2.3071,2.2315,2.0675,1.8768,1.5521,1.2403,0.69643,0.00728,-0.18672,-0.3032,-0.41297,-0.28909,-0.27204,-0.26411,-0.25948,-0.33307,-0.3708,-0.19532,-0.35824,-0.27221,-0.18302,-0.24707,-0.18628,-0.074198,0.56265,1.0727,1.1193,1.4482,1.3205,1.1262,0.61655,0.76636,1
-0.56006,-3.4352,-4.1733,-4.4351,-4.2262,-3.2485,-1.4184,-0.65034,-0.43772,0.2799,0.62142,0.44981,0.53717,0.62786,0.61752,0.54934,0.41194,0.56006,0.51128,0.51339,0.48202,0.33912,0.49384,0.33023,0.24738,0.23715,0.19675,0.22408,0.24219,0.16735,0.099798,0.047857,-0.012292,0.011761,-0.034538,-0.1281,-0.16348,-0.11871,-0.041024,0.013938,0.019236,0.099861,0.04896,0.16842,0.39352,0.44924,0.49143,0.55469,0.49229,0.526,0.3864,0.52676,0.46545,0.62671,0.39822,0.39563,0.51668,0.38718,0.35813,0.56866,0.44764,0.50926,0.53382,0.50761,0.45154,0.36648,0.47024,0.61928,0.55121,0.52643,0.57896,0.56654,0.62076,0.58934,0.45372,0.60156,0.54142,0.57388,0.66446,0.4715,0.42994,0.4436,0.41806,0.2639,0.26275,0.28909,0.28091,0.13257,0.21119,0.20024,0.066237,0.21346,0.20705,0.13351,0.10763,0.22925,0.40796,0.5542,0.73945,0.9601,1.0094,1.1613,1.4014,1.6178,1.6623,1.4844,1.279,1.1976,0.97943,0.58376,0.44885,-0.056951,-0.58639,-0.90498,-1.0197,-1.0408,-0.96976,-1.0323,-1.243,-1.0218,-1.1562,-1.1759,-1.2002,-1.3465,-1.2804,-1.2758,-1.3186,-1.2342,-1.1811,-1.0486,-0.6476,-0.25213,-0.23426,-0.058478,-0.14796,-0.29302,-0.22915,-0.47751,0.14937,-1.3421,1
0.70399,-1.6093,-3.7721,-4.3988,-4.9806,-4.3273,-2.5813,-1.3943,-1.2387,-0.47701,0.26478,0.27058,0.23055,0.20662,0.31334,0.26697,0.25357,0.17373,0.29505,0.17673,0.12633,0.128,0.11937,0.14007,0.11291,0.050098,-0.11101,-0.082037,-0.13317,-0.17316,-0.31761,-0.34157,-0.20757,-0.3338,-0.28755,-0.27576,-0.31621,-0.37365,-0.41521,-0.29922,-0.38974,-0.33333,-0.13778,-0.14008,-0.10847,0.009989,0.13294,0.15343,0.24275,0.20322,0.28817,0.31422,0.26281,0.40464,0.49307,0.43597,0.4449,0.45308,0.51432,0.50933,0.49971,0.4827,0.57905,0.60338,0.62699,0.77416,0.62067,0.74648,0.90362,0.78702,0.69057,0.77343,0.7994,0.73534,0.78342,0.8271,0.80775,0.78084,0.75514,0.79331,0.73549,0.73329,0.62416,0.64624,0.49806,0.44929,0.45248,0.49393,0.42741,0.39808,0.48371,0.34216,0.28132,0.29801,0.35183,0.21632,0.32849,0.36932,0.44543,0.684,0.91187,1.1451,1.1637,1.1864,1.4427,1.5441,1.3053,0.8226,0.56686,0.34914,0.44271,0.3916,0.11301,-0.36135,-0.65222,-0.8146,-0.94097,-0.87312,-0.75923,-0.92142,-0.9541,-0.8169,-1.0571,-1.1231,-1.0828,-1.0168,-1.007,-1.1439,-1.0491,-1.0056,-0.56283,0.12399,0.06305,0.22508,0.13065,-0.063264,-0.034909,0.028877,0.98806,0.52728,1
0.16959,-2.496,-4.215,-4.9466,-4.4283,-3.359,-1.8088,-1.2322,-0.87978,0.086027,0.092397,0.13041,0.27852,0.17217,0.16268,0.071783,0.23251,0.13319,0.11242,0.05212,-0.037775,-0.0133,-0.12588,-0.04558,-0.027368,-0.10744,-0.058755,-0.15615,-0.20245,-0.22172,-0.32112,-0.35879,-0.50745,-0.43802,-0.50063,-0.49499,-0.66444,-0.50739,-0.40186,-0.50522,-0.43489,-0.32498,-0.22511,-0.18073,-0.15318,-0.11167,0.024542,-0.041302,0.085297,0.12634,0.10108,0.009381,0.022531,0.057641,0.035125,0.18609,0.1104,0.085044,0.076853,0.11303,0.13429,0.061975,0.17642,0.17974,0.23607,0.3166,0.33281,0.41936,0.41853,0.40275,0.43693,0.5921,0.61106,0.50379,0.55181,0.62234,0.55177,0.57473,0.52254,0.55115,0.41336,0.43424,0.4293,0.52598,0.5226,0.47755,0.35391,0.40005,0.40231,0.24712,0.34913,0.31592,0.33329,0.3269,0.41032,0.4224,0.50515,0.7328,0.93,1.0327,1.0513,1.1803,1.4385,1.6795,1.494,1.1984,0.85988,0.72723,0.63199,0.58547,0.33979,0.060048,-0.15648,-0.21703,-0.31077,-0.35939,-0.39516,-0.44115,-0.49839,-0.44309,-0.35387,-0.3663,-0.4316,-0.36732,-0.28296,-0.44949,-0.3834,-0.254,0.33486,1.1984,1.4953,1.4265,1.3193,1.122,0.70984,0.24947,0.91114,0.62467,-1.0873,-3.7952,1
-1.0343,-2.325,-2.9216,-3.3254,-3.6594,-3.5329,-2.9328,-1.9989,-1.4131,-1.2,-0.74376,-0.35539,-0.26835,-0.2299,-0.28356,-0.21346,-0.13288,-0.17677,-0.35279,-0.25713,-0.24949,-0.26544,-0.20564,-0.27437,-0.19261,-0.24643,-0.3818,-0.30074,-0.28237,-0.31515,-0.29927,-0.34982,-0.4676,-0.50245,-0.45497,-0.45598,-0.4683,-0.48512,-0.45256,-0.41785,-0.39252,-0.34454,-0.2982,-0.22861,-0.25608,-0.13162,0.022843,-0.014056,-0.018618,-0.092137,-0.049949,-0.13166,-0.010392,0.014093,-0.096794,-0.062747,-0.088095,-0.11629,-0.025349,-0.058812,-0.042665,-0.066039,-0.018083,-0.044312,-0.15361,-0.032392,0.088392,0.086666,0.10577,0.091622,0.099253,0.066914,0.21099,0.1833,0.21888,0.29884,0.38341,0.46187,0.5035,0.52787,0.53043,0.52349,0.46005,0.50553,0.66966,0.55874,0.46951,0.48269,0.63419,0.59436,0.62018,0.62048,0.66739,0.71606,0.77004,0.97758,1.2055,1.3421,1.669,2.1531,2.3814,2.3938,2.4057,2.1632,1.9419,1.8354,1.5574,1.3717,1.0101,0.52614,0.28962,0.032377,-0.022418,-0.049571,-0.0704,-0.11015,-0.1717,-0.13364,-0.079301,-0.086157,-0.078916,-0.001509,-0.12481,-0.16091,-0.20228,-0.096401,0.012102,0.30954,0.72022,1.4133,1.6889,1.3728,0.94012,0.098332,-0.46978,-0.98425,-1.2151,-1.1662,-0.5957,-0.98022,1
-1.6675,-3.0361,-3.3095,-3.9215,-3.9788,-3.5588,-2.6916,-1.5836,-1.3294,-0.84441,-0.32203,-0.17642,-0.16154,-0.18437,-0.13032,-0.17981,-0.1621,-0.24756,-0.25509,-0.21349,-0.4207,-0.24387,-0.28836,-0.34457,-0.32651,-0.31855,-0.32819,-0.29969,-0.2873,-0.42707,-0.43137,-0.442,-0.38721,-0.47941,-0.40113,-0.37789,-0.40871,-0.32327,-0.43561,-0.34875,-0.22517,-0.22827,-0.22695,-0.082965,-0.014742,-0.019518,-0.020568,0.10123,0.12871,0.034838,0.091826,0.086925,0.086298,0.15751,0.11041,0.11109,0.094319,0.072521,0.098083,0.061802,0.068754,0.077182,0.071709,0.07743,0.065049,0.01717,0.17772,0.16535,0.13118,0.10336,0.16047,0.27912,0.31179,0.28065,0.32467,0.41415,0.41399,0.56456,0.41561,0.48977,0.57661,0.49595,0.53053,0.59289,0.49657,0.56167,0.5017,0.43006,0.59914,0.59712,0.62974,0.62804,0.7602,0.99695,1.0405,1.1534,1.2495,1.4372,1.7353,1.8684,1.9493,1.9074,1.8881,1.6839,1.6035,1.431,1.1941,1.005,0.71095,0.30725,0.053305,0.005561,-0.010828,-0.10821,-0.11301,-0.15382,-0.22032,-0.18798,-0.13338,-0.095583,-0.076358,-0.070357,-0.12765,-0.049754,-0.044864,-0.038512,0.2041,0.75077,1.2766,1.2379,1.0838,0.84665,0.39855,0.070142,-0.1786,-0.26703,0.06621,-0.32923,-1.3791,-2.7241,1
-0.02853,-2.2895,-3.5497,-4.0146,-4.057,-3.8601,-2.9281,-1.8204,-1.422,-1.0627,-0.47488,-0.20228,-0.1903,-0.24579,-0.11906,-0.10781,-0.1168,-0.076844,-0.13231,-0.16471,-0.2255,-0.23648,-0.23819,-0.22872,-0.25353,-0.32911,-0.32243,-0.38546,-0.4346,-0.50539,-0.45377,-0.50979,-0.55049,-0.54828,-0.64931,-0.5141,-0.51323,-0.53098,-0.45217,-0.44628,-0.31697,-0.34086,-0.21903,-0.036727,-0.031977,-0.033001,-0.014516,0.040985,0.070372,0.091796,0.031308,0.068455,0.057563,0.098148,0.10507,0.10177,0.11811,0.14164,0.047763,0.048734,0.14207,0.16689,0.13553,0.22011,0.18986,0.26557,0.22844,0.3541,0.36415,0.3198,0.45154,0.41585,0.53262,0.52668,0.56879,0.55011,0.4849,0.56139,0.45586,0.51795,0.50672,0.40444,0.3804,0.46127,0.40496,0.38481,0.34742,0.36316,0.31605,0.2741,0.24598,0.32584,0.42179,0.58147,0.64941,0.75289,0.90851,1.0344,1.1779,1.4912,1.762,2.0407,2.0438,1.9759,1.9363,1.6434,1.4453,1.1597,0.95749,0.54127,0.08706,-0.11125,-0.21829,-0.4056,-0.3634,-0.35527,-0.40878,-0.52612,-0.4532,-0.44033,-0.3525,-0.43714,-0.43789,-0.38347,-0.43297,-0.3194,-0.24945,-0.101,0.22884,0.69837,0.84409,0.98985,1.0843,1.0717,0.82352,0.58718,0.87099,1.3181,0.41629,-2.2525,1
2.1044,0.34081,-2.4348,-3.7214,-3.9962,-3.9849,-3.4467,-2.2484,-1.5658,-1.4223,-0.70033,-0.07999,-0.13493,-0.20196,-0.176,-0.13988,-0.18158,-0.26193,-0.21034,-0.19629,-0.16369,-0.16537,-0.20003,-0.27377,-0.32043,-0.36094,-0.44395,-0.40689,-0.46925,-0.63816,-0.64425,-0.64049,-0.71433,-0.78683,-0.77867,-0.74666,-0.78845,-0.83259,-0.75518,-0.75545,-0.66952,-0.62669,-0.59767,-0.4993,-0.42665,-0.3092,-0.24796,-0.073185,-0.051347,-0.063221,0.041566,0.1039,-0.015441,0.12046,0.12599,0.18836,0.2396,0.17245,0.19332,0.26418,0.22634,0.25727,0.29524,0.3105,0.32775,0.35507,0.41149,0.45997,0.4871,0.51163,0.58037,0.5477,0.58098,0.65504,0.60907,0.58335,0.58351,0.6481,0.5437,0.57379,0.52374,0.5135,0.45591,0.42056,0.46257,0.36601,0.3417,0.40233,0.3987,0.25918,0.3307,0.29657,0.26004,0.318,0.42181,0.58531,0.67933,0.79848,0.9585,1.0825,1.2821,1.6319,1.7292,1.7651,1.7337,1.5734,1.4297,1.2447,0.99635,0.6325,0.28615,-0.063329,-0.36112,-0.44716,-0.4725,-0.51346,-0.57993,-0.51916,-0.57222,-0.57653,-0.63834,-0.5094,-0.46156,-0.55547,-0.57457,-0.51143,-0.45254,-0.3346,-0.072585,0.51791,0.77336,0.75574,1.235,1.4484,1.3867,1.055,1.1193,1.6542,1.4433,-1.227,1
3.2061,1.8252,-0.9263,-2.4544,-3.6197,-3.7214,-2.5308,-1.2195,-1.2904,-0.57537,0.5478,0.58491,0.60551,0.57929,0.66763,0.5252,0.58505,0.64594,0.55046,0.52182,0.42145,0.35637,0.34931,0.2687,0.20825,0.21333,0.19615,-0.048238,-0.066903,-0.11299,-0.33434,-0.20355,-0.51877,-0.458,-0.48526,-0.52188,-0.62804,-0.52984,-0.52316,-0.52044,-0.51463,-0.47972,-0.20372,-0.16321,-0.11326,0.10413,0.20648,0.40732,0.3648,0.27486,0.30305,0.37097,0.39609,0.38095,0.52411,0.38913,0.48528,0.487,0.35701,0.3991,0.40568,0.41041,0.38143,0.43882,0.57929,0.43911,0.49337,0.48674,0.54464,0.52208,0.66629,0.52618,0.69257,0.65779,0.67486,0.75109,0.75827,0.75411,0.73481,0.67917,0.62073,0.63303,0.53069,0.55222,0.40047,0.32283,0.25022,0.2579,0.20982,0.062262,0.15107,0.16158,0.16302,0.14887,-0.00165,-0.078722,-0.13903,-0.15123,-0.072369,0.008533,0.35242,0.69389,0.89651,1.0961,1.1436,1.4751,1.8475,1.8359,1.7251,1.5243,1.2059,1.1546,0.6442,0.31351,-0.39539,-1.1878,-1.3789,-1.4141,-1.4207,-1.5431,-1.4102,-1.5409,-1.4837,-1.5147,-1.6917,-1.7265,-1.6523,-1.7331,-1.6867,-1.7007,-1.6606,-1.4455,-0.75477,-0.41567,-0.15554,0.24358,0.41207,0.28203,-0.25523,0.14961,1
-2.2435,-3.1673,-3.3464,-3.7617,-3.693,-3.3801,-2.7805,-2.0871,-1.7735,-1.6084,-1.2063,-1.0361,-0.92817,-0.90462,-0.88229,-0.90101,-0.84106,-0.78176,-0.59585,-0.61172,-0.6186,-0.60271,-0.64609,-0.55485,-0.48165,-0.37734,-0.37356,-0.37625,-0.26526,-0.33381,-0.22344,-0.17243,-0.15446,-0.05054,0.000587,0.040775,0.001271,-0.031322,0.05002,0.098851,0.16902,0.19961,0.21022,0.15622,0.16535,0.28149,0.24271,0.22706,0.26979,0.25388,0.31887,0.30823,0.35423,0.29811,0.39517,0.39771,0.33076,0.30634,0.22983,0.25341,0.24674,0.25358,0.24416,0.2983,0.28347,0.20306,0.29888,0.28644,0.35613,0.43733,0.32257,0.4046,0.4218,0.43308,0.43823,0.44439,0.63311,0.60807,0.55761,0.59693,0.61788,0.60779,0.65441,0.57476,0.5493,0.6102,0.55263,0.58184,0.61893,0.64537,0.72297,0.76519,0.82249,0.84878,1.0177,1.1353,1.3999,1.6274,1.7484,1.6914,1.7332,1.5936,1.4319,1.3636,1.1656,1.0189,0.82927,0.59363,0.38421,0.27914,0.20669,0.19715,0.11531,0.11989,0.20409,0.094641,0.02544,0.037624,0.18118,0.081377,0.072938,0.059887,0.10805,0.042809,0.095692,0.17967,0.20447,0.51782,0.91627,1.0625,0.89301,0.45652,-0.19643,-0.68451,-0.94981,-0.92643,-0.62559,-0.28341,-0.57645,-1.3513,1
-0.38045,-2.1179,-3.3454,-4.6257,-4.6215,-3.9416,-2.4856,-1.3273,-1.2603,-0.64806,-0.07166,0.052983,0.23949,0.20335,0.24014,0.26584,0.1551,0.23805,0.22389,0.089115,0.14022,0.086448,0.17992,0.069153,-0.072312,-0.01688,-0.065282,-0.17572,-0.19315,-0.18286,-0.295,-0.44386,-0.50891,-0.455,-0.52791,-0.7197,-0.72602,-0.72735,-0.73244,-0.54412,-0.59569,-0.46535,-0.56266,-0.46147,-0.30039,-0.23762,-0.066467,-0.04868,0.060455,0.22572,0.14962,0.1332,0.35365,0.31249,0.18346,0.25184,0.13912,0.13489,0.24401,0.28085,0.34795,0.21346,0.21701,0.29199,0.31979,0.27175,0.24531,0.39409,0.43023,0.48508,0.49463,0.41685,0.37547,0.58242,0.55631,0.44932,0.57827,0.51875,0.52185,0.50357,0.54623,0.69144,0.55437,0.51325,0.5269,0.4249,0.37715,0.3361,0.26837,0.2724,0.28815,0.20224,0.26506,0.50268,0.58621,0.84805,0.94219,1.0743,1.3385,1.3648,1.7502,1.9994,2.0346,1.941,1.7674,1.5198,1.4636,1.2279,0.89504,0.53122,0.083058,-0.35441,-0.46862,-0.50681,-0.62821,-0.59259,-0.74717,-0.82251,-0.80354,-0.74656,-0.73245,-0.59965,-0.72066,-0.7891,-0.70905,-0.75352,-0.62593,-0.47869,-0.13983,0.64441,0.67657,0.34613,0.47127,0.32163,0.54783,0.42978,0.39375,0.7429,0.88092,-0.28898,1
-1.1667,-2.8432,-3.8366,-4.1,-3.4182,-2.6191,-1.8435,-1.6626,-1.117,-0.58801,-0.61387,-0.54779,-0.56575,-0.60163,-0.53587,-0.56266,-0.49112,-0.48152,-0.55713,-0.54825,-0.62722,-0.6032,-0.5803,-0.64089,-0.69909,-0.67721,-0.74315,-0.81187,-0.82822,-0.83704,-0.83267,-0.9095,-1.0115,-0.91772,-0.9704,-0.99543,-1.0107,-0.9809,-0.96199,-0.86981,-0.79993,-0.67659,-0.61034,-0.5183,-0.46378,-0.31303,-0.27837,-0.23039,-0.15334,-0.14967,-0.13481,-0.14271,-0.12572,-0.12228,-0.17175,-0.043618,-0.065377,-0.085336,0.017496,0.009044,0.040194,-0.006253,0.032903,0.060758,0.035458,0.13321,0.11461,0.21559,0.19875,0.22929,0.36443,0.33232,0.36836,0.44643,0.45579,0.44812,0.4535,0.45251,0.40818,0.48477,0.46499,0.44019,0.47767,0.38565,0.41213,0.50667,0.43806,0.47742,0.53146,0.47551,0.41976,0.43165,0.53504,0.49162,0.47084,0.61391,0.86301,0.99478,1.0154,1.1439,1.3285,1.5622,1.7452,1.7867,1.6865,1.5875,1.5086,1.3421,1.1349,0.94485,0.77503,0.53083,0.26297,0.12793,0.11463,0.14767,0.16513,0.2204,0.17966,0.061808,0.24768,0.13901,0.070942,0.17861,0.20848,0.14149,0.10076,0.29132,0.60228,1.1613,1.4399,1.1829,1.3928,1.593,1.5012,1.2548,0.9378,1.0021,1.4468,1.3034,1
-0.59623,-2.6953,-3.8301,-4.5613,-4.187,-3.5849,-2.6277,-1.7516,-1.5882,-0.92898,-0.36713,-0.28106,-0.22614,-0.253,-0.21501,-0.19043,-0.16235,-0.17991,-0.17007,-0.16634,-0.20527,-0.22688,-0.26133,-0.22272,-0.24242,-0.22094,-0.24033,-0.24914,-0.27962,-0.33531,-0.37737,-0.31446,-0.34856,-0.53171,-0.42008,-0.39718,-0.34064,-0.34495,-0.37135,-0.31872,-0.18918,-0.21826,-0.087179,-0.081402,0.01685,0.13668,0.074246,0.20018,0.17089,0.19254,0.15501,0.09605,0.17475,0.23238,0.22583,0.20203,0.22911,0.19286,0.19048,0.21652,0.26199,0.20483,0.26077,0.24945,0.24656,0.30014,0.37787,0.29388,0.37577,0.4307,0.47998,0.47564,0.48245,0.52849,0.57009,0.56876,0.70494,0.57037,0.62023,0.61434,0.48045,0.41586,0.47182,0.43493,0.54985,0.60034,0.66249,0.58314,0.57868,0.43248,0.49519,0.49941,0.47115,0.49855,0.4957,0.72867,0.80499,0.97116,1.1509,1.2354,1.5012,1.6697,1.8906,1.8286,1.7087,1.7282,1.6196,1.3876,1.168,0.80087,0.5533,0.13703,-0.21084,-0.32977,-0.35081,-0.3764,-0.49023,-0.47227,-0.49429,-0.61192,-0.5033,-0.55606,-0.59738,-0.57746,-0.58628,-0.65282,-0.5824,-0.45651,-0.13451,0.4258,0.70852,0.66583,0.85278,0.77397,0.49496,0.19924,0.37572,0.68617,0.20839,-1.8986,1
