accY_0,accY_1,accY_2,accY_3,accY_4,accY_5,accY_6,accY_7,accY_8,accY_9,accY_10,accY_11,accY_12,accY_13,accY_14,accY_15,accY_16,accY_17,accY_18,accY_19,accY_20,accY_21,accY_22,accY_23,accY_24,accY_25,accY_26,accY_27,accY_28,accY_29,accY_30,accY_31,accY_32,accY_33,accY_34,accY_35,accY_36,accY_37,accY_38,accY_39,accY_40,accY_41,accY_42,accY_43,accY_44,accY_45,accY_46,accY_47,accY_48,accY_49,accY_50,accY_51,accY_52,accY_53,accY_54,accY_55,accY_56,accY_57,accY_58,accY_59,accY_60,accY_61,accY_62,accY_63,accY_64,accY_65,accY_66,accY_67,accY_68,accY_69,accY_70,accY_71,accY_72,accY_73,accY_74,accY_75,accY_76,accY_77,accY_78,accY_79,accY_80,accY_81,accY_82,accY_83,accY_84,accY_85,accY_86,accY_87,accY_88,accY_89,accY_90,accY_91,accY_92,accY_93,accY_94,accY_95,accY_96,accY_97,accY_98,accY_99,accY_100,accY_101,accY_102,accY_103,accY_104,accY_105,accY_106,accY_107,accY_108,accY_109,accY_110,accY_111,accY_112,accY_113,accY_114,accY_115,accY_116,accY_117,accY_118,accY_119,accY_120,accY_121,accY_122,accY_123,accY_124,accY_125,accY_126,accY_127,accY_128,accY_129,accY_130,accY_131,accY_132,accY_133,accY_134,accY_135,accY_136,accY_137,accY_138,accY_139,accY_140,accY_141,accY_142,accY_143,accY_144,accY_145,accY_146,accY_147,accY_148,accY_149,accY_150,accY_151,accY_152,accY_153,accY_154,accY_155,accY_156,accY_157,accY_158,accY_159,accY_160,accY_161,accY_162,accY_163,accY_164,accY_165,accY_166,accY_167,accY_168,accY_169,accY_170,accY_171,accY_172,accY_173,accY_174,accY_175,accY_176,accY_177,accY_178,accY_179,accY_180,accY_181,accY_182,accY_183,accY_184,accY_185,accY_186,accY_187,accY_188,accY_189,accY_190,accY_191,accY_192,accY_193,accY_194,accY_195,accY_196,accY_197,accY_198,accY_199,accY_200,accY_201,accY_202,accY_203,accY_204,accY_205,accY_206,accY_207,activity
-0.231635,0.048365,0.248365,0.238365,0.228365,0.158365,0.048365,-0.111635,-0.331635,-0.121635,0.358365,0.518365,0.248365,-0.201635,-0.331635,-0.401635,-0.141635,-0.211635,0.078365,0.228365,0.128365,0.128365,0.108365,0.018365,-0.071635,-0.281635,0.008365,0.418365,0.468365,0.158365,-0.311635,-0.361635,-0.351635,-0.161635,-0.221635,0.058365,0.218365,0.148365,0.148365,0.158365,0.058365,-0.081635,-0.341635,-0.041635,0.398365,0.478365,0.118365,-0.321635,-0.341635,-0.431635,-0.231635,-0.261635,0.068365,0.228365,0.178365,0.198365,0.128365,0.058365,-0.071635,-0.401635,-0.081635,0.368365,0.428365,0.108365,-0.261635,-0.321635,-0.381635,-0.201635,-0.301635,0.078365,0.298365,0.228365,0.218365,0.108365,0.038365,-0.081635,-0.281635,-0.071635,0.378365,0.418365,0.118365,-0.261635,-0.301635,-0.451635,-0.201635,-0.231635,0.098365,0.278365,0.218365,0.208365,0.138365,0.078365,-0.051635,-0.241635,-0.181635,0.258365,0.448365,0.308365,-0.031635,-0.341635,-0.331635,-0.281635,-0.151635,-0.441635,-0.161635,-0.001635,0.118365,0.358365,0.428365,0.188365,-0.191635,-0.261635,-0.281635,-0.041635,0.168365,0.268365,0.148365,0.068365,0.068365,0.128365,0.138365,0.038365,-0.141635,-0.161635,-0.101635,-0.141635,-0.071635,-0.191635,-0.071635,0.068365,0.128365,0.118365,0.138365,0.078365,-0.101635,-0.281635,-0.201635,0.178365,0.478365,0.518365,0.278365,-0.201635,-0.341635,-0.361635,-0.121635,-0.201635,-0.031635,0.208365,0.198365,0.178365,0.128365,0.098365,-0.051635,-0.061635,-0.201635,0.098365,0.398365,0.308365,-0.011635,-0.301635,-0.321635,-0.351635,-0.221635,-0.231635,0.108365,0.228365,0.198365,0.218365,0.138365,-0.011635,-0.071635,-0.291635,-0.001635,0.388365,0.328365,0.008365,-0.311635,-0.281635,-0.391635,-0.181635,-0.261635,0.058365,0.228365,0.198365,0.138365,0.088365,0.018365,-0.021635,-0.211635,0.008365,0.338365,0.328365,0.008365,-0.341635,-0.311635,-0.381635,-0.151635,-0.261635,0.018365,0.178365,0.138365,0.108365,0.128365,0.128365,0.008365,-0.231635,-0.071635,0.298365,WALKING
0.066587,0.156587,-0.103413,-0.233413,-0.163413,-0.083413,-0.023413,-0.003413,0.116587,0.136587,0.136587,-0.213413,-0.373413,-0.223413,0.036587,0.366587,0.346587,0.326587,0.096587,0.186587,-0.043413,-0.253413,-0.203413,-0.163413,-0.133413,-0.013413,0.226587,0.136587,0.176587,-0.033413,-0.363413,-0.383413,-0.143413,0.016587,0.256587,0.326587,0.306587,-0.003413,0.166587,-0.023413,-0.243413,-0.153413,-0.073413,-0.083413,0.036587,0.166587,0.056587,0.156587,-0.073413,-0.363413,-0.393413,-0.183413,0.136587,0.366587,0.386587,0.206587,0.136587,0.106587,-0.143413,-0.223413,-0.143413,-0.103413,-0.013413,0.036587,0.106587,0.136587,0.156587,-0.163413,-0.373413,-0.293413,-0.023413,0.216587,0.356587,0.366587,0.076587,0.156587,0.016587,-0.223413,-0.213413,-0.123413,-0.063413,0.026587,0.146587,0.076587,0.216587,-0.023413,-0.323413,-0.373413,-0.203413,0.036587,0.356587,0.366587,0.216587,0.086587,0.226587,-0.023413,-0.243413,-0.243413,-0.183413,-0.093413,0.036587,0.236587,0.156587,0.156587,-0.103413,-0.373413,-0.383413,-0.163413,0.096587,0.336587,0.366587,0.196587,0.106587,0.056587,-0.163413,-0.233413,-0.183413,-0.093413,0.026587,0.056587,0.106587,0.056587,0.136587,-0.133413,-0.353413,-0.283413,-0.153413,0.106587,0.326587,0.326587,0.106587,0.036587,0.096587,-0.153413,-0.223413,-0.143413,-0.073413,-0.003413,0.026587,0.146587,0.076587,0.166587,-0.153413,-0.393413,-0.373413,-0.133413,0.196587,0.356587,0.356587,0.116587,0.116587,0.106587,-0.123413,-0.183413,-0.133413,-0.153413,-0.083413,-0.023413,0.186587,0.146587,0.166587,-0.123413,-0.403413,-0.373413,-0.073413,0.156587,0.316587,0.316587,0.106587,0.076587,0.106587,-0.123413,-0.203413,-0.173413,-0.143413,-0.023413,0.036587,0.166587,0.096587,0.136587,-0.103413,-0.303413,-0.323413,-0.173413,0.086587,0.336587,0.326587,0.116587,-0.003413,0.106587,-0.133413,-0.233413,-0.133413,-0.103413,-0.043413,-0.033413,0.146587,0.016587,0.106587,-0.023413,-0.263413,-0.343413,-0.203413,-0.003413,0.226587,0.266587,0.296587,0.036587,WALKING
-0.322308,-0.382308,-0.442308,-0.332308,-0.402308,-0.402308,-0.332308,-0.182308,-0.012308,0.107692,0.047692,-0.122308,-0.322308,-0.392308,-0.302308,-0.292308,-0.162308,0.047692,0.107692,0.047692,-0.112308,-0.332308,-0.442308,-0.522308,-0.332308,-0.332308,-0.342308,-0.262308,-0.202308,-0.212308,-0.242308,-0.392308,-0.152308,0.357692,0.787692,0.987692,1.207692,1.207692,1.107692,0.897692,0.857692,0.867692,0.837692,0.767692,0.487692,0.517692,0.727692,0.987692,1.137692,1.197692,1.267692,1.317692,1.307692,1.127692,0.637692,-0.002308,-0.052308,0.097692,0.467692,0.707692,0.857692,0.677692,-0.642308,-1.932308,-2.632308,-1.412308,-0.552308,-0.182308,-0.152308,-0.272308,-0.532308,-0.562308,-0.432308,-0.292308,-0.112308,-0.122308,-0.202308,-0.302308,-0.152308,-0.002308,-0.122308,-0.432308,-0.562308,-0.472308,-0.362308,-0.392308,-0.332308,-0.472308,-0.542308,-0.422308,-0.372308,-0.462308,-0.552308,-0.492308,-0.272308,0.007692,0.487692,0.867692,1.107692,1.157692,1.257692,1.327692,1.307692,1.397692,1.257692,0.937692,0.677692,1.057692,1.377692,1.547692,1.597692,1.607692,1.667692,1.527692,1.257692,0.867692,0.207692,-0.192308,-0.272308,-0.162308,-0.252308,-0.402308,-0.452308,-0.392308,-0.442308,-0.382308,-0.432308,-0.312308,-0.422308,-0.472308,-0.372308,-0.332308,-0.172308,0.057692,0.167692,0.237692,-0.222308,-0.572308,-0.502308,-0.312308,-0.092308,-0.102308,-0.222308,-0.302308,-0.402308,-0.422308,-0.522308,-0.452308,-0.552308,-0.522308,-0.322308,-0.192308,-0.032308,0.127692,0.157692,0.087692,-0.122308,-0.422308,-0.492308,-0.442308,-0.242308,-0.052308,-0.002308,-0.052308,-0.252308,-0.462308,-0.412308,-0.502308,-0.362308,-0.412308,-0.402308,-0.262308,-0.162308,-0.052308,0.087692,0.127692,0.047692,-0.292308,-0.412308,-0.442308,-0.332308,-0.072308,0.047692,-0.042308,-0.202308,-0.332308,-0.462308,-0.452308,-0.432308,-0.382308,-0.452308,-0.412308,-0.302308,-0.212308,-0.082308,0.117692,0.177692,0.087692,-0.332308,-0.472308,-0.522308,-0.312308,-0.072308,-0.042308,-0.142308,-0.272308,-0.462308,-0.432308,WALKING
0.15899,0.12899,0.10899,-0.11101,-0.15101,-0.26101,0.05899,0.36899,0.34899,0.06899,-0.21101,-0.31101,-0.37101,-0.11101,-0.22101,-0.07101,0.18899,0.25899,0.19899,0.15899,0.07899,-0.14101,-0.12101,-0.26101,0.01899,0.34899,0.37899,0.12899,-0.17101,-0.26101,-0.36101,-0.10101,-0.14101,-0.11101,0.13899,0.19899,0.13899,0.13899,0.14899,-0.00101,-0.11101,-0.33101,-0.07101,0.32899,0.36899,0.07899,-0.14101,-0.27101,-0.32101,-0.16101,-0.15101,-0.11101,0.13899,0.22899,0.22899,0.25899,0.12899,0.02899,-0.21101,-0.18101,-0.19101,0.12899,0.35899,0.31899,0.09899,-0.07101,-0.23101,-0.35101,-0.15101,-0.16101,-0.24101,0.01899,0.19899,0.29899,0.37899,0.27899,0.08899,-0.15101,-0.44101,-0.20101,-0.10101,0.03899,0.12899,0.11899,0.08899,0.12899,0.11899,0.05899,0.03899,0.17899,0.18899,0.08899,-0.11101,-0.11101,0.06899,-0.08101,-0.17101,-0.17101,-0.14101,-0.07101,0.01899,0.13899,0.17899,0.05899,-0.10101,-0.14101,0.10899,0.29899,0.30899,0.14899,-0.17101,-0.28101,-0.40101,-0.16101,-0.11101,-0.00101,0.23899,0.29899,0.20899,0.06899,0.00899,-0.09101,-0.09101,-0.16101,0.10899,0.41899,0.34899,0.07899,-0.20101,-0.23101,-0.36101,-0.11101,-0.15101,0.02899,0.20899,0.17899,0.14899,0.10899,0.08899,-0.11101,-0.08101,-0.17101,0.10899,0.40899,0.36899,0.10899,-0.18101,-0.34101,-0.36101,-0.07101,-0.16101,-0.08101,0.17899,0.19899,0.16899,0.15899,0.06899,-0.07101,-0.09101,-0.24101,-0.04101,0.34899,0.42899,0.14899,-0.14101,-0.31101,-0.38101,-0.12101,-0.14101,-0.06101,0.20899,0.24899,0.20899,0.15899,0.06899,-0.14101,-0.15101,-0.19101,0.08899,0.39899,0.41899,0.21899,-0.07101,-0.34101,-0.48101,-0.31101,-0.28101,-0.07101,0.24899,0.26899,0.08899,-0.05101,0.00899,-0.09101,-0.15101,-0.15101,0.26899,0.42899,0.17899,-0.32101,-0.51101,-0.46101,-0.33101,-0.39101,-0.02101,0.15899,0.00899,-0.02101,WALKING
-0.053894,-0.063894,-0.083894,0.486106,-0.393894,0.116106,-0.063894,0.316106,0.036106,0.246106,-0.063894,-0.223894,0.436106,-0.363894,0.186106,-0.063894,0.156106,-0.103894,-0.033894,-0.083894,-0.063894,0.206106,-0.283894,-0.113894,-0.263894,0.596106,-0.333894,0.216106,0.006106,0.196106,-0.023894,0.116106,-0.033894,-0.183894,0.286106,-0.383894,0.036106,-0.093894,0.266106,-0.393894,0.116106,-0.263894,-0.063894,-0.193894,-0.083894,-0.233894,-0.153894,0.656106,-0.333894,0.026106,-0.193894,0.216106,-0.343894,0.006106,-0.133894,-0.153894,0.226106,-0.243894,0.046106,-0.113894,0.466106,-0.233894,-0.033894,-0.083894,0.026106,0.296106,-0.223894,-0.053894,-0.303894,0.266106,-0.293894,0.086106,-0.093894,0.216106,-0.273894,0.146106,-0.063894,0.006106,0.416106,-0.433894,-0.153894,-0.183894,0.736106,-0.323894,0.096106,-0.103894,0.056106,0.096106,-0.263894,-0.123894,-0.243894,0.116106,-0.233894,0.116106,0.006106,0.466106,-0.393894,0.046106,-0.043894,-0.053894,0.386106,-0.163894,-0.083894,-0.123894,0.646106,-0.203894,0.076106,-0.053894,0.256106,-0.043894,-0.013894,-0.133894,-0.023894,0.336106,-0.103894,0.076106,0.006106,0.166106,0.186106,0.036106,-0.153894,-0.083894,0.436106,-0.383894,-0.003894,-0.223894,0.096106,-0.323894,0.116106,-0.093894,0.066106,0.076106,-0.083894,-0.103894,-0.203894,0.556106,-0.433894,0.196106,-0.103894,0.196106,0.266106,-0.063894,0.056106,-0.063894,0.786106,-0.293894,0.206106,0.036106,0.316106,0.206106,0.076106,-0.013894,-0.123894,0.636106,-0.203894,0.056106,-0.043894,0.326106,0.196106,-0.083894,-0.073894,-0.313894,0.556106,-0.293894,0.076106,-0.073894,0.056106,0.356106,-0.273894,0.036106,-0.173894,0.636106,-0.123894,0.046106,-0.293894,0.096106,0.716106,-0.333894,0.006106,-0.273894,-0.293894,0.096106,-0.083894,-0.203894,-0.163894,0.566106,-0.303894,0.196106,-0.263894,-0.283894,0.606106,-0.403894,0.026106,-0.263894,-0.043894,-0.163894,-0.013894,-0.053894,-0.333894,0.566106,-0.323894,0.076106,-0.313894,-0.503894,0.466106,-0.213894,0.056106,-0.173894,EPILEPSY
0.304808,-0.285192,-0.045192,0.134808,-0.005192,0.744808,-0.075192,0.324808,0.354808,0.054808,0.724808,-0.155192,0.054808,0.224808,0.134808,0.604808,-0.135192,-0.055192,0.034808,0.184808,-0.065192,0.034808,0.084808,-0.005192,0.314808,-0.345192,-0.125192,-0.015192,-0.235192,0.564808,-0.245192,0.034808,-0.055192,-0.005192,-0.035192,-0.105192,-0.065192,-0.165192,0.484808,-0.295192,0.024808,-0.095192,0.184808,0.204808,-0.265192,-0.025192,-0.065192,0.234808,-0.475192,-0.105192,-0.075192,-0.165192,0.614808,-0.315192,0.104808,0.024808,0.134808,-0.205192,-0.245192,-0.165192,-0.125192,0.154808,-0.435192,-0.075192,-0.025192,-0.145192,0.424808,-0.275192,0.024808,0.064808,0.334808,-0.015192,-0.185192,-0.115192,-0.065192,-0.035192,-0.445192,-0.125192,-0.005192,0.304808,-0.265192,-0.125192,0.014808,-0.055192,0.244808,-0.365192,0.014808,0.044808,-0.095192,0.354808,-0.255192,0.044808,0.014808,-0.075192,0.434808,-0.245192,0.074808,0.014808,-0.125192,0.714808,-0.175192,-0.105192,-0.205192,-0.355192,0.274808,-0.275192,-0.005192,-0.055192,-0.095192,0.394808,-0.295192,-0.085192,-0.215192,-0.315192,0.624808,-0.205192,-0.075192,-0.075192,-0.095192,0.784808,-0.145192,-0.105192,-0.065192,0.124808,0.024808,-0.155192,-0.135192,-0.215192,0.144808,-0.245192,-0.085192,-0.145192,-0.295192,0.604808,-0.245192,-0.085192,-0.105192,-0.195192,0.504808,-0.185192,-0.015192,-0.105192,-0.305192,0.924808,-0.145192,-0.075192,-0.185192,-0.325192,0.734808,-0.305192,-0.085192,-0.135192,-0.125192,0.724808,-0.195192,-0.105192,-0.255192,-0.305192,0.794808,-0.175192,-0.135192,-0.125192,0.054808,0.354808,-0.165192,-0.165192,-0.205192,0.084808,-0.165192,-0.065192,-0.125192,-0.145192,0.174808,-0.005192,-0.135192,-0.105192,-0.145192,0.284808,-0.275192,-0.115192,-0.245192,-0.265192,0.684808,-0.245192,-0.095192,-0.215192,-0.325192,0.844808,-0.285192,-0.125192,-0.165192,-0.035192,0.694808,-0.235192,0.014808,0.064808,0.234808,0.554808,-0.135192,-0.095192,-0.085192,0.064808,0.334808,-0.125192,-0.175192,-0.195192,0.184808,-0.095192,EPILEPSY
0.145433,0.295433,-0.354567,-0.124567,0.075433,0.015433,-0.104567,-0.474567,0.085433,0.125433,0.015433,0.535433,-0.324567,0.105433,0.245433,0.205433,0.525433,-0.264567,-0.124567,0.095433,0.465433,-0.324567,0.065433,0.095433,-0.194567,0.595433,-0.234567,-0.004567,0.225433,0.265433,-0.234567,-0.114567,0.065433,-0.124567,0.415433,-0.364567,-0.034567,0.115433,0.155433,-0.004567,-0.104567,-0.034567,-0.214567,0.635433,-0.304567,-0.004567,-0.034567,0.065433,-0.034567,-0.124567,0.015433,0.045433,0.455433,-0.414567,0.015433,0.015433,0.095433,0.285433,-0.244567,-0.104567,-0.004567,0.435433,-0.424567,-0.124567,0.065433,0.105433,-0.034567,-0.114567,0.015433,-0.034567,0.415433,-0.414567,-0.014567,0.005433,-0.124567,0.745433,-0.354567,0.115433,0.295433,0.185433,-0.104567,-0.184567,0.055433,-0.184567,0.075433,-0.454567,0.065433,0.085433,0.045433,0.115433,-0.214567,0.015433,-0.144567,0.295433,-0.464567,0.005433,0.015433,-0.184567,0.415433,-0.244567,0.095433,0.115433,0.295433,-0.274567,0.055433,0.205433,0.065433,0.325433,-0.234567,0.065433,0.175433,0.085433,-0.034567,0.005433,0.075433,-0.084567,0.455433,-0.324567,0.005433,-0.084567,0.025433,0.335433,-0.194567,0.085433,0.015433,0.185433,-0.404567,0.065433,0.225433,0.105433,0.435433,-0.254567,-0.184567,0.055433,-0.504567,-0.634567,-0.194567,-0.024567,-0.244567,0.255433,-0.244567,-0.024567,-0.214567,0.355433,-0.424567,0.015433,0.115433,-0.084567,0.505433,-0.314567,-0.094567,0.065433,-0.224567,-0.384567,-0.214567,0.025433,-0.214567,0.335433,-0.424567,-0.344567,-0.304567,0.455433,-0.194567,-0.034567,0.035433,-0.084567,0.605433,-0.054567,0.115433,0.025433,-0.074567,0.485433,-0.184567,0.095433,0.155433,0.185433,-0.284567,0.045433,0.115433,-0.124567,0.395433,-0.484567,0.025433,0.045433,-0.084567,0.085433,-0.294567,0.135433,0.005433,0.115433,-0.234567,0.015433,-0.034567,-0.254567,0.385433,-0.404567,-0.064567,0.135433,0.225433,-0.014567,-0.314567,0.115433,0.155433,0.315433,-0.374567,-0.054567,-0.004567,-0.144567,EPILEPSY
0.238413,-0.231587,0.078413,0.108413,0.488413,-0.151587,0.028413,0.058413,0.028413,0.128413,-0.201587,0.018413,-0.031587,-0.091587,-0.371587,-0.061587,-0.071587,0.198413,-0.091587,0.038413,-0.021587,-0.021587,-0.001587,-0.131587,0.028413,0.068413,-0.321587,-0.321587,0.058413,0.128413,0.348413,-0.301587,-0.061587,-0.041587,0.228413,-0.251587,-0.091587,-0.141587,0.068413,0.028413,-0.241587,0.278413,0.258413,0.228413,-0.271587,0.008413,0.088413,0.468413,-0.121587,-0.111587,0.038413,0.328413,0.538413,-0.121587,0.058413,0.108413,0.128413,-0.421587,0.208413,0.248413,0.288413,-0.351587,0.028413,0.278413,0.228413,0.048413,-0.111587,0.108413,0.008413,0.318413,-0.271587,0.238413,0.138413,-0.041587,-0.271587,0.118413,0.168413,0.148413,-0.231587,-0.131587,-0.141587,0.148413,0.098413,-0.231587,-0.021587,0.158413,0.078413,-0.371587,-0.071587,0.028413,-0.061587,-0.411587,-0.021587,0.118413,0.248413,-0.001587,-0.231587,0.078413,0.058413,0.098413,-0.371587,0.068413,0.108413,0.298413,0.108413,-0.141587,-0.021587,0.078413,0.458413,-0.371587,0.008413,-0.021587,0.218413,-0.401587,0.038413,0.198413,-0.101587,0.418413,-0.221587,-0.141587,-0.181587,0.098413,-0.391587,-0.041587,-0.011587,0.098413,-0.301587,-0.111587,-0.181587,0.118413,-0.141587,-0.331587,-0.101587,-0.111587,0.018413,-0.431587,-0.021587,-0.101587,0.198413,-0.271587,-0.091587,-0.091587,0.008413,0.248413,-0.361587,-0.041587,0.058413,0.248413,-0.391587,-0.111587,0.128413,-0.021587,0.088413,-0.181587,-0.071587,0.038413,0.468413,-0.281587,0.008413,0.118413,0.228413,-0.321587,0.008413,-0.111587,0.108413,0.498413,-0.211587,-0.121587,-0.041587,0.368413,-0.281587,-0.021587,0.128413,0.038413,-0.371587,0.078413,0.158413,-0.061587,0.128413,-0.111587,-0.141587,-0.061587,0.548413,-0.251587,-0.091587,-0.041587,0.618413,-0.251587,0.058413,0.118413,0.328413,-0.111587,-0.101587,-0.111587,0.228413,0.048413,-0.121587,-0.041587,-0.121587,0.398413,-0.361587,0.088413,0.128413,0.198413,-0.021587,-0.071587,-0.071587,0.038413,EPILEPSY
0.567596,-0.342404,0.177596,0.167596,0.657596,-0.392404,0.067596,0.147596,0.427596,-0.642404,0.267596,0.187596,0.437596,-0.452404,0.257596,0.067596,0.097596,-0.502404,0.367596,0.287596,-0.282404,-1.122404,0.247596,0.387596,-0.342404,-0.762404,-0.002404,0.687596,-0.742404,-0.052404,-0.232404,0.187596,0.127596,0.217596,-0.252404,0.097596,0.417596,-0.432404,-0.892404,0.337596,0.117596,0.167596,0.977596,-0.542404,0.287596,0.537596,0.277596,-0.502404,0.117596,0.327596,0.357596,-0.252404,-0.102404,0.217596,0.307596,0.257596,-0.432404,0.067596,0.237596,0.237596,0.277596,-0.152404,0.097596,0.247596,0.497596,-0.322404,0.147596,0.247596,0.117596,0.307596,-0.342404,0.177596,0.307596,0.387596,-0.172404,-0.052404,0.147596,0.177596,0.757596,-0.332404,0.097596,0.167596,0.167596,-0.562404,-0.262404,0.107596,0.337596,0.027596,-0.292404,0.197596,0.287596,0.337596,-0.172404,-0.152404,0.067596,0.327596,0.127596,-0.192404,-0.102404,0.097596,-0.052404,0.887596,-0.562404,-0.082404,0.287596,-0.282404,-0.532404,-0.052404,-0.022404,0.047596,0.957596,-0.572404,0.177596,0.377596,-0.112404,-0.492404,0.027596,0.197596,-0.122404,0.487596,-0.442404,-0.052404,-0.172404,0.017596,0.427596,-0.192404,0.087596,0.187596,0.107596,-0.402404,-0.102404,-0.092404,-0.022404,0.757596,-0.372404,-0.192404,0.017596,-0.052404,-0.122404,-0.202404,0.057596,0.317596,0.517596,0.397596,-0.192404,-0.122404,-0.572404,-0.052404,-0.842404,-0.092404,-0.122404,-0.442404,0.797596,-0.552404,-0.332404,-0.052404,-0.232404,-0.652404,-0.032404,0.057596,-0.332404,0.387596,-0.332404,-0.032404,0.047596,-0.312404,-0.152404,-0.212404,-0.192404,-0.102404,0.347596,-0.442404,-0.052404,-0.082404,0.107596,0.167596,-0.192404,-0.132404,-0.222404,0.127596,-0.482404,-0.122404,0.007596,-0.112404,0.737596,-0.442404,-0.192404,-0.162404,0.047596,0.527596,-0.452404,-0.382404,-0.592404,0.137596,-0.122404,-0.072404,-0.142404,-0.322404,0.637596,-0.232404,-0.152404,0.017596,0.117596,0.427596,-0.022404,-0.192404,-0.212404,0.527596,EPILEPSY
-0.241923,0.018077,0.238077,0.388077,0.098077,-0.231923,0.158077,0.358077,-0.091923,-0.451923,0.288077,0.458077,0.238077,-0.271923,-0.021923,0.238077,0.498077,-0.021923,-0.201923,0.128077,0.288077,-0.221923,-0.421923,0.138077,0.358077,-0.161923,-0.331923,0.098077,0.388077,0.218077,-0.091923,-0.201923,0.218077,0.468077,-0.061923,-0.451923,0.148077,0.448077,-0.061923,-0.261923,0.038077,0.288077,-0.041923,-0.211923,-0.061923,0.138077,0.218077,-0.011923,-0.241923,0.088077,0.328077,-0.361923,-0.551923,0.038077,0.278077,-0.331923,-0.261923,-0.241923,0.288077,-0.061923,0.008077,-0.581923,0.008077,0.118077,-0.321923,-0.681923,-0.001923,0.258077,-0.511923,-0.581923,-0.191923,0.098077,0.098077,-0.131923,-0.481923,-0.311923,0.148077,-0.331923,-0.651923,-0.311923,-0.001923,-0.431923,-0.701923,-0.191923,0.128077,-0.361923,-0.481923,-0.271923,-0.001923,0.028077,0.068077,-0.441923,-0.101923,0.098077,-0.561923,-0.651923,-0.111923,0.108077,-0.111923,-0.091923,-0.341923,0.088077,0.088077,-0.101923,-0.521923,0.058077,0.238077,0.228077,-0.051923,-0.141923,0.218077,0.298077,0.308077,-0.291923,0.098077,0.318077,0.158077,-0.391923,-0.091923,0.118077,0.388077,-0.071923,-0.211923,0.078077,0.138077,0.008077,-0.391923,0.018077,0.188077,0.248077,-0.331923,0.078077,0.238077,0.188077,0.228077,-0.311923,-0.111923,0.238077,0.638077,0.058077,0.098077,0.058077,0.348077,0.388077,-0.111923,0.098077,0.198077,0.268077,-0.241923,0.058077,0.128077,0.388077,0.008077,-0.191923,0.098077,0.258077,0.358077,-0.281923,0.118077,0.188077,0.238077,0.098077,-0.161923,0.118077,0.138077,0.338077,-0.291923,0.018077,0.098077,0.128077,-0.101923,-0.141923,0.028077,0.168077,0.268077,-0.301923,0.178077,0.318077,0.318077,-0.291923,0.028077,0.218077,0.388077,0.218077,-0.161923,0.138077,0.338077,0.258077,-0.341923,0.218077,0.348077,0.288077,0.298077,-0.161923,0.078077,0.168077,0.248077,-0.291923,0.038077,0.208077,0.158077,-0.211923,-0.071923,0.078077,-0.011923,0.078077,-0.381923,-0.081923,EPILEPSY
0.337356,0.677356,-0.152644,-0.702644,0.237356,0.257356,0.257356,-0.152644,0.007356,0.247356,0.577356,0.007356,0.037356,0.207356,-0.052644,-0.082644,-0.082644,0.157356,0.317356,0.057356,-0.112644,0.027356,0.467356,0.477356,-0.502644,0.207356,0.237356,-0.782644,-0.412644,-0.022644,0.157356,-0.022644,-0.292644,-0.032644,-0.012644,0.407356,0.307356,-0.352644,-0.012644,0.287356,0.047356,-0.392644,-0.022644,0.317356,-0.172644,-0.472644,-0.072644,0.107356,0.207356,0.507356,-0.282644,0.127356,0.417356,0.117356,-0.462644,0.067356,0.467356,-0.042644,-0.392644,-0.012644,0.307356,0.077356,-0.102644,-0.142644,0.047356,0.537356,0.317356,-0.442644,0.147356,0.527356,-0.642644,-0.432644,-0.052644,0.047356,0.237356,-0.112644,-0.172644,-0.092644,0.317356,0.257356,-0.262644,-0.072644,0.197356,-0.562644,-0.562644,-0.242644,0.007356,0.117356,0.097356,-0.412644,-0.212644,0.257356,0.367356,-0.312644,-0.072644,-0.052644,-0.022644,-0.482644,0.147356,0.337356,0.387356,0.237356,-0.152644,0.007356,0.257356,0.047356,-0.322644,0.037356,0.187356,0.057356,-0.482644,-0.002644,0.167356,0.377356,0.087356,-0.192644,0.257356,0.267356,0.287356,-0.332644,0.117356,0.247356,0.147356,-0.292644,-0.032644,0.137356,0.207356,0.197356,-0.332644,-0.032644,0.167356,0.247356,-0.082644,-0.172644,0.067356,0.187356,0.067356,-0.352644,0.287356,0.377356,0.267356,-0.112644,-0.232644,-0.142644,0.137356,0.257356,-0.322644,0.147356,0.207356,0.147356,-0.422644,-0.052644,0.077356,0.187356,-0.312644,-0.172644,-0.012644,0.147356,-0.072644,-0.242644,0.037356,0.087356,0.117356,-0.442644,-0.112644,0.087356,0.207356,-0.192644,-0.192644,-0.012644,0.187356,0.347356,-0.382644,0.017356,0.207356,0.157356,-0.362644,-0.162644,0.067356,0.007356,0.017356,-0.322644,0.047356,0.017356,-0.242644,-0.462644,-0.092644,0.087356,0.137356,-0.342644,-0.162644,-0.032644,-0.122644,0.257356,-0.482644,-0.132644,-0.072644,-0.052644,-0.172644,-0.052644,0.047356,0.187356,-0.172644,-0.212644,-0.142644,-0.092644,0.337356,-0.362644,EPILEPSY
