att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,target
-0.43759,1.5091,3.7202,5.1678,5.1993,3.9428,2.1719,0.75863,0.13785,0.15483,0.33865,0.32252,0.072011,-0.20242,-0.29921,-0.20159,-0.052317,0.002526,-0.064353,-0.17045,-0.22254,-0.1983,-0.14609,-0.12375,-0.14608,-0.18611,-0.21202,-0.2157,-0.21119,-0.2134,-0.22316,-0.23292,-0.23963,-0.24778,-0.2629,-0.28675,-0.30104,-0.30203,-0.29457,-0.282,-0.27276,-0.27221,-0.27638,-0.27767,-0.27102,-0.25633,-0.23954,-0.22865,-0.227,-0.2327,-0.2422,-0.25258,-0.26313,-0.27454,-0.28526,-0.29107,-0.28897,-0.27971,-0.26819,-0.26191,-0.26538,-0.27602,-0.28622,-0.28738,-0.27496,-0.25291,-0.23151,-0.22083,-0.22544,-0.2409,-0.25591,-0.26041,-0.25198,-0.23683,-0.22606,-0.22762,-0.2403,-0.25573,-0.26471,-0.26333,-0.25618,-0.2528,-0.26023,-0.2791,-0.30384,-0.32625,-0.34103,-0.34875,-0.35416,-0.36306,-0.37924,-0.40226,-0.42826,-0.45282,-0.47271,-0.48679,-0.49641,-0.50346,-0.50866,1
1.0085,2.9679,4.6938,5.3138,4.4656,2.5627,0.55307,-0.66996,-0.78786,-0.15773,0.53577,0.78534,0.54891,0.15211,-0.050292,0.045117,0.26528,0.36072,0.22887,-0.027212,-0.21873,-0.23744,-0.1264,-0.015535,-0.000265,-0.074814,-0.16288,-0.19715,-0.17097,-0.1281,-0.11285,-0.13195,-0.15969,-0.16988,-0.15575,-0.13572,-0.13366,-0.14567,-0.16369,-0.17658,-0.17568,-0.16149,-0.14329,-0.13118,-0.13087,-0.14211,-0.15818,-0.17007,-0.17455,-0.17515,-0.17733,-0.18632,-0.20109,-0.213,-0.2149,-0.20796,-0.20128,-0.20683,-0.22915,-0.25885,-0.27904,-0.27858,-0.26088,-0.24242,-0.24115,-0.26196,-0.29236,-0.31389,-0.3168,-0.30589,-0.29744,-0.30469,-0.3259,-0.34765,-0.35708,-0.35244,-0.34574,-0.35362,-0.38329,-0.4266,-0.46675,-0.48951,-0.49176,-0.48339,-0.47884,-0.48549,-0.50141,-0.51805,-0.5267,-0.52668,-0.52611,-0.5352,-0.55897,-0.5919,-0.61838,-0.62101,-0.59192,-0.53836,-0.47971,2
2.0793,2.9831,3.6456,3.8905,3.634,2.9227,1.9274,0.88957,0.041972,-0.46696,-0.61251,-0.48379,-0.23144,0.000961,0.1303,0.15016,0.1082,0.063032,0.046995,0.055142,0.063146,0.059671,0.06965,0.15084,0.36173,0.71838,1.1655,1.5821,1.8232,1.781,1.4354,0.86958,0.24019,-0.28367,-0.58549,-0.64068,-0.5148,-0.32437,-0.18131,-0.14748,-0.21872,-0.34108,-0.44819,-0.49188,-0.4666,-0.40306,-0.34694,-0.32742,-0.35008,-0.39866,-0.44616,-0.47045,-0.46541,-0.44182,-0.41873,-0.41151,-0.42409,-0.44893,-0.47262,-0.48368,-0.47795,-0.46069,-0.44204,-0.43132,-0.43178,-0.44167,-0.45574,-0.46935,-0.47828,-0.48331,-0.48719,-0.49377,-0.50101,-0.50791,-0.51329,-0.51646,-0.51698,-0.51571,-0.51439,-0.51504,-0.51853,-0.52472,-0.53269,-0.54115,-0.54863,-0.55398,-0.55676,-0.55708,-0.55529,-0.55199,-0.54845,-0.54641,-0.54752,-0.55252,-0.5608,-0.56999,-0.5764,-0.57624,-0.56777,3
1.3002,2.0958,2.7208,3.0288,2.9372,2.4582,1.7046,0.8577,0.11011,-0.3949,-0.60363,-0.55529,-0.35895,-0.14365,-0.008913,0.007421,-0.069646,-0.17629,-0.2467,-0.24358,-0.17109,-0.066213,0.024249,0.068272,0.062591,0.029783,0.002967,0.006769,0.04578,0.10388,0.15541,0.18025,0.17583,0.15823,0.15344,0.18316,0.25293,0.34825,0.44057,0.50093,0.51503,0.49341,0.47117,0.49762,0.61708,0.85504,1.1974,1.5899,1.9467,2.1775,2.2061,1.9952,1.5616,0.97571,0.34415,-0.22079,-0.63167,-0.84927,-0.8866,-0.8013,-0.6706,-0.56456,-0.52285,-0.54918,-0.61828,-0.69285,-0.741,-0.74892,-0.72473,-0.69045,-0.66995,-0.67553,-0.70622,-0.74902,-0.78725,-0.80655,-0.80372,-0.78637,-0.76864,-0.76294,-0.77547,-0.80489,-0.84336,-0.88024,-0.90537,-0.91572,-0.91457,-0.91048,-0.91048,-0.92099,-0.94368,-0.97531,-1.0045,-1.0184,-1.0069,-0.96509,-0.89398,-0.80041,-0.69986,3
-0.51788,0.051512,0.73123,1.4613,2.1713,2.7902,3.2552,3.5207,3.5643,3.3898,3.0257,2.521,1.9377,1.3421,0.7952,0.3451,0.02157,-0.16645,-0.22989,-0.19569,-0.10078,0.014822,0.11483,0.17213,0.17214,0.11369,0.007556,-0.12699,-0.26668,-0.38907,-0.47656,-0.51923,-0.51598,-0.47386,-0.40602,-0.32874,-0.2581,-0.20712,-0.18363,-0.18946,-0.22072,-0.26921,-0.32439,-0.37573,-0.41462,-0.43586,-0.43826,-0.42446,-0.39997,-0.37178,-0.34692,-0.33097,-0.32722,-0.33621,-0.35597,-0.38265,-0.41143,-0.4376,-0.45738,-0.46857,-0.47073,-0.46512,-0.45421,-0.44108,-0.4288,-0.41983,-0.41571,-0.41686,-0.4227,-0.43193,-0.44285,-0.45375,-0.46323,-0.47038,-0.47486,-0.47688,-0.47703,-0.47613,-0.47549,-0.47648,-0.47767,-0.4795,-0.48232,-0.48631,-0.49141,-0.49741,-0.50411,-0.51015,-0.51485,-0.51762,-0.51802,-0.51581,-0.51101,-0.50408,-0.49515,-0.48489,-0.47416,-0.46382,-0.45474,10
3.0361,6.909,5.5699,0.53888,-1.229,0.074458,0.037893,-0.69631,-0.33852,-0.11289,-0.39417,-0.34987,-0.26024,-0.34507,-0.30339,-0.26983,-0.29381,-0.23312,-0.22083,-0.20381,-0.053773,0.02564,0.00714,0.12212,0.22043,0.12013,0.12348,0.28677,0.23055,0.011433,-0.008555,0.097084,0.070711,-0.065427,-0.13502,-0.048136,0.045177,-0.058908,-0.18733,-0.099183,-0.034811,-0.19844,-0.31008,-0.25761,-0.26553,-0.31298,-0.27095,-0.22926,-0.21367,-0.1643,-0.1623,-0.21908,-0.21103,-0.17741,-0.23302,-0.29824,-0.26205,-0.19248,-0.18724,-0.21004,-0.1869,-0.16089,-0.21624,-0.28834,-0.25392,-0.16769,-0.1567,-0.16978,-0.1098,-0.04672,-0.043521,-0.014678,0.071709,0.10944,0.066285,0.057263,0.1357,0.21038,0.21234,0.15845,0.12861,0.27905,0.53486,0.43707,-0.10225,-0.48179,-0.43949,-0.40076,-0.53574,-0.59656,-0.5551,-0.55151,-0.58066,-0.59961,-0.60249,-0.58206,-0.57031,-0.59107,-0.60569,5
1.6195,2.8533,3.8251,4.1856,3.7706,2.6954,1.3216,0.098844,-0.63327,-0.77996,-0.49894,-0.08608,0.18862,0.21453,0.054175,-0.13543,-0.21984,-0.16468,-0.035645,0.066756,0.083293,0.029642,-0.029056,-0.035962,0.014759,0.078718,0.10245,0.069683,0.016731,0.004665,0.071313,0.20053,0.33228,0.40629,0.40623,0.37085,0.36118,0.40823,0.48421,0.51937,0.45475,0.30053,0.15903,0.16497,0.40076,0.83005,1.2941,1.5777,1.5186,1.0953,0.44327,-0.21274,-0.66787,-0.82894,-0.74344,-0.55292,-0.40589,-0.38075,-0.4648,-0.58417,-0.66131,-0.66201,-0.60698,-0.54699,-0.52336,-0.54576,-0.59334,-0.635,-0.64914,-0.63686,-0.61483,-0.59973,-0.59737,-0.60407,-0.61292,-0.619,-0.62449,-0.63462,-0.65168,-0.66934,-0.68054,-0.68187,-0.67614,-0.67102,-0.67521,-0.69201,-0.71294,-0.72729,-0.72867,-0.71874,-0.70575,-0.70091,-0.71055,-0.73099,-0.74938,-0.75081,-0.7267,-0.67999,-0.62473,3
-0.66758,0.75066,2.3456,3.4261,3.6021,3.0345,2.2928,1.9315,2.1066,2.5135,2.6672,2.291,1.5144,0.75042,0.37925,0.49322,0.87554,1.1918,1.2227,0.96741,0.58039,0.23084,0.002952,-0.11009,-0.15158,-0.15402,-0.13369,-0.10878,-0.10628,-0.14673,-0.22373,-0.30337,-0.34898,-0.34883,-0.32231,-0.30194,-0.30992,-0.33502,-0.35878,-0.36866,-0.36195,-0.3529,-0.36016,-0.38559,-0.41697,-0.4396,-0.44267,-0.42625,-0.40378,-0.39066,-0.39178,-0.40504,-0.42352,-0.43734,-0.44482,-0.44921,-0.45276,-0.45672,-0.46204,-0.46938,-0.47997,-0.49454,-0.5106,-0.52351,-0.53053,-0.53248,-0.53321,-0.53795,-0.54918,-0.56326,-0.57355,-0.57403,-0.56213,-0.54155,-0.52066,-0.50752,-0.50624,-0.51549,-0.529,-0.53913,-0.54156,-0.5373,-0.53115,-0.52983,-0.53796,-0.5545,-0.57463,-0.59231,-0.60302,-0.60707,-0.60928,-0.61538,-0.62866,-0.64747,-0.66509,-0.67309,-0.66609,-0.64446,-0.61352,1
1.1675,1.7002,2.1761,2.5346,2.7244,2.7138,2.4969,2.0969,1.5625,0.96062,0.36502,-0.15682,-0.55505,-0.80551,-0.91227,-0.90439,-0.82753,-0.73235,-0.66221,-0.64312,-0.67804,-0.74689,-0.81227,-0.82941,-0.75814,-0.57407,-0.27629,0.11006,0.53719,0.94308,1.2634,1.4443,1.4527,1.2836,0.96061,0.53218,0.062159,-0.38145,-0.7384,-0.96577,-1.044,-0.97807,-0.7945,-0.53426,-0.24423,0.031799,0.26039,0.42294,0.51691,0.55389,0.55521,0.54618,0.55029,0.58424,0.65473,0.75745,0.87817,0.99563,1.0856,1.1252,1.0972,0.99281,0.81335,0.57,0.28439,-0.017688,-0.30875,-0.5636,-0.76291,-0.89718,-0.96274,-0.96742,-0.92658,-0.85985,-0.7874,-0.72651,-0.68869,-0.67861,-0.69417,-0.728,-0.76981,-0.80914,-0.83763,-0.85072,-0.84831,-0.83412,-0.81426,-0.79544,-0.78304,-0.77982,-0.78551,-0.79704,-0.80957,-0.81815,-0.819,-0.80877,-0.78816,-0.76036,-0.73017,10
-0.26775,0.40258,1.19,2.009,2.7632,3.359,3.7217,3.8063,3.6053,3.1499,2.5039,1.7536,0.99374,0.31231,-0.22219,-0.56999,-0.72362,-0.70591,-0.56293,-0.35354,-0.13779,0.033777,0.12791,0.13238,0.055376,-0.078943,-0.23742,-0.38582,-0.49599,-0.55093,-0.547,-0.49312,-0.40742,-0.31237,-0.22962,-0.1755,-0.15828,-0.17734,-0.22444,-0.28639,-0.34847,-0.39778,-0.4258,-0.42965,-0.41204,-0.37994,-0.3425,-0.30884,-0.286,-0.27774,-0.28413,-0.30206,-0.32636,-0.35122,-0.37157,-0.38406,-0.38755,-0.383,-0.37294,-0.36063,-0.34924,-0.34114,-0.33753,-0.33837,-0.34264,-0.3488,-0.35521,-0.36065,-0.36428,-0.36599,-0.36618,-0.36554,-0.3648,-0.36538,-0.36721,-0.36869,-0.36986,-0.37083,-0.37172,-0.37265,-0.37392,-0.37523,-0.3765,-0.37772,-0.37888,-0.38,-0.38109,-0.38224,-0.38335,-0.38446,-0.38559,-0.38677,-0.38795,-0.38911,-0.39011,-0.39083,-0.39117,-0.39109,-0.39064,9
-0.44067,-0.079393,0.33526,0.7849,1.2477,1.7,2.1176,2.4778,2.7607,2.9509,3.0382,3.0189,2.8955,2.6767,2.3766,2.0141,1.6108,1.1899,0.77447,0.38586,0.042267,-0.24236,-0.45899,-0.60392,-0.67861,-0.68922,-0.64581,-0.56121,-0.44985,-0.32648,-0.20495,-0.097204,-0.012486,0.043178,0.067146,0.060051,0.025392,-0.031079,-0.10213,-0.17986,-0.25657,-0.32545,-0.38115,-0.42022,-0.44126,-0.44487,-0.43342,-0.41066,-0.38125,-0.35018,-0.32222,-0.30149,-0.29105,-0.29266,-0.30669,-0.3322,-0.36707,-0.40833,-0.45251,-0.496,-0.53544,-0.56802,-0.59173,-0.6055,-0.60925,-0.60381,-0.5908,-0.57238,-0.55104,-0.5293,-0.5095,-0.49354,-0.48279,-0.47796,-0.4791,-0.48568,-0.49669,-0.51075,-0.52633,-0.54189,-0.55605,-0.56771,-0.57612,-0.58094,-0.58221,-0.58032,-0.57592,-0.56984,-0.56297,-0.55615,-0.55011,-0.54539,-0.54229,-0.5409,-0.54109,-0.54254,-0.54484,-0.54752,-0.55008,10
-0.58411,0.40267,1.5869,2.741,3.6273,4.0626,3.9689,3.3949,2.4997,1.507,0.64192,0.071704,-0.1326,-0.004162,0.34233,0.7541,1.0888,1.2535,1.222,1.03,0.7518,0.46917,0.24451,0.10549,0.044599,0.030836,0.026886,0.004836,-0.045447,-0.11653,-0.19058,-0.24922,-0.2815,-0.2875,-0.27647,-0.26157,-0.25382,-0.258,-0.27201,-0.28929,-0.30279,-0.30857,-0.30742,-0.30419,-0.30524,-0.31544,-0.33608,-0.36439,-0.39485,-0.42138,-0.43961,-0.44815,-0.44866,-0.44475,-0.44046,-0.44036,-0.44373,-0.44869,-0.45482,-0.46152,-0.46868,-0.47529,-0.48093,-0.4861,-0.49138,-0.49764,-0.50397,-0.50942,-0.5133,-0.51492,-0.51452,-0.51138,-0.50608,-0.50023,-0.49563,-0.49399,-0.49551,-0.49987,-0.50625,-0.51346,-0.52056,-0.52641,-0.53073,-0.53385,-0.53644,-0.53941,-0.54295,-0.54718,-0.55201,-0.55712,-0.56234,-0.5671,-0.57124,-0.57473,-0.57755,-0.5798,-0.58101,-0.58097,-0.57958,9
-0.30488,0.15234,0.67576,1.215,1.7147,2.124,2.404,2.5351,2.5196,2.3811,2.1603,1.9069,1.6711,1.4944,1.4024,1.4014,1.4771,1.5993,1.7275,1.8192,1.8385,1.7624,1.5845,1.3163,0.98418,0.62387,0.27412,-0.030394,-0.26463,-0.41669,-0.4885,-0.49406,-0.45547,-0.39794,-0.34498,-0.31379,-0.31326,-0.34344,-0.39688,-0.4614,-0.52349,-0.57151,-0.59791,-0.60068,-0.58303,-0.55221,-0.51738,-0.48756,-0.46942,-0.46622,-0.47754,-0.49977,-0.52732,-0.55416,-0.57526,-0.58744,-0.59004,-0.58468,-0.57461,-0.56379,-0.55592,-0.55352,-0.55753,-0.56736,-0.58118,-0.59656,-0.61115,-0.62342,-0.63223,-0.63774,-0.64088,-0.64297,-0.64521,-0.64902,-0.65427,-0.65915,-0.6629,-0.6648,-0.66446,-0.66203,-0.65907,-0.65575,-0.65346,-0.6539,-0.65842,-0.66751,-0.68083,-0.69705,-0.71204,-0.72269,-0.72605,-0.71986,-0.70296,-0.67589,-0.64013,-0.59851,-0.55501,-0.51397,-0.47939,9
-0.26309,0.01837,0.32784,0.65535,0.98934,1.3172,1.626,1.903,2.1364,2.3162,2.4345,2.4861,2.4686,2.383,2.2331,2.0258,1.7704,1.4783,1.1625,0.83648,0.51404,0.2083,-0.068857,-0.30737,-0.49935,-0.63948,-0.72512,-0.75632,-0.73567,-0.66806,-0.56025,-0.42046,-0.25786,-0.082012,0.097586,0.27203,0.43337,0.57492,0.69148,0.77947,0.83694,0.86349,0.86014,0.82912,0.7736,0.69742,0.60486,0.50032,0.38811,0.27224,0.1563,0.043294,-0.064343,-0.16481,-0.25691,-0.33996,-0.41375,-0.47846,-0.53454,-0.58264,-0.62353,-0.65803,-0.68696,-0.7111,-0.73119,-0.74786,-0.7617,-0.77322,-0.78286,-0.79101,-0.79799,-0.80411,-0.80963,-0.81476,-0.81969,-0.82455,-0.82945,-0.83444,-0.83954,-0.84471,-0.84991,-0.85504,-0.86001,-0.86472,-0.86907,-0.87299,-0.87641,-0.8793,-0.88165,-0.88346,-0.88479,-0.88566,-0.88614,-0.88627,-0.88612,-0.88572,-0.88511,-0.8843,-0.88331,10
2.858,4.1689,4.9193,4.7677,3.7085,2.1105,0.55017,-0.47285,-0.77111,-0.51811,-0.093482,0.16351,0.1321,-0.079797,-0.26919,-0.30091,-0.18596,-0.039934,0.024088,-0.02274,-0.12277,-0.19346,-0.19326,-0.14262,-0.094154,-0.085887,-0.11746,-0.1611,-0.18983,-0.19672,-0.19314,-0.19331,-0.20173,-0.21326,-0.22344,-0.22631,-0.22755,-0.23418,-0.23935,-0.23981,-0.23739,-0.23568,-0.23781,-0.24461,-0.25382,-0.26088,-0.2625,-0.2587,-0.25228,-0.24778,-0.24838,-0.25343,-0.25932,-0.26242,-0.26135,-0.2577,-0.25516,-0.25643,-0.26066,-0.26499,-0.26676,-0.26522,-0.26246,-0.26167,-0.26435,-0.26926,-0.27383,-0.27622,-0.2762,-0.27566,-0.2767,-0.27982,-0.28398,-0.28771,-0.29026,-0.29217,-0.29481,-0.29909,-0.30416,-0.30855,-0.31131,-0.31256,-0.31376,-0.31671,-0.32192,-0.32806,-0.33291,-0.33464,-0.33291,-0.32959,-0.32783,-0.32999,-0.33658,-0.34561,-0.35297,-0.35441,-0.34757,-0.33337,-0.31631,10
2.3617,3.6797,4.2381,3.699,2.2837,0.68628,-0.37504,-0.61028,-0.27426,0.1178,0.21312,0.028845,-0.18247,-0.22113,-0.10203,0.019706,0.032468,-0.040202,-0.1002,-0.082875,0.004076,0.1224,0.24633,0.35663,0.43008,0.47779,0.59702,0.93941,1.5632,2.2851,2.7212,2.5265,1.6814,0.56965,-0.29203,-0.60511,-0.46154,-0.20723,-0.13081,-0.26112,-0.4253,-0.46102,-0.36687,-0.26739,-0.26364,-0.34203,-0.41501,-0.4223,-0.38403,-0.35963,-0.37539,-0.40763,-0.42038,-0.40651,-0.39304,-0.40339,-0.4318,-0.4565,-0.46024,-0.44871,-0.444,-0.45334,-0.47142,-0.48652,-0.4875,-0.47384,-0.45592,-0.44606,-0.45092,-0.46613,-0.48034,-0.48608,-0.48537,-0.48655,-0.49547,-0.50792,-0.51409,-0.50991,-0.50214,-0.50292,-0.517,-0.53463,-0.54053,-0.529,-0.51013,-0.50268,-0.51682,-0.54412,-0.56521,-0.56595,-0.54928,-0.53292,-0.53416,-0.55613,-0.58568,-0.60308,-0.59763,-0.57611,-0.55662,3
0.52926,0.69101,0.85116,1.0073,1.1571,1.298,1.4277,1.544,1.6449,1.7285,1.7934,1.8384,1.8627,1.8659,1.8481,1.8096,1.7515,1.6749,1.5816,1.4737,1.3535,1.2235,1.0867,0.94588,0.80407,0.6642,0.52912,0.4015,0.28378,0.17808,0.086192,0.009477,-0.051121,-0.095117,-0.12251,-0.13373,-0.12967,-0.11161,-0.081252,-0.040583,0.008126,0.06241,0.11968,0.17729,0.23262,0.28315,0.32653,0.36064,0.38366,0.39408,0.3908,0.3731,0.34071,0.29375,0.23277,0.1587,0.072828,-0.023253,-0.12768,-0.23839,-0.35318,-0.46977,-0.58587,-0.69924,-0.80777,-0.90951,-1.0027,-1.086,-1.1582,-1.2184,-1.2663,-1.3015,-1.3243,-1.3352,-1.3349,-1.3245,-1.3053,-1.2786,-1.246,-1.2091,-1.1695,-1.1288,-1.0885,-1.05,-1.0145,-0.98304,-0.95652,-0.93553,-0.92044,-0.91143,-0.90841,-0.91113,-0.91912,-0.93177,-0.94834,-0.96799,-0.98983,-1.0129,-1.0364,10
-0.21186,0.47918,1.2815,2.1062,2.8534,3.4285,3.7572,3.7975,3.5468,3.0423,2.355,1.5776,0.80971,0.14182,-0.35798,-0.65322,-0.74233,-0.65568,-0.44745,-0.18397,0.068995,0.25772,0.34867,0.33208,0.22079,0.044928,-0.15615,-0.34273,-0.4827,-0.55709,-0.56231,-0.50901,-0.41819,-0.31561,-0.2259,-0.16753,-0.14975,-0.17178,-0.2243,-0.29248,-0.35997,-0.4126,-0.44127,-0.44327,-0.42216,-0.38618,-0.34584,-0.31131,-0.29018,-0.28608,-0.29833,-0.32264,-0.35249,-0.38085,-0.40189,-0.412,-0.41043,-0.39907,-0.38169,-0.36287,-0.34692,-0.33697,-0.33443,-0.33899,-0.34893,-0.36175,-0.37478,-0.38597,-0.39382,-0.39795,-0.39882,-0.39747,-0.3951,-0.39362,-0.3934,-0.39308,-0.3928,-0.39264,-0.39263,-0.39276,-0.39323,-0.39382,-0.39458,-0.39561,-0.39704,-0.39894,-0.40134,-0.40419,-0.407,-0.40946,-0.41123,-0.41206,-0.41172,-0.41022,-0.40756,-0.40392,-0.39967,-0.39525,-0.39116,10
-0.52816,0.75249,2.2797,3.6649,4.5343,4.6611,4.0454,2.9079,1.602,0.48314,-0.21245,-0.43077,-0.28834,0.003151,0.23639,0.28993,0.15804,-0.073027,-0.28454,-0.3869,-0.35691,-0.23739,-0.10591,-0.032269,-0.046775,-0.13303,-0.2437,-0.32821,-0.35642,-0.329,-0.27104,-0.21573,-0.18701,-0.191,-0.21744,-0.24876,-0.27015,-0.27571,-0.26878,-0.25743,-0.24894,-0.24601,-0.24683,-0.24753,-0.24507,-0.23858,-0.22932,-0.21932,-0.2123,-0.20505,-0.19669,-0.1891,-0.18453,-0.1837,-0.18548,-0.18927,-0.1943,-0.20034,-0.20643,-0.2127,-0.21944,-0.2271,-0.235,-0.24246,-0.24904,-0.25482,-0.26018,-0.26578,-0.27276,-0.28204,-0.29399,-0.30756,-0.32147,-0.33423,-0.34495,-0.35281,-0.35812,-0.36212,-0.3666,-0.37287,-0.38143,-0.39199,-0.40346,-0.41429,-0.42275,-0.42851,-0.43265,-0.43773,-0.44605,-0.45942,-0.47782,-0.49893,-0.51789,-0.52908,-0.52807,-0.51316,-0.48609,-0.45143,-0.41599,1
0.58295,0.74478,0.90379,1.0575,1.2035,1.3393,1.4626,1.5712,1.6631,1.7367,1.7905,1.8234,1.835,1.825,1.7936,1.7416,1.67,1.5804,1.4748,1.3555,1.2251,1.0864,0.94239,0.79626,0.65111,0.51003,0.37594,0.25159,0.13942,0.041539,-0.040351,-0.10499,-0.15159,-0.17987,-0.19006,-0.18284,-0.15939,-0.12132,-0.070635,-0.009666,0.058987,0.13253,0.20806,0.28264,0.35338,0.41753,0.47252,0.51609,0.54629,0.56155,0.56075,0.54318,0.50864,0.45738,0.39009,0.30788,0.21227,0.10509,-0.011528,-0.13525,-0.2636,-0.39401,-0.52392,-0.65084,-0.77242,-0.8865,-0.99117,-1.0849,-1.1663,-1.2345,-1.289,-1.3296,-1.3565,-1.3703,-1.3718,-1.3622,-1.3427,-1.3151,-1.281,-1.2421,-1.2002,-1.157,-1.1142,-1.0734,-1.0358,-1.0027,-0.97483,-0.95297,-0.93751,-0.92861,-0.92619,-0.92995,-0.93937,-0.95378,-0.97236,-0.9942,-1.0183,-1.0436,-1.0693,10
-0.8824,0.083774,1.2348,2.2776,2.9414,3.0824,2.7374,2.1005,1.4373,0.97509,0.82139,0.94004,1.1918,1.4134,1.4946,1.4185,1.2498,1.0865,1.0045,1.0235,1.107,1.1927,1.2307,1.21,1.157,1.1126,1.1033,1.1226,1.1325,1.0832,0.93894,0.69813,0.39418,0.081453,-0.18738,-0.37892,-0.48794,-0.53256,-0.54201,-0.54252,-0.54913,-0.56432,-0.5821,-0.59333,-0.59081,-0.57151,-0.53842,-0.49311,-0.44157,-0.39342,-0.35868,-0.34264,-0.34683,-0.36994,-0.40717,-0.44942,-0.48632,-0.51177,-0.52415,-0.52549,-0.5184,-0.50932,-0.50434,-0.50767,-0.51693,-0.52995,-0.54317,-0.55414,-0.5576,-0.55416,-0.54767,-0.5453,-0.5509,-0.56906,-0.60136,-0.64546,-0.69371,-0.7382,-0.77328,-0.79741,-0.81253,-0.82325,-0.83417,-0.84749,-0.8617,-0.87346,-0.8808,-0.88539,-0.89248,-0.90883,-0.93908,-0.98143,-1.0257,-1.0548,-1.0522,-1.0079,-0.92446,-0.81569,-0.70504,8
-0.14923,0.40196,1.0367,1.7028,2.3405,2.889,3.2945,3.5159,3.5305,3.3365,2.9536,2.4201,1.7887,1.1198,0.47422,-0.093627,-0.54187,-0.84521,-0.99679,-1.0075,-0.90306,-0.71965,-0.49807,-0.27813,-0.093524,0.031998,0.086683,0.070985,-0.003993,-0.11943,-0.25251,-0.38039,-0.48368,-0.5491,-0.57083,-0.55064,-0.49678,-0.42193,-0.34074,-0.26727,-0.21277,-0.18415,-0.18338,-0.20765,-0.25035,-0.30259,-0.35485,-0.39867,-0.42787,-0.43939,-0.43339,-0.41291,-0.38304,-0.34985,-0.31925,-0.29604,-0.28325,-0.28182,-0.29067,-0.3072,-0.32782,-0.34873,-0.36659,-0.37898,-0.38472,-0.38391,-0.37772,-0.36807,-0.35716,-0.3471,-0.33953,-0.33539,-0.3349,-0.33762,-0.34262,-0.34875,-0.35487,-0.36016,-0.36391,-0.36594,-0.36643,-0.36581,-0.36465,-0.36349,-0.36317,-0.36446,-0.36565,-0.36672,-0.36763,-0.36839,-0.36898,-0.36943,-0.3698,-0.37007,-0.37025,-0.37037,-0.37047,-0.37058,-0.37072,10
2.1461,2.1387,2.0133,1.7802,1.4582,1.0722,0.65167,0.22814,-0.16721,-0.50603,-0.76502,-0.92743,-0.9843,-0.93478,-0.78596,-0.55193,-0.25239,0.089164,0.44743,0.79734,1.1161,1.3846,1.5889,1.721,1.7786,1.7656,1.6908,1.567,1.4099,1.2362,1.0625,0.90377,0.77239,0.67699,0.62216,0.60827,0.63165,0.68512,0.75888,0.8414,0.92055,0.98472,1.0238,1.0301,0.99881,0.92861,0.82146,0.68251,0.51951,0.34211,0.16095,-0.013305,-0.1709,-0.30383,-0.4065,-0.4762,-0.51321,-0.52069,-0.50431,-0.47164,-0.43133,-0.39227,-0.36274,-0.34959,-0.3577,-0.38944,-0.44466,-0.52071,-0.61285,-0.71481,-0.81942,-0.91944,-1.0082,-1.0805,-1.1327,-1.1631,-1.1723,-1.1627,-1.1382,-1.104,-1.0654,-1.0277,-0.99552,-0.97237,-0.96022,-0.95957,-0.96941,-0.98753,-1.0108,-1.0357,-1.0587,-1.0778,-1.0891,-1.0913,-1.0845,-1.0695,-1.0484,-1.0236,-0.9981,10
1.4786,1.4426,1.3867,1.3124,1.2216,1.1163,0.99909,0.87256,0.73958,0.60313,0.46624,0.33196,0.20325,0.082969,-0.026222,-0.12189,-0.2019,-0.26445,-0.30809,-0.33179,-0.33495,-0.3174,-0.27939,-0.22162,-0.1452,-0.051643,0.05717,0.17904,0.31147,0.45177,0.59703,0.74426,0.89041,1.0324,1.1673,1.2923,1.4046,1.5019,1.5821,1.6433,1.6841,1.7034,1.7005,1.6753,1.628,1.559,1.4693,1.3604,1.2338,1.0915,0.93578,0.76902,0.59383,0.41287,0.22887,0.044578,-0.13736,-0.31437,-0.48407,-0.64426,-0.79298,-0.92855,-1.0496,-1.1549,-1.2439,-1.3161,-1.3714,-1.41,-1.4325,-1.4396,-1.4324,-1.4123,-1.3807,-1.3393,-1.2897,-1.2338,-1.1734,-1.1104,-1.0466,-0.98357,-0.92298,-0.86623,-0.81457,-0.76907,-0.73058,-0.69974,-0.67697,-0.66247,-0.65624,-0.65804,-0.66749,-0.68401,-0.70688,-0.73525,-0.76818,-0.80467,-0.84365,-0.88407,-0.92485,10
