att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,target
1.5052,1.3006,1.1569,1.0786,0.98372,0.95416,0.85511,0.90149,0.85311,0.70568,0.63412,0.60344,0.44935,0.347,0.36527,0.347,0.39451,0.3829,0.32741,0.26395,0.19036,0.067837,0.055289,0.19143,0.16908,0.080845,0.025162,-0.038035,-0.14306,-0.34443,-0.47841,-0.43426,-0.50485,-0.6542,-0.80645,-0.83199,-0.86032,-0.92534,-1.0412,-1.1686,-1.2607,-1.3548,-1.4997,-1.6308,-1.7548,-1.8463,-1.7942,-1.5743,-1.3543,-1.13,-0.87386,-0.64918,-0.41921,-0.18879,0.041986,0.29367,0.52473,0.74375,0.9688,1.1939,1.4129,1.6588,1.8615,1.8233,1.6033,1.3923,1.1772,0.92573,0.70594,0.48136,0.25685,0.028022,-0.20021,-0.45479,-0.68146,-0.90702,-1.1292,-1.3508,-1.5977,-1.8157,-1.9553,-1.9105,-1.813,-1.7451,-1.6665,-1.5764,-1.4676,-1.3622,-1.2401,-1.0708,-0.88745,-0.83399,-0.9342,-0.81733,-0.62371,-0.45161,-0.29555,-0.14617,0.022401,0.1201,0.2581,0.35347,0.32892,0.3947,0.47127,0.48,0.55206,0.57024,0.54321,0.6257,0.69499,0.68704,0.73794,0.84035,0.80176,0.81489,0.91654,1.0133,0.98622,0.95905,0.9838,0.97205,0.99794,1.0703,1.0406,1.1821,1.3132,1.4806,8
2.0476,1.9037,1.6764,1.4588,1.1975,1.0375,0.8129,0.64055,0.5357,0.36346,0.21926,0.21661,0.079434,-0.043542,-0.029215,-0.14848,-0.17001,-0.31754,-0.34158,-0.46459,-0.64512,-0.6389,-0.69868,-0.77903,-0.8454,-1.0111,-0.99943,-1.0725,-1.1185,-1.1083,-1.1219,-1.2405,-1.1806,-1.1845,-1.2391,-1.2429,-1.3552,-1.1954,-1.1502,-1.0875,-0.97641,-0.82224,-0.74678,-0.65095,-0.51488,-0.41413,-0.23304,-0.06617,0.035583,0.16981,0.29653,0.40834,0.49757,0.65747,0.90343,0.93768,1.1711,1.4402,1.5743,1.638,1.7112,1.7532,1.7638,1.7029,1.6517,1.6902,1.6584,1.499,1.4083,1.3685,1.1978,1.0873,0.95905,0.85769,0.73244,0.55125,0.44776,0.35895,0.17583,0.16981,0.064918,-0.091559,-0.14222,-0.17721,-0.34457,-0.43203,-0.52423,-0.6588,-0.74431,-0.85555,-0.9751,-1.0252,-1.0599,-1.2001,-1.2017,-1.3098,-1.2783,-1.2302,-1.2433,-1.2752,-1.2497,-1.2405,-1.1104,-1.0332,-1.0812,-0.97576,-0.88317,-0.94442,-0.79568,-0.64331,-0.63409,-0.45077,-0.39517,-0.2964,-0.12065,-0.12848,-0.013714,0.11595,0.21893,0.41552,0.33844,0.5556,0.77282,0.98321,1.2519,1.4937,1.7432,2.0024,9
1.9441,1.7693,1.6151,1.4052,1.2598,1.0382,1.0688,0.88121,0.6276,0.34374,0.44797,0.60976,0.41321,0.17485,-0.072418,-0.37869,-0.69199,-0.99828,-0.94691,-0.78824,-0.57097,-0.43218,-0.3436,-0.54886,-0.81954,-1.1008,-1.393,-1.2356,-1.0264,-1.0653,-1.1783,-1.3669,-1.5192,-1.2854,-1.1106,-1.087,-1.157,-1.1403,-1.1772,-1.0369,-0.87828,-0.69289,-0.5367,-0.34776,-0.18278,-0.014439,0.075052,0.19003,0.42193,0.66303,0.87694,1.1161,1.3887,1.6378,1.8889,2.1685,2.3773,2.2526,2.021,1.7452,1.5036,1.2635,0.98893,0.75376,0.48776,0.39726,0.42722,0.43683,0.39789,0.35756,0.29779,0.15826,0.054822,-0.2046,-0.36129,-0.47674,-0.52714,-0.50813,-0.43832,-0.60811,-0.70925,-0.72479,-0.69765,-0.71175,-0.73929,-0.77649,-0.80597,-0.8193,-0.81548,-0.82408,-0.89599,-1.1174,-1.2637,-1.145,-0.96212,-0.88908,-0.7209,-0.63738,-0.68453,-0.93282,-1.184,-1.0984,-0.79744,-0.54886,-0.38773,-0.1948,-0.33885,-0.47362,-0.75549,-0.9238,-0.64026,-0.38673,-0.11663,0.11053,0.32652,0.5647,0.75519,0.62142,0.47628,0.73893,0.96416,1.1823,1.1264,1.323,1.5199,1.6271,1.7783,1.9063,14
2.4617,2.1973,2.0094,1.7054,1.6729,1.5258,1.2674,1.0278,0.97456,0.87109,0.72046,0.67129,0.55425,0.45442,0.37255,0.21885,0.08309,-0.033604,-0.13019,-0.11453,-0.21996,-0.30768,-0.43184,-0.54042,-0.66167,-0.682,-0.68165,-0.72252,-0.80771,-0.8121,-0.86165,-0.95758,-0.90607,-0.8359,-0.87642,-0.8979,-0.96321,-0.94522,-1.0297,-1.1484,-1.2105,-1.2199,-1.2026,-1.2085,-1.1359,-1.0816,-0.99672,-0.91797,-0.86055,-0.8326,-0.71965,-0.64176,-0.54111,-0.41883,-0.34034,-0.30801,-0.12235,0.20056,0.52083,0.84393,1.167,1.4925,1.8253,2.1029,2.4102,2.2011,1.8742,1.5509,1.2284,0.90518,0.58104,0.25776,-0.000873,-0.054225,-0.09112,-0.17508,-0.24086,-0.35014,-0.43801,-0.50355,-0.60391,-0.67664,-0.72072,-0.78584,-0.81502,-0.80771,-0.86645,-0.9005,-0.87642,-0.92132,-0.88567,-0.88604,-0.92691,-0.88567,-0.82344,-0.74091,-0.76804,-0.77712,-0.70348,-0.61238,-0.63219,-0.6336,-0.61661,-0.58138,-0.61238,-0.54356,-0.4576,-0.52091,-0.45072,-0.36165,-0.30298,-0.1764,-0.077179,-0.048741,0.12844,0.19341,0.27743,0.46698,0.61769,0.75668,0.91108,1.0983,1.2623,1.5079,1.7173,1.8013,2.0922,2.3997,15
1.9934,1.6706,1.2697,0.84678,1.1065,1.3938,1.5435,1.1176,0.66765,0.23083,0.45094,0.73645,0.92443,0.67909,0.1939,-0.25162,-0.63379,-0.89651,-0.99268,-1.2616,-1.3361,-0.98728,-0.74127,-0.37567,-0.064797,0.23406,0.16255,-0.29785,-0.73317,-1.1546,-1.5619,-1.8881,-1.8536,-2.235,-2.3143,-1.8903,-1.5013,-1.0953,-0.69155,-0.31698,-0.1298,-0.42742,-0.72485,-0.30334,-0.059217,-0.22192,-0.43297,-0.65368,-0.764,-0.50178,-0.1813,0.22852,0.37602,0.31586,0.16165,0.20571,0.55872,0.97951,0.99419,0.86609,0.73423,0.51365,0.79233,1.2109,1.6338,2.066,2.2961,1.8567,1.4362,1.02,0.60763,0.365,0.64647,0.82298,0.96326,0.72229,0.28936,-0.004513,-0.04968,-0.25461,-0.19293,-0.049131,0.054133,0.1879,0.28823,0.1999,-0.24161,-0.56544,-0.79485,-0.92077,-0.89429,-1.149,-0.96219,-0.78719,-0.55515,-0.29893,-0.1054,-0.19837,-0.61647,-1.0512,-1.4347,-1.6788,-1.7614,-2.0485,-1.6726,-1.2935,-0.89032,-0.48396,-0.16493,0.12998,-0.094442,-0.49582,-0.35491,0.09406,0.47113,0.19718,-0.087555,0.42693,0.87179,1.0349,0.88219,1.3143,1.1621,0.8573,0.78375,1.2026,1.609,1.9763,10
1.9957,1.8111,1.5155,1.2629,1.0119,0.72393,0.65437,0.55831,0.46419,0.34653,0.41268,0.19189,0.2185,0.099913,0.12447,-0.098222,-0.0659,-0.20995,-0.16945,-0.23074,-0.39556,-0.40077,-0.47805,-0.36647,-0.53991,-0.57493,-0.66611,-0.59661,-0.67512,-0.73629,-0.73946,-0.79583,-0.84507,-0.83476,-0.9707,-0.96382,-1.0247,-1.1847,-1.1998,-1.0758,-1.0279,-0.98528,-0.88655,-0.77113,-0.70653,-0.61693,-0.54635,-0.42605,-0.34082,-0.24218,-0.12828,-0.076326,0.12305,0.31643,0.46922,0.5837,0.66295,0.84866,1.1571,1.3949,1.5534,1.6797,1.9365,2.0705,2.0539,2.0036,2.0061,1.9375,1.7943,1.7018,1.6267,1.4446,1.2679,1.1188,0.96724,0.76116,0.80667,0.64578,0.45132,0.37437,0.21047,0.033726,-0.13157,-0.31273,-0.33721,-0.39886,-0.4724,-0.56161,-0.77376,-0.8746,-1.0758,-1.1888,-1.2323,-1.1903,-1.3216,-1.2801,-1.2994,-1.2582,-1.2801,-1.1589,-1.3296,-1.308,-1.2708,-1.3321,-1.3354,-1.1921,-1.1593,-1.0182,-0.8623,-0.83915,-0.76493,-0.62366,-0.55335,-0.43427,-0.35612,-0.29977,-0.17643,-0.095439,-0.00249,0.10181,0.28342,0.34864,0.57443,0.85032,1.1328,1.3792,1.6711,1.9587,1
2.1544,2.0055,1.731,1.4985,1.2277,1.0998,0.92369,0.75203,0.65231,0.51477,0.494,0.30502,0.185,0.11581,0.052742,-0.09092,-0.22866,-0.3502,-0.34325,-0.29368,-0.37688,-0.46924,-0.5951,-0.60226,-0.50236,-0.55349,-0.681,-0.70481,-0.75472,-0.75586,-0.73593,-0.74257,-0.81445,-0.82642,-0.86682,-0.8526,-0.77301,-0.72912,-0.72837,-0.72554,-0.73991,-0.77473,-0.80463,-0.77721,-0.72459,-0.68325,-0.55421,-0.45713,-0.39002,-0.32385,-0.27996,-0.19016,-0.15463,-0.029478,0.03396,0.15005,0.23862,0.37829,0.63794,0.88451,1.1765,1.4286,1.6753,1.9567,2.1387,2.3808,2.3697,2.1532,1.8801,1.6333,1.3395,1.0859,0.83911,0.5457,0.2989,0.02559,-0.1727,-0.37391,-0.55349,-0.70481,-0.87385,-0.96397,-1.0836,-1.1718,-1.2397,-1.2815,-1.3014,-1.3545,-1.3644,-1.4294,-1.4916,-1.5218,-1.5022,-1.3739,-1.2683,-1.1452,-1.0065,-0.88854,-0.80213,-0.80925,-0.77186,-0.75814,-0.60226,-0.48908,-0.41322,-0.27773,-0.28716,-0.42752,-0.32125,-0.22866,-0.096858,-0.012408,-0.11024,0.009455,0.14171,0.21802,0.25021,0.45922,0.58983,0.72191,0.7485,0.98679,1.1575,1.1774,1.4109,1.6106,1.8988,2.1113,15
2.6917,2.485,2.1697,1.8608,1.4946,1.2424,0.88556,0.65543,0.40896,0.2399,0.089798,0.001587,-0.084231,-0.098368,-0.035934,-0.009541,0.14742,0.31777,0.31777,0.34159,0.2428,0.12622,0.24667,0.24449,0.14742,0.13954,0.087561,-0.042807,-0.091938,-0.073973,-0.18766,-0.070644,-0.085001,-0.12495,-0.13764,-0.091424,-0.10223,-0.24636,-0.22338,-0.18792,-0.19289,-0.1665,-0.18138,-0.28062,-0.27849,-0.41237,-0.40499,-0.63731,-0.88513,-1.1814,-1.6102,-1.9487,-2.2294,-1.8618,-1.546,-1.1775,-0.80877,-0.49204,-0.12288,0.24643,0.62015,0.93769,1.3125,1.6773,1.9215,1.6018,1.2331,0.91698,0.55081,0.18249,-0.18556,-0.50178,-0.86855,-1.2347,-1.5478,-1.9094,-2.2665,-2.5727,-2.4014,-2.0459,-1.7385,-1.4431,-1.1762,-0.93646,-0.75326,-0.48288,-0.27636,-0.16181,0.013952,0.080095,0.20689,0.1727,0.11831,0.15602,0.20202,0.1727,0.21977,0.19055,0.17858,0.13831,0.005627,0.060136,0.036842,0.1235,-0.12288,-0.033136,-0.061178,-0.089882,0.023774,-0.026783,-0.049179,-0.12831,-0.2953,-0.33447,-0.15114,-0.17537,-0.061434,-0.046884,0.15602,0.17882,0.48252,0.75805,1.0256,1.3239,1.6825,1.9772,2.2816,2.6395,12
2.1582,1.697,1.2053,0.71945,0.46198,0.088916,-0.18595,-0.051544,-0.077833,-0.59192,-1.0387,-1.5175,-1.891,-2.2141,-1.8369,-1.2474,-0.80666,-0.80442,-0.44557,-0.066797,0.31195,0.94198,1.4754,1.2938,0.86298,0.46558,0.25865,0.11471,-0.081107,0.004073,0.35414,0.77478,0.27649,-0.2101,-0.5895,-0.52272,-0.35358,0.14946,0.65196,1.1298,1.533,1.4788,1.1152,0.73096,0.3708,0.13953,0.10893,0.25703,-0.21713,-0.56149,-0.77839,-0.74668,-0.38511,0.10449,-0.11395,-0.65622,-1.0616,-0.89156,-0.37682,0.16606,0.57657,0.77428,0.253,-0.26014,-0.80292,-1.3142,-1.7389,-1.4836,-1.0632,-0.63554,-0.11601,0.4364,0.226,-0.21546,-0.59012,-0.71947,-0.57292,-0.19363,0.30673,0.24378,0.26244,0.40489,0.6358,0.95255,1.404,1.8239,1.9037,1.4384,0.93787,0.38613,-0.034137,-0.48036,-0.6715,-0.42308,-0.029347,0.46109,0.95755,0.47508,0.31379,0.40633,0.59449,0.9586,1.5476,1.8367,1.2474,0.70843,0.23315,-0.13846,-0.62975,-1.0009,-1,-1.6626,-2.2238,-2.5786,-2.4402,-2.1018,-1.6432,-1.1353,-0.56944,-0.76195,-0.58501,-0.16265,0.32582,0.30927,0.65604,1.141,1.6333,2.127,2
1.8694,1.7406,1.6123,1.463,1.3359,1.1895,1.0623,0.91826,0.77624,0.65779,0.5127,0.40269,0.28213,0.16956,0.11419,0.002491,-0.093846,-0.14084,-0.18613,-0.27736,-0.34516,-0.40318,-0.4016,-0.42177,-0.44104,-0.44601,-0.4505,-0.49202,-0.51824,-0.62324,-0.71603,-0.86443,-1.0034,-1.1187,-1.2476,-1.3458,-1.4496,-1.503,-1.5216,-1.4784,-1.4106,-1.2708,-1.1439,-0.99469,-0.84482,-0.7156,-0.56522,-0.43595,-0.28525,-0.13443,-0.005149,0.14577,0.27531,0.42612,0.55579,0.70711,0.85854,0.98852,1.1411,1.2713,1.4244,1.5763,1.7053,1.8573,1.9088,1.763,1.6321,1.4777,1.3256,1.1929,1.0391,0.90854,0.75655,0.60461,0.47296,0.32237,0.19211,0.040414,-0.088721,-0.24036,-0.39105,-0.52109,-0.67181,-0.80098,-0.95251,-1.1038,-1.2333,-1.3839,-1.5108,-1.5882,-1.6344,-1.6098,-1.5455,-1.4528,-1.3427,-1.2286,-1.0918,-0.97456,-0.86299,-0.82282,-0.7533,-0.68875,-0.68076,-0.63221,-0.58946,-0.53046,-0.48133,-0.43509,-0.36224,-0.2542,-0.20028,-0.12294,-0.063788,0.05007,0.1288,0.24652,0.37544,0.47829,0.61526,0.72804,0.86724,1.0145,1.1401,1.2892,1.4175,1.568,1.6972,1.8479,13
3.1517,2.7929,2.3174,1.9035,1.4995,1.092,0.70139,0.4106,0.12046,-0.002887,0.015471,-0.019615,-0.1939,-0.1514,-0.19709,-0.36668,-0.41198,-0.26306,-0.25416,-0.35039,-0.32764,-0.50961,-0.43145,-0.51166,-0.48788,-0.57365,-0.35665,-0.35264,-0.29776,-0.11012,-0.19537,-0.077497,-0.055588,-0.17946,-0.047659,-0.18362,-0.10068,-0.19905,-0.059435,-0.025359,0.068623,0.2564,0.31501,0.59066,0.66728,0.77524,0.86579,1.0643,1.0893,1.145,1.2307,1.2559,1.2799,1.1549,1.1516,1.0687,0.93884,0.77935,0.39974,0.043754,-0.36266,-0.82471,-1.1605,-1.0212,-0.86558,-0.66809,-0.52114,-0.27296,-0.083044,0.12516,0.38364,0.57827,0.92929,1.0674,0.635,0.26931,0.063892,-0.13073,-0.3569,-0.59332,-0.77902,-0.96479,-1.2868,-1.4779,-1.5874,-1.5989,-1.5698,-1.5256,-1.419,-1.3718,-1.2906,-1.2987,-1.2344,-1.2289,-1.1343,-1.0739,-1.1552,-1.1461,-1.0494,-1.1619,-1.0697,-1.1979,-0.99884,-1.0212,-0.93746,-0.82631,-0.55713,-0.61148,-0.4736,-0.59928,-0.40491,-0.31892,-0.1802,0.094352,0.022373,0.13173,0.2564,0.088459,0.28404,0.43906,0.52827,0.64973,0.96277,1.306,1.7815,2.1962,2.6745,3.0931,6
1.7695,1.6535,1.5387,1.424,1.2838,1.1671,1.0508,0.93524,0.82025,0.70544,0.59136,0.45526,0.34321,0.23038,0.11803,0.012074,-0.09438,-0.1986,-0.32801,-0.43346,-0.54387,-0.6462,-0.74588,-0.85176,-0.95571,-1.0651,-1.1606,-1.2352,-1.2979,-1.3647,-1.4159,-1.447,-1.4529,-1.4089,-1.3668,-1.3076,-1.2352,-1.1533,-1.0642,-0.95058,-0.85176,-0.75016,-0.65571,-0.54957,-0.44217,-0.33377,-0.20928,-0.098858,0.012074,0.11803,0.22046,0.3332,0.44212,0.57448,0.68484,0.79575,0.90715,1.019,1.1293,1.2406,1.3757,1.4916,1.6105,1.7268,1.743,1.6264,1.5109,1.3955,1.257,1.1421,1.0279,0.91445,0.80068,0.68869,0.57583,0.44277,0.334,0.22334,0.11338,0.004251,-0.10391,-0.21614,-0.34469,-0.4556,-0.55899,-0.6679,-0.77569,-0.87272,-0.96552,-1.0845,-1.1791,-1.252,-1.3302,-1.3962,-1.4238,-1.4504,-1.4504,-1.4238,-1.3763,-1.3123,-1.236,-1.1507,-1.072,-0.95442,-0.86302,-0.75832,-0.65193,-0.54424,-0.43551,-0.33249,-0.20542,-0.098998,0.00863,0.11728,0.2305,0.34389,0.45407,0.59064,0.70456,0.81582,0.92754,1.0419,1.1562,1.2728,1.4101,1.5224,1.6334,1.7481,7
1.818,1.6632,1.4512,1.3981,1.195,1.1228,0.95065,0.75052,0.57652,0.65766,0.54628,0.37449,0.16331,-0.030298,-0.26377,-0.39329,-0.19058,-0.087103,-0.099306,-0.25648,-0.42454,-0.6266,-0.90918,-1.1274,-1.3881,-1.625,-1.6118,-1.4005,-1.2283,-1.0546,-0.93549,-1.0314,-1.1061,-1.2489,-1.3984,-1.5522,-1.381,-1.1578,-1.0437,-1.0094,-0.99657,-0.98014,-0.99731,-0.8562,-0.71324,-0.56876,-0.43099,-0.26591,-0.14917,-0.081271,0.025727,0.13746,0.12973,0.13746,0.28851,0.50669,0.72302,0.94198,1.1645,1.3507,1.5709,1.7994,2.0297,2.2418,2.2786,2.0585,1.8359,1.6168,1.3981,1.2105,0.99284,0.77704,0.55973,0.34468,0.16116,0.29513,0.29042,0.2705,0.23687,0.14117,0.030374,-0.076116,-0.1673,-0.28629,-0.38731,-0.57763,-0.72679,-0.82433,-0.85116,-0.88089,-0.93096,-1.0144,-0.98674,-1.1258,-1.2993,-1.4686,-1.3408,-1.2429,-1.1497,-1.0344,-0.96919,-0.90143,-0.96652,-0.71645,-0.4873,-0.344,-0.19543,-0.081771,-0.21913,-0.37112,-0.52333,-0.39179,-0.14457,0.072504,0.29042,0.42695,0.56895,0.46064,0.43076,0.6451,0.82183,1.0062,0.99718,1.1674,1.3657,1.4361,1.6122,1.7883,14
2.7477,2.4384,2.0651,1.7578,1.3821,1.072,0.73419,0.51543,0.23765,0.27273,0.008116,-0.022617,-0.21828,-0.44416,-0.39753,-0.4492,-0.53302,-0.55766,-0.63684,-0.73931,-0.94714,-1.0323,-1.0663,-1.1181,-1.1037,-1.0082,-0.95604,-0.79881,-0.80799,-0.73306,-0.70691,-0.61598,-0.55303,-0.43661,-0.40652,-0.43071,-0.38905,-0.40402,-0.25951,-0.14769,-0.006648,0.16348,0.31942,0.44195,0.55121,0.67405,0.71434,0.72593,0.64858,0.75809,0.88037,1.0247,0.93066,0.88602,0.79092,0.7346,0.63822,0.45005,0.14502,-0.12768,-0.49475,-0.84037,-0.9939,-0.65017,-0.25172,0.11864,0.5343,0.92143,1.3505,1.7599,2.0828,1.9471,1.5611,1.1656,0.83498,0.40424,0.023422,-0.38793,-0.72535,-1.0677,-1.0515,-1.1086,-1.2145,-1.2719,-1.3083,-1.25,-1.1964,-1.1305,-1.1306,-1.0991,-1.0537,-1.0727,-0.97291,-0.96704,-1.0802,-0.99012,-1.1318,-1.0674,-1.1999,-1.2035,-1.2163,-1.2393,-1.1672,-0.92372,-0.64755,-0.49323,-0.42468,-0.30153,-0.12578,0.055295,0.065536,0.068295,0.11579,0.1232,0.21572,0.17297,0.11066,0.3064,0.4025,0.44617,0.71186,0.90576,1.1277,1.3919,1.7197,2.0403,2.3983,2.7159,6
2.3319,1.9446,1.5484,1.1324,0.72313,0.36644,0.035668,0.018391,-0.23555,-0.57268,-0.90769,-1.2332,-1.4571,-1.5523,-1.1863,-0.80798,-0.3886,0.052741,0.48279,0.8934,1.3504,1.8563,2.2437,1.7786,1.3315,1.0086,0.78215,0.61965,0.39166,0.53763,0.91455,0.57077,0.167,-0.18593,-0.52876,-0.75467,-0.37173,0.085882,0.61261,1.0705,1.4615,1.4233,1.0648,0.73518,0.439,0.1789,-0.10678,-0.19448,-0.56667,-0.83988,-0.96156,-0.70764,-0.32547,-0.34491,-0.77703,-1.1804,-1.6234,-2.0161,-2.2516,-1.8224,-1.3859,-0.97501,-0.53362,-0.090675,0.32367,0.77469,1.2459,1.1763,0.81372,0.33587,-0.11757,-0.53981,-0.98469,-1.4227,-1.5104,-1.2863,-0.86725,-0.34513,-0.32748,-0.73318,-0.95636,-0.69362,-0.41108,-0.020373,-0.25281,-0.039193,0.24936,0.59355,0.94866,0.84998,0.39141,-0.030534,-0.54138,-0.69395,-0.40289,-0.046063,0.21256,-0.16088,-0.087308,0.12125,0.38535,0.85182,1.3098,1.4347,0.99519,0.58769,0.1678,-0.2301,-0.55397,-0.78785,-1.1428,-1.6016,-1.9169,-1.7624,-1.4154,-1.058,-0.67177,-0.2539,-0.098332,-0.40228,-0.39079,-0.031572,0.3083,0.67835,1.0789,1.4905,1.8856,2.3098,2
1.5647,1.4521,1.2117,1.0469,1.1648,1.0888,1.0524,0.85285,0.79827,0.64131,0.49386,0.49487,0.28057,0.19662,0.091102,0.074646,-0.12636,-0.31518,-0.34161,-0.33592,-0.49679,-0.55252,-0.5521,-0.68028,-0.67167,-0.77216,-0.90701,-0.94978,-0.88277,-0.98668,-0.93736,-0.98141,-1.0771,-1.1253,-1.0898,-1.1752,-1.1429,-1.0932,-1.1986,-1.1183,-1.1453,-0.98141,-0.92391,-0.8973,-0.74976,-0.75502,-0.69696,-0.49706,-0.38759,-0.3391,-0.13598,-0.079932,0.073676,0.19828,0.33482,0.48236,0.62305,0.77512,0.85087,0.99338,1.1275,1.3299,1.4581,1.561,1.6307,1.6462,1.7395,1.7395,1.7147,1.961,2.1153,1.892,1.6453,1.3917,1.1059,0.91043,0.73141,0.52224,0.2959,0.10666,-0.028136,-0.19322,-0.35928,-0.49775,-0.63787,-0.83103,-0.96472,-1.0392,-1.1894,-1.2747,-1.3143,-1.3498,-1.3432,-1.3462,-1.3949,-1.3343,-1.3449,-1.3042,-1.2464,-1.2725,-1.1799,-1.0728,-1.076,-0.97197,-0.88746,-0.80622,-0.6648,-0.67798,-0.54459,-0.48307,-0.27751,-0.1184,-0.000602,0.17458,0.19237,0.38656,0.40577,0.58754,0.72692,0.83821,0.97377,0.84198,1.0553,1.123,1.2307,1.2286,1.3606,1.5383,3
1.8517,1.6775,1.4809,1.2631,1.0451,0.84874,0.63073,0.50076,0.35303,0.23572,0.12707,-0.02328,-0.11412,-0.24829,-0.29751,-0.40064,-0.46726,-0.50551,-0.55386,-0.71343,-0.74245,-0.86694,-0.95166,-0.96475,-1.0933,-1.1119,-1.212,-1.1595,-1.2139,-1.3326,-1.2127,-1.2847,-1.25,-1.2645,-1.2626,-1.2447,-1.195,-1.1648,-1.0155,-0.98761,-0.97467,-0.8417,-0.77398,-0.625,-0.5406,-0.45785,-0.28863,-0.18594,-0.024231,0.064107,0.2176,0.34334,0.49152,0.62409,0.80249,0.93109,1.1031,1.26,1.3838,1.5572,1.6953,1.768,1.8487,1.8918,1.9883,2.0261,1.985,1.9494,1.7694,1.6812,1.4867,1.2539,1.0552,0.90881,0.7533,0.60199,0.45296,0.28398,0.11431,-0.028608,-0.15218,-0.30675,-0.42781,-0.54538,-0.68444,-0.75101,-0.86694,-0.91684,-0.98377,-1.0427,-1.0362,-1.0912,-1.0817,-1.1029,-1.0409,-1.0698,-1.0393,-1.0382,-0.95917,-0.97289,-0.88211,-0.82674,-0.78892,-0.68098,-0.68867,-0.55889,-0.46898,-0.48926,-0.34862,-0.35091,-0.2239,-0.14516,-0.13522,0.011289,-0.087521,0.037072,0.054496,0.21187,0.26713,0.4431,0.49926,0.65119,0.83246,0.99751,1.2069,1.4201,1.6133,1.8298,9
1.8334,1.7521,1.5551,1.3867,1.2227,1.0656,0.89057,0.78752,0.65114,0.53194,0.43931,0.39335,0.31809,0.20318,0.19591,0.091454,0.074349,0.13253,0.057576,0.079063,0.03448,0.098835,0.017766,-0.012568,0.082344,0.002713,-0.096301,-0.10512,-0.15413,-0.25026,-0.33358,-0.49999,-0.65746,-0.74276,-0.91511,-1.0604,-1.16,-1.312,-1.4663,-1.565,-1.6218,-1.6385,-1.6292,-1.533,-1.3659,-1.1682,-0.99533,-0.82236,-0.62042,-0.44724,-0.27579,-0.10481,0.096565,0.27022,0.44489,0.65066,0.82924,1.0093,1.1907,1.4056,1.5895,1.7742,1.9834,2.0942,1.9757,1.7876,1.5661,1.3744,1.1844,0.96759,0.78165,0.60061,0.42299,0.21561,0.039838,-0.13451,-0.33774,-0.51122,-0.68487,-0.85852,-1.0611,-1.2347,-1.4075,-1.6099,-1.6635,-1.7186,-1.7156,-1.7152,-1.6482,-1.5939,-1.4412,-1.2894,-1.2058,-1.0705,-0.88321,-0.7382,-0.67275,-0.50854,-0.42302,-0.41065,-0.35761,-0.28652,-0.18297,-0.18972,-0.16096,-0.12315,-0.12529,-0.12345,-0.064907,0.030565,-0.009181,0.042151,0.034625,0.068053,0.18876,0.26539,0.39051,0.43065,0.5681,0.66818,0.74868,0.83674,1.0214,1.1489,1.2567,1.4279,1.6313,1.8042,13
2.954,2.9296,2.3676,1.9504,1.5697,1.1177,0.70643,0.33728,0.22054,0.13181,-0.11056,0.042018,-0.1375,0.007596,-0.05315,-0.03649,0.10946,0.33004,0.30781,0.2049,0.07722,0.052831,-0.20919,-0.2654,-0.13316,-0.30327,-0.3647,-0.30525,-0.39312,-0.45281,-0.21845,-0.29785,-0.26981,-0.38413,-0.54001,-0.40011,-0.5538,-0.42717,-0.5049,-0.59533,-0.74509,-0.90744,-1.0019,-1.2279,-1.4535,-1.6278,-1.7751,-1.9801,-2.2283,-2.5238,-2.1671,-1.7645,-1.3486,-0.85805,-0.44828,-0.03649,0.46566,0.87576,1.2884,1.7093,1.5592,1.0782,0.67005,0.25356,-0.23455,-0.64955,-1.0502,-1.5293,-1.9211,-2.3285,-2.1299,-1.6716,-1.09,-0.75772,-0.41212,-0.15246,0.082837,0.20214,0.34045,0.45541,0.54452,0.55113,0.56829,0.56565,0.55641,0.30781,0.3119,0.23844,-0.090892,-0.029837,-0.17277,-0.041722,-0.13702,0.047192,0.17029,0.082837,0.17353,0.12576,0.13506,-0.076537,0.030719,0.060344,0.014682,0.13692,-0.015126,0.099663,0.01893,0.19984,0.14992,0.41071,0.3689,0.43086,0.49632,0.45898,0.44471,0.27548,0.31099,0.20537,0.28369,0.13088,0.26407,0.4125,0.58102,0.79196,1.292,1.717,2.3331,2.8451,6
